Power,H,T,P,t1,p1,t2,p2,t4,p4,m4,m_gas,CLCSO
282.2473,19.27864265,32.75426865,100.5921631,29.1,-0.08,463.5,1.72,601.0518,1.43,1633623,76898,100.31639859999999
281.9019,19.084405899999997,32.86813736,100.58734129999999,29.1,-0.08,463.4,1.72,600.7959999999999,1.43,1599166,76758,100.2814865
282.2678,18.83861351,32.67620468,100.5900513,28.9,-0.08,463.4,1.72,601.5043,1.4,1602842,76832,100.36752320000001
282.3125,19.04904747,32.50550461,100.5927185,29.0,-0.08,463.3,1.72,601.2086,1.42,1640912,76948,100.3118286
282.3392,18.91921043,32.44841766,100.5873962,28.9,-0.08,463.2,1.72,601.0556,1.42,1579651,76872,100.24597929999999
281.6537,18.99677086,32.1505394,100.5916931,29.0,-0.08,463.2,1.72,601.0829,1.43,1659411,76841,100.28884120000001
282.0809,19.49921989,32.11460876,100.5869934,29.4,-0.08,463.5,1.72,601.0865,1.43,1651232,77034,100.437294
281.8233,20.96872711,32.10095215,100.5881653,29.4,-0.08,463.7,1.72,601.1526,1.42,1672855,76925,100.5101166
282.2751,21.83459663,32.12540436,100.59006959999999,29.2,-0.08,463.5,1.72,600.9854,1.43,1627618,76926,100.452095
282.0599,22.4821167,31.93045425,100.5907593,29.7,-0.08,463.7,1.72,601.7975,1.4,1650335,77023,100.5734406
282.5073,25.2104435,31.91955566,100.58544920000001,29.7,-0.08,464.0,1.72,602.8986,1.38,1643513,77058,100.935585
282.3669,25.16137886,31.9732151,100.5853455,29.3,-0.08,463.4,1.72,602.8348,1.39,1670315,76856,100.58577729999999
281.8816,25.62251854,31.95062637,100.5855835,29.0,-0.08,463.2,1.72,601.1198,1.43,1664210,76815,100.28065490000002
281.9207,22.89069176,31.79069328,100.57889399999999,28.7,-0.08,462.9,1.72,599.8478,1.42,1647932,76646,100.02424620000001
281.7178,21.18988991,31.81010818,100.57634279999999,28.8,-0.08,462.9,1.72,599.6917,1.43,1676218,76807,100.0987091
281.7239,20.28723335,31.70220566,100.58078,29.0,-0.08,463.1,1.72,600.1024,1.44,1635211,76803,100.1840515
281.9088,20.53839111,31.72839165,100.58184809999999,29.3,-0.08,463.3,1.72,601.0615,1.42,1716195,76896,100.4121475
281.9852,22.35503006,31.81197929,100.5825378,29.3,-0.08,463.5,1.72,601.2501,1.41,1672129,76908,100.47647090000001
281.4844,21.66585541,31.8592701,100.58119509999999,29.3,-0.08,463.6,1.72,600.4453,1.42,1605021,76789,100.41265109999999
282.4003,20.68425941,31.67141724,100.5822632,29.5,-0.08,463.6,1.72,601.217,1.43,1629928,76882,100.5679092
282.4299,20.95322037,31.47892952,100.57723390000001,29.2,-0.08,463.6,1.72,601.1546,1.41,1650374,76903,100.45667270000001
283.1566,21.074699399999997,31.43882751,100.5727844,29.0,-0.08,463.5,1.72,601.4881,1.4,1662446,76932,100.60637659999999
282.856,21.39985275,31.40671539,100.580304,29.2,-0.08,463.4,1.72,602.3942,1.41,1590171,77226,100.8213959
283.0984,22.45767403,31.36795044,100.5770508,28.7,-0.08,463.3,1.72,602.2408,1.42,1631580,76933,100.40972140000001
281.8144,21.57690239,31.39421463,100.57822270000001,28.9,-0.08,462.9,1.72,601.5325,1.41,1647999,76866,100.19040679999999
281.3676,20.70789337,31.36190224,100.575293,29.1,-0.08,463.1,1.72,601.1663,1.39,1646264,76860,100.330246
282.2788,21.96613503,31.33845329,100.57817990000001,29.2,-0.08,463.1,1.72,601.2735,1.4,1640095,76943,100.3062439
281.4229,21.88194084,31.361009600000003,100.5799011,29.0,-0.08,463.2,1.72,601.1578,1.41,1648156,76853,100.36730959999998
282.495,21.56198502,31.27198219,100.58121340000001,28.8,-0.08,463.0,1.72,600.5866,1.41,1623385,76895,100.2266235
282.6361,21.68205452,31.19558907,100.5790527,29.1,-0.08,463.0,1.72,600.9608,1.43,1623681,77011,100.3469696
282.3607,24.62499237,31.13926125,100.5807556,29.2,-0.08,463.3,1.72,601.0212,1.42,1659729,76971,100.508255
282.4397,23.96125793,31.08748817,100.58225709999999,29.1,-0.08,463.4,1.72,600.9227,1.43,1663528,76913,100.4277191
282.6567,25.03555298,31.08110046,100.5812256,28.9,-0.08,463.2,1.72,600.9742,1.44,1651120,76858,100.3002396
282.1783,23.41671562,31.21610832,100.57902220000001,28.8,-0.08,463.1,1.72,600.3486,1.42,1685122,76830,100.1913223
281.942,22.05241203,31.2875576,100.5787781,28.8,-0.08,462.9,1.72,599.9393,1.43,1609372,76991,100.2401199
282.1332,21.52760315,31.38620949,100.5762695,29.2,-0.08,463.0,1.72,600.5284,1.42,1630685,76933,100.3772125
282.5169,21.30617142,31.40745163,100.5811768,29.4,-0.08,463.2,1.72,601.2303,1.44,1639706,76896,100.5308228
281.8482,21.79125023,31.44828796,100.5873779,29.0,-0.08,463.3,1.72,600.4466,1.44,1594442,76852,100.31652829999999
282.4187,20.82735634,31.39737892,100.5859863,28.7,-0.08,463.1,1.72,600.1004,1.44,1612150,76791,100.1883545
282.4478,20.11653328,31.30145454,100.5782898,29.4,-0.08,463.3,1.72,601.2925,1.4,1592707,76903,100.4912949
281.8347,20.49729919,31.27815247,100.5838623,29.0,-0.08,463.4,1.72,600.9538,1.42,1625719,76946,100.4654312
282.5282,20.53987122,31.31493378,100.57611690000002,29.0,-0.08,463.1,1.72,600.8921,1.42,1593737,76950,100.2939072
282.2568,21.1047287,31.34104156,100.57794190000001,29.1,-0.08,463.3,1.72,600.6665,1.42,1642688,76917,100.3700638
282.1348,22.37986183,31.31013489,100.582489,29.2,-0.08,463.4,1.72,600.6127,1.4,1643790,76964,100.5127716
282.7147,21.979885100000004,31.32005692,100.57911379999999,29.0,-0.08,463.2,1.72,600.8035,1.4,1678271,76943,100.4356384
283.4515,25.00232506,31.35971069,100.5760193,29.2,-0.08,463.2,1.72,601.727,1.41,1691621,76977,100.71326450000001
282.5227,23.41279411,31.32279396,100.57758790000001,29.5,-0.08,463.4,1.72,602.3265,1.41,1659530,76981,100.6849823
281.95099999999996,23.36493683,31.26246643,100.5802551,29.5,-0.08,463.5,1.72,602.1627,1.39,1645103,76894,100.6784821
281.9527,25.09883118,31.2855854,100.5831726,29.3,-0.08,463.4,1.72,601.572,1.4,1631738,76882,100.52455140000001
282.4907,24.73303795,31.32424164,100.57982790000001,29.1,-0.08,463.3,1.72,600.6898,1.4,1629442,76862,100.3455887
282.4557,24.07353783,31.34353638,100.58162840000001,29.1,-0.08,463.1,1.72,600.5668,1.38,1571199,76798,100.29540250000001
282.8158,24.3704071,31.34720039,100.584491,29.2,-0.08,463.3,1.72,600.6829,1.39,1591606,76914,100.4645844
282.0167,25.358493799999998,31.3042469,100.5950012,29.3,-0.08,463.4,1.72,600.6592,1.4,1637457,76955,100.49020390000001
281.9817,25.4590435,31.30978584,100.5985901,29.2,-0.08,463.5,1.72,600.7005,1.42,1649292,76800,100.4134598
282.1395,23.44002533,31.21996307,100.5959778,29.1,-0.08,463.2,1.72,600.4681,1.45,1683476,76963,100.4028778
282.0323,21.98008919,31.14991188,100.59914549999999,29.0,-0.08,463.1,1.72,600.7877,1.42,1641492,76895,100.3822556
282.3006,21.73946762,31.03026581,100.59337159999998,29.2,-0.08,463.4,1.72,600.6566,1.41,1629907,76810,100.45272829999999
281.8358,22.62467575,30.98511696,100.5918884,29.4,-0.08,463.3,1.72,601.0745,1.39,1621602,76900,100.458931
282.0826,22.67533875,31.02511024,100.59694209999999,29.4,-0.08,463.5,1.72,601.4261,1.39,1646545,76830,100.5120697
282.2616,22.58691216,30.98654556,100.5938354,29.4,-0.08,463.5,1.72,601.5105,1.42,1665456,77109,100.71377559999999
282.6583,23.92080307,30.99559593,100.59265140000001,29.8,-0.08,463.7,1.72,602.3698,1.37,1645198,77033,100.7624435
282.0547,27.27343941,31.02085686,100.59227290000001,29.3,-0.08,463.6,1.72,601.2280000000001,1.43,1638847,76749,100.4998245
282.7383,27.93050575,31.04899216,100.595636,29.2,-0.08,463.1,1.72,601.5487,1.43,1598671,76938,100.38816829999999
282.1293,26.06949806,30.92552376,100.5949219,29.3,-0.08,463.4,1.72,601.1691,1.39,1632675,76899,100.4275894
281.8179,25.02041817,30.84869576,100.59902340000001,29.3,-0.08,463.1,1.72,601.9561,1.42,1658042,76914,100.4551697
281.8292,22.25585365,30.74085808,100.5950562,28.6,-0.08,462.8,1.72,600.985,1.42,1686976,76759,100.1424026
281.9409,23.96508789,30.68127251,100.5975037,28.8,-0.08,462.8,1.72,600.2855,1.41,1639583,76815,100.1782303
282.2927,26.34011078,30.69994164,100.6003418,29.2,-0.08,462.6,1.72,600.2741,1.4,1637561,77000,100.211525
281.8925,25.30133629,30.6206665,100.6021301,29.2,-0.08,463.0,1.72,601.1924,1.43,1618826,76944,100.4712372
282.6962,22.58313942,30.55220985,100.6061707,29.4,-0.08,463.1,1.72,601.9927,1.45,1632827,77203,100.6752014
282.1772,21.52189255,30.35452652,100.6028442,28.9,-0.08,463.0,1.72,601.2394,1.41,1624540,76828,100.34128570000001
282.3068,22.86693954,30.31846809,100.60404659999999,29.1,-0.08,463.1,1.72,601.0703,1.44,1555531,77040,100.4187012
282.9806,25.61670113,30.3738842,100.6052673,28.8,-0.08,462.9,1.72,600.5717,1.42,1666103,76930,100.2164993
282.0956,25.013496399999998,30.36699104,100.6099243,28.9,-0.08,462.8,1.72,600.4818,1.38,1627139,76900,100.1980057
282.5894,26.00216675,30.39606857,100.6039673,29.0,-0.08,463.1,1.72,600.1607,1.41,1611058,77081,100.36181640000001
282.1048,25.03051758,30.36896324,100.6056152,29.2,-0.08,463.1,1.72,600.6085,1.4,1675092,76875,100.3929443
282.5829,25.50654793,30.45965385,100.6008667,28.9,-0.08,463.0,1.72,600.6813,1.38,1647796,76950,100.3630219
282.2347,23.79926109,30.439264299999998,100.60678100000001,28.7,-0.08,462.8,1.72,600.0822,1.41,1611175,77024,100.2294388
282.2183,23.42460632,30.42932892,100.607074,28.8,-0.08,462.8,1.72,599.8197,1.41,1688107,76813,100.2040405
282.1755,23.20681,30.30638123,100.6003113,29.0,-0.08,463.1,1.72,599.9933,1.38,1662377,76893,100.3392029
281.8265,23.11692047,30.24345398,100.604895,29.0,-0.08,463.1,1.72,599.9789,1.4,1675930,76919,100.3164368
282.0642,24.85764694,30.24279213,100.6026062,29.2,-0.08,463.2,1.72,600.3112,1.39,1560483,76808,100.3782196
282.7426,25.63526535,30.26508904,100.6018738,29.5,-0.08,463.3,1.72,601.1472,1.4,1668716,76994,100.6401062
282.5818,26.9980526,30.33926201,100.6075439,29.5,-0.08,463.4,1.72,601.9064,1.38,1603165,77066,100.709137
283.4651,26.98229599,30.35740852,100.6066895,28.9,-0.08,463.2,1.72,601.9207,1.38,1651428,77064,100.69482420000001
282.878,26.3812294,30.36140442,100.60584109999999,28.9,-0.08,462.9,1.72,601.7089,1.38,1644560,77035,100.5647125
282.5158,24.48755455,30.37679291,100.6060547,28.9,-0.08,462.8,1.72,601.6121,1.42,1623190,77016,100.46448520000001
284.3492,24.19312286,30.32466698,100.6091675,29.1,-0.08,463.0,1.72,602.3259,1.38,1596365,77272,100.87254329999999
283.507,25.83192444,30.30361557,100.6101196,29.1,-0.08,462.9,1.72,602.9507,1.41,1659339,77371,100.981842
283.2128,24.79389572,30.30610275,100.6118469,29.2,-0.08,463.0,1.72,603.0914,1.42,1608208,77232,100.72325129999999
281.563,24.583471300000003,30.18704796,100.60678100000001,29.2,-0.08,463.0,1.72,602.7289,1.41,1629785,76748,100.44253540000001
281.7408,24.15555763,30.08777237,100.61077270000001,29.1,-0.08,463.0,1.72,601.1159,1.41,1707401,76776,100.2674026
282.1782,25.44350243,30.0617485,100.6104065,29.4,-0.08,462.9,1.72,600.7371,1.39,1739367,76836,100.29677579999999
282.0121,26.45026016,30.01389694,100.61370240000001,29.5,-0.08,463.3,1.72,600.8072,1.41,1639371,76906,100.4585037
282.3775,30.90761948,30.03808022,100.61309200000001,29.5,-0.08,463.4,1.72,600.957,1.4,1635619,76914,100.47470859999999
282.2075,29.24416733,30.06791496,100.6163147,29.2,-0.08,463.3,1.72,600.2040000000001,1.39,1647111,76690,100.3407593
281.9798,23.78751564,29.95749283,100.6211609,29.1,-0.08,463.0,1.72,600.4236,1.39,1654792,76855,100.37898249999999
281.5508,23.59763908,29.88470268,100.62387700000001,28.8,-0.08,462.9,1.72,599.9392,1.39,1616509,76826,100.1943207
281.4294,23.71747589,29.84687996,100.6289307,29.3,-0.08,463.1,1.72,600.7416,1.41,1620585,76820,100.47077940000001
282.3889,22.77787781,29.77634239,100.6359314,29.5,-0.08,463.0,1.72,601.4008,1.39,1627432,76961,100.5742798
282.3282,22.981052399999996,29.767883299999998,100.6271912,29.0,-0.08,462.9,1.72,601.4537,1.39,1662742,77108,100.4758072
281.58799999999997,23.30780983,29.74328423,100.6281555,28.5,-0.08,462.7,1.72,601.0402,1.38,1693906,76744,100.2101517
282.226,24.2678051,29.79781151,100.6256592,29.1,-0.08,462.6,1.72,600.9101,1.41,1651603,76945,100.3467865
282.0827,26.33274841,29.79158211,100.63067020000001,28.8,-0.08,462.6,1.72,600.3328,1.42,1692376,76796,100.1738434
282.0341,27.58353043,29.76647186,100.6263062,29.0,-0.08,462.6,1.72,600.2507,1.39,1573328,76903,100.27548979999999
282.4625,27.75524139,29.75461388,100.6303162,28.5,-0.08,462.6,1.72,600.4352,1.4,1647959,76753,100.1343842
282.1844,28.045576099999998,29.77556229,100.6260193,29.1,-0.08,462.9,1.72,600.6065,1.43,1643484,77025,100.3821564
282.127,25.15906715,29.77546501,100.6295105,28.9,-0.08,462.7,1.72,599.7885,1.42,1693741,76848,100.2219162
282.4285,23.41067886,29.71796608,100.6296265,28.4,-0.08,462.4,1.72,599.7375,1.41,1623421,77024,100.1521072
282.5767,23.59908867,29.65909195,100.6294434,28.8,-0.08,462.3,1.72,599.6536,1.37,1633837,76844,100.0629807
282.8233,24.62594223,29.63510704,100.62596440000002,29.2,-0.08,462.9,1.72,600.9351,1.37,1637984,77032,100.6387634
282.2598,25.73973846,29.6551342,100.63088379999999,28.5,-0.08,462.4,1.72,600.5087,1.4,1687496,76907,100.1448975
282.2821,28.02695656,29.66851044,100.6331177,28.3,-0.08,462.1,1.72,599.9099,1.41,1676871,76700,99.93476868
282.3898,27.71840286,29.60354042,100.6348267,28.9,-0.08,462.6,1.72,600.1389,1.41,1671967,76858,100.2791443
282.4371,25.52083015,29.58456993,100.63814090000001,29.1,-0.08,462.4,1.72,600.2905,1.42,1648837,77026,100.29473879999999
282.0331,26.16030502,29.59991646,100.6428162,28.2,-0.08,462.3,1.72,600.5953,1.44,1665874,76689,100.0911026
282.6336,26.92057419,29.6684494,100.64058840000001,28.5,-0.08,462.0,1.72,599.9636,1.41,1644230,76925,100.00942990000001
284.5304,29.80631256,28.00579262,100.6602966,28.4,-0.08,462.4,1.73,608.0808,1.44,1642728,77491,100.7163239
284.5287,27.91668701,27.94184303,100.656189,28.5,-0.08,462.4,1.73,607.8315,1.43,1627972,77551,101.1519394
285.5663,27.51828384,27.87294388,100.6542358,28.3,-0.08,462.3,1.73,608.1599,1.4,1615888,77645,100.9323196
284.7067,28.04526138,27.91865921,100.65504759999999,28.5,-0.08,462.2,1.73,608.6019,1.41,1612234,77468,100.7632065
282.6204,29.82248306,28.039505,100.656311,29.1,-0.08,462.7,1.72,609.4996,1.42,1650557,77131,100.7950363
285.7249,28.17752075,28.12041283,100.6491028,28.8,-0.08,462.7,1.73,609.7025,1.42,1571742,77594,101.01585390000001
284.4046,27.62060738,28.2387867,100.6491089,28.7,-0.08,462.7,1.73,609.3296,1.42,1639184,77375,100.79569240000001
283.5999,27.28542709,28.24154472,100.65421140000001,28.5,-0.08,462.6,1.73,609.0081,1.45,1596116,77413,100.9606247
285.3073,27.28584671,28.19508171,100.6491028,28.5,-0.08,462.6,1.73,609.0623,1.45,1609105,77643,100.97229770000001
284.1474,27.12706375,28.19430923,100.6479248,28.7,-0.08,462.6,1.72,609.5302,1.44,1644140,77420,100.7758255
283.5195,28.5375843,28.28080559,100.6430298,29.0,-0.08,462.7,1.72,609.908,1.39,1640468,77141,100.83004759999999
284.9607,28.61581612,28.32805824,100.6413635,28.7,-0.08,462.8,1.73,609.5297,1.4,1660460,77591,101.0051041
284.3724,30.17523384,28.458524699999998,100.63798829999999,28.8,-0.08,462.6,1.72,609.3852,1.4,1617995,77531,100.811821
283.3513,31.16436005,28.49436188,100.6378723,28.8,-0.08,462.8,1.72,609.8325,1.41,1654658,77071,100.6080093
284.3583,30.59951782,28.58550262,100.6359131,29.0,-0.08,463.0,1.72,609.6793,1.42,1672611,77494,101.0808716
284.5438,29.83453751,28.56367874,100.63603520000001,29.0,-0.08,463.1,1.72,609.3371,1.4,1647100,77423,100.76996609999999
282.9383,29.59750938,28.56594467,100.6359985,28.9,-0.08,463.1,1.72,609.7344,1.38,1674804,77067,100.73986049999999
284.9413,28.89966583,28.668136600000004,100.6350342,29.0,-0.08,463.3,1.73,609.3305,1.42,1624307,77542,101.08595279999999
284.2271,29.21949577,28.708992,100.6261047,28.8,-0.08,463.3,1.72,609.3971,1.43,1623684,77379,100.7953186
282.743,28.33158684,28.69110298,100.6271606,29.1,-0.08,463.2,1.72,609.9479,1.4,1616194,77206,100.90450290000001
283.8602,30.108751300000005,28.82734871,100.6294128,29.0,-0.08,463.1,1.72,609.9052,1.39,1654674,77277,100.7896042
282.9987,34.23596191,28.80403709,100.6236877,29.3,-0.08,463.2,1.72,610.4544,1.41,1557042,77285,100.8356781
281.7996,32.98181152,28.78149223,100.6184387,29.1,-0.08,463.3,1.72,609.538,1.38,1615737,76836,100.4653625
284.5231,31.24581528,28.79432869,100.618689,29.1,-0.08,463.1,1.72,610.2401,1.4,1716971,77519,100.9746246
282.2557,30.95251656,28.95751953,100.61361690000001,29.2,-0.08,463.3,1.72,609.9659,1.38,1618367,76816,100.40990450000001
283.2859,30.55834198,28.99610901,100.61260990000001,29.2,-0.08,463.1,1.72,610.5939,1.42,1645112,77268,100.90641020000001
282.0097,30.1626091,29.10174561,100.61390379999999,29.8,-0.08,463.5,1.72,610.3995,1.41,1673075,77121,100.837059
282.4919,28.29349899,29.24349785,100.613324,29.7,-0.08,463.6,1.72,610.2424,1.42,1626290,77084,100.5514221
281.7022,25.96047211,29.24661446,100.6131287,29.4,-0.08,463.9,1.72,610.5518,1.43,1596421,76919,100.8096161
284.5864,23.88597488,29.18192863,100.6170227,29.1,-0.08,463.4,1.72,609.7089,1.41,1653313,77519,100.88668059999999
282.77,23.36301994,29.18349075,100.6220215,29.2,-0.08,463.5,1.72,610.2734,1.4,1621612,77142,100.6849213
282.1123,23.43629837,29.1718483,100.61256709999999,29.3,-0.08,463.7,1.72,610.2881,1.46,1656721,76951,100.6391983
283.7166,24.10369301,29.135538099999998,100.60723879999999,29.4,-0.08,463.8,1.72,609.7142,1.46,1626398,77369,100.8687057
282.9799,24.306167600000002,29.06383324,100.60897220000001,29.6,-0.08,464.1,1.72,610.6469999999999,1.44,1601406,77247,100.9701843
282.1903,23.61047173,29.09713173,100.60484620000001,29.1,-0.08,464.1,1.72,609.5868,1.44,1627720,76941,100.6436844
284.255,23.21609688,29.01699638,100.59981690000001,29.3,-0.08,463.8,1.72,610.9973,1.41,1651682,77600,101.2006302
282.046,23.73031998,28.98935509,100.59784549999999,29.7,-0.08,463.7,1.72,610.067,1.41,1581415,76956,100.4570923
282.5112,23.85029411,28.96009636,100.5915588,29.4,-0.08,463.9,1.72,610.1887,1.39,1642869,76900,100.6927643
283.3174,24.65894699,28.98947144,100.5923218,29.5,-0.08,464.0,1.72,610.3137,1.41,1634526,77287,100.99243929999999
283.1314,25.20727921,29.02931786,100.5897339,29.6,-0.08,464.0,1.72,610.5402,1.42,1627287,77081,100.69497679999999
281.334,27.08347702,29.081758500000003,100.582782,29.4,-0.08,464.0,1.72,610.37,1.41,1563601,76793,100.6766586
284.2597,28.97157478,29.1163063,100.5832275,29.0,-0.08,463.8,1.73,609.2454,1.41,1653388,77448,100.987381
281.6848,27.86627769,29.18125534,100.5839111,29.6,-0.08,464.2,1.72,610.5566,1.39,1656453,76923,100.702301
281.3813,26.89134598,29.25143623,100.581311,29.9,-0.08,464.4,1.72,610.6918,1.39,1614816,76756,100.6985855
282.3756,27.26289558,29.36579132,100.590863,30.1,-0.08,464.4,1.72,610.6226,1.38,1618649,77187,100.93110659999999
282.1035,27.00770187,29.49274635,100.58705440000001,30.2,-0.08,464.6,1.71,610.9335,1.36,1612918,76841,100.64363859999999
280.5686,27.98179626,29.45882225,100.5824646,29.9,-0.08,464.6,1.72,610.7803,1.39,1689529,76504,100.6023178
283.2762,25.90961075,29.380189899999998,100.58670040000001,29.4,-0.08,464.0,1.72,610.2154,1.4,1632954,77140,100.7080002
283.0364,25.23406601,29.351224900000002,100.57901,29.4,-0.08,463.9,1.72,610.3583,1.42,1593538,77088,100.67117309999999
282.9759,25.68495369,29.30005646,100.5816223,29.9,-0.08,464.2,1.72,610.873,1.41,1585449,77257,101.1843262
281.6064,24.73255348,29.29249763,100.57470699999999,29.8,-0.08,464.3,1.72,610.4561,1.39,1623743,76824,100.5289917
282.8242,26.65596771,29.36612892,100.57866209999999,29.1,-0.08,464.0,1.72,609.8806,1.4,1682434,77140,100.6699905
282.8669,29.87434959,29.58638382,100.5715515,29.4,-0.08,464.1,1.72,610.8423,1.4,1555497,77190,101.06275179999999
283.3944,28.95423698,29.74423409,100.5743103,29.9,-0.08,464.3,1.72,610.1884,1.39,1623180,77310,101.0912628
281.4332,23.69689369,29.70364761,100.5690613,29.8,-0.08,464.6,1.72,610.3346,1.4,1570395,76729,100.4154282
282.2254,26.59021187,29.75837898,100.56362299999999,30.0,-0.08,464.7,1.72,610.7641,1.38,1607383,77081,100.967453
281.842,30.57371902,29.83225632,100.5692017,30.3,-0.08,464.8,1.71,611.0228,1.38,1629737,76938,100.85953520000001
282.1815,32.90838242,29.88919067,100.570752,29.9,-0.08,464.6,1.72,610.1751,1.39,1545413,77083,100.71865840000001
281.4068,33.28245544,29.97959137,100.56621700000001,30.0,-0.08,464.5,1.72,611.1671,1.41,1608940,76816,100.7162628
283.6703,34.36606216,29.99598122,100.56212159999998,29.9,-0.08,464.3,1.72,610.2488,1.38,1626201,77285,101.02505490000001
