T,t1,t2,t4
31.41566658,28.2,439.9,580.1153
31.44558907,28.2,439.9,580.3355
31.44599342,28.4,440.1,580.3392
31.48513794,28.2,440.1,580.23
31.767805100000004,28.2,440.0,580.4798
32.07025909,28.3,440.2,580.3041
32.25653458,28.4,440.3,580.9414
32.17167664,28.5,440.5,580.8058
32.29685974,28.4,440.6,580.736
32.32798004,28.4,440.6,580.4598
32.38461304,28.3,440.5,580.8255
32.36240768,28.2,440.4,580.6194
32.5761261,28.1,440.3,580.5588
32.58312988,28.2,440.2,580.8342
32.46337891,28.4,440.3,580.8545
31.91711617,28.4,440.6,580.9456
31.929428100000003,28.2,440.3,581.2186
32.05696106,28.5,440.5,580.6534
32.21846771,28.6,440.5,580.9283
32.48437881,28.4,440.6,580.8051
32.70517731,28.3,440.5,580.6385
32.64261246,28.4,440.6,580.6968
32.43961716,28.5,440.7,580.8043
32.46713257,28.6,440.7,581.1047
32.46269226,28.5,440.6,581.6258
32.65712357,28.5,440.6,581.3992
32.68999481,28.6,440.5,580.7262
32.72175598,28.8,440.8,580.8462
32.68079376,28.6,440.8,580.9323
32.57966232,28.5,440.8,580.7477
32.53967667,28.5,440.6,580.5859
32.49071503,28.4,440.6,580.4261
32.36999512,28.4,440.6,580.4319
32.31550217,28.4,440.5,580.4136
32.47354889,28.3,440.5,580.4075
32.3393898,28.4,440.4,580.5187
32.41008377,28.4,440.4,581.2745
32.52079773,28.6,440.7,580.679
32.34449387,28.5,440.7,580.4962
32.38956833,28.4,440.7,580.2212
32.18302155,28.4,440.7,580.2975
32.21540833,28.6,440.7,580.4633
32.23862457,28.6,440.7,581.039
32.40697861,28.5,441.0,580.8621
32.55131531,28.7,440.9,580.3875
32.59506989,28.8,440.9,580.7567
32.33894348,28.9,441.1,581.068
32.09291077,29.0,441.1,581.363
32.00663757,28.9,441.3,581.4334
31.9912281,28.8,441.3,580.7703
32.08646774,28.9,441.2,581.0139
32.00259781,28.9,441.3,581.0214
32.05035782,28.8,441.2,580.5734
32.16980362,28.7,441.0,580.5119
32.23408508,28.8,441.0,580.6234
32.24137497,28.6,440.8,580.5302
32.37272263,28.4,440.6,580.4531
32.65705872,28.5,440.5,580.4578
32.86192322,28.6,440.4,580.7096
32.99922562,28.3,440.4,580.6269
33.06512451,28.4,440.4,580.1027
33.06292725,28.5,440.3,580.6104
33.06038666,28.7,440.5,581.3704
33.05847549,29.1,440.8,581.4164
32.99273682,29.3,441.2,581.1979
33.31591797,29.3,441.5,580.9946
33.49797058,29.0,441.3,581.0237
33.61143112,29.2,441.3,581.3674
33.69408798,29.0,441.2,580.9805
33.89802933,28.9,441.1,580.9972
33.98208237,28.8,440.8,580.847
34.30597687,29.1,440.8,581.5076
34.46894073,28.8,440.9,581.3647
34.58676529,28.7,440.8,580.925
34.73006058,28.7,440.7,581.4426
34.42884064,28.7,440.9,580.9438
34.2248764,28.8,440.9,580.9715
33.74227905,28.8,440.9,580.6829
33.49489975,28.9,441.0,580.9814
33.24828339,29.0,441.2,581.0436
33.34921646,29.3,441.3,581.4249
33.26048660000001,29.4,441.6,581.7228
33.36413193,29.3,441.6,581.3929
33.58616638,29.1,441.4,581.3821
33.53367615,28.9,441.2,581.3365
33.47770309,28.9,441.1,581.1955
33.14934921,29.0,441.2,580.8692
33.11023331,29.2,441.5,581.7712
33.22037506,29.6,442.0,581.2865
33.42861938,29.6,442.2,581.1301
33.66932297,29.8,442.2,581.3212
33.93169785,29.7,442.3,581.3474
33.90330887,29.6,442.4,581.5054
28.64853096,28.2,439.9,580.8726
28.63386536,28.4,439.9,580.5825
28.64956856,28.3,439.7,581.08
28.63056374,28.5,439.7,580.6877
28.67443275,28.6,440.0,580.6165
28.65678406,28.9,440.0,580.7899
28.58287239,27.8,439.8,580.1543
28.5,28.8,439.4,580.4175
28.48047829,28.2,439.6,580.2664
28.50928116,28.0,439.5,580.462
28.49665642,28.0,439.0,579.7712
28.50203896,27.7,439.2,579.7332
28.53569603,28.3,439.1,579.7918
28.56583977,28.4,439.3,579.8569
28.51809311,28.3,439.6,580.3436
28.51072121,28.3,439.4,580.431
28.47450829,28.0,439.2,580.0733
28.45838737,28.4,439.4,580.1141
28.41335297,28.2,439.4,580.1215
28.35413551,28.5,439.4,580.4473
21.8126812,22.1,427.8,574.1686
21.82944489,22.2,427.9,574.1203
21.86747932,22.3,428.0,574.0237
21.88919449,22.3,428.1,574.1016
21.91938972,22.4,428.1,574.1016
21.92491913,22.5,428.4,574.2283
21.92469025,22.4,428.6,574.0719
21.94779587,22.5,428.5,574.1848
21.98614693,22.5,428.6,574.2425
21.98837471,22.5,428.7,574.2905
22.01177788,22.5,428.7,574.3753
22.04204559,22.6,428.7,574.6887
22.04364014,22.7,428.8,574.888
22.0658474,22.7,429.0,574.9565
22.16876602,22.8,429.1,575.1544
22.22995377,23.0,429.2,574.8645
22.28560638,23.1,429.5,575.0342
22.27111435,23.1,429.6,575.3863
22.30137062,23.0,429.6,575.2058
22.31071854,23.0,429.6,574.8215
22.36487198,23.1,429.6,574.8952
22.38239288,23.1,429.7,574.9406
22.56752205,23.3,430.0,575.0069
22.74487686,23.2,430.1,575.123
22.88931084,23.2,430.0,575.4073
22.89467621,23.1,430.1,575.3189
22.96970177,23.2,430.2,575.2769
22.99079514,23.2,430.1,575.3576
23.00557137,23.4,430.3,575.3099
23.04399872,23.5,430.5,575.8104
23.03871155,23.5,430.7,575.8734
23.0307045,23.6,430.8,575.9337
23.07668495,23.6,430.8,576.0396
23.11427689,23.6,430.9,576.3913
23.20302391,23.7,431.0,576.0251
23.29380035,23.8,431.1,576.1308
23.31816483,23.9,431.2,576.3559
23.39133835,23.8,431.3,576.8003
23.44591331,23.7,431.3,576.4413
23.54618263,23.7,431.2,576.0306
23.52634621,23.8,431.3,575.8707
23.56197929,23.9,431.5,576.1314
23.56123161,23.8,431.7,575.901
23.58440971,23.9,431.7,575.9972
23.58071136,23.8,431.6,575.8205
23.55575371,23.8,431.5,576.0393
23.52489662,23.8,431.5,576.0389
23.49233055,23.9,431.5,576.4949
23.53691292,23.9,431.5,576.3065
23.57827759,23.8,431.5,576.3661
23.60799026,23.9,431.5,576.174
23.60876274,23.9,431.5,576.3238
23.62662315,23.9,431.5,576.4199
23.63373756,24.0,431.6,576.6762
23.67201805,24.0,431.7,576.6138
23.7924099,24.1,431.9,576.7589
23.91414642,24.3,431.9,577.0705
24.00186539,24.4,432.2,577.3465
23.98753166,24.4,432.2,577.479
23.99408531,24.5,432.3,577.3536
24.07304382,24.6,432.4,577.5635
24.12982559,24.6,432.5,577.7242
24.16173172,24.7,432.6,577.6991
24.1416893,24.7,432.8,577.4136
24.0937748,24.6,432.7,576.993
24.12226105,24.6,432.7,576.8998
24.13732147,24.6,432.6,576.9097
24.16670036,24.6,432.6,577.0729
24.18689728,24.6,432.5,577.1108
24.25313568,24.6,432.7,577.175
24.33161354,24.4,432.7,576.8433
24.40628433,24.5,432.6,576.8846
24.50000381,24.5,432.7,577.1243
24.50954819,24.5,432.6,577.2641
24.54706955,24.5,432.6,577.055
24.51416969,24.8,432.7,577.244
24.55050087,25.0,432.9,577.5087
24.5808506,25.1,433.3,577.7531
24.57166862,25.1,433.5,577.6569999999999
24.56515503,25.1,433.5,577.5568
24.60667419,25.2,433.5,577.6683
24.56178093,25.3,433.7,577.8398
24.5524559,25.2,433.8,577.6036
24.58409119,25.3,433.9,577.7685
24.59056664,25.4,434.1,578.0499
24.5851059,25.3,434.0,578.2704
24.61007309,25.4,434.1,578.2167
24.66084099,25.6,434.1,578.4274
24.67888451,25.7,434.4,578.3024
24.67883873,25.5,434.3,578.1912
24.67567253,25.4,434.2,578.132
24.73700333,25.5,434.3,578.1837
24.85179138,25.8,434.4,578.2888
24.8779335,26.0,434.7,578.8356
24.89925575,26.1,435.0,578.6786
24.93418312,26.1,435.1,578.575
24.94918823,25.8,435.0,578.5394
24.95240974,25.7,434.7,578.2761
24.98526573,25.7,434.7,578.3447
25.07415771,26.0,434.8,578.3173
29.92464638,30.0,443.0,584.4347
29.93471336,30.5,443.4,584.5217
30.08062553,31.0,444.3,584.7385
30.13119316,30.3,444.5,584.0354
30.11301041,29.9,444.0,583.3264
30.16927528,30.2,443.5,583.3187
30.13072205,30.3,443.9,584.1357
30.16868973,30.1,443.7,583.5671
30.18451309,30.4,443.5,583.825
30.32099915,30.1,443.6,583.0377
30.34029007,30.1,443.6,583.1305
30.37960434,30.3,443.6,583.2625
30.44980431,30.7,443.8,583.7932
30.35523415,30.9,444.2,584.0622
30.22894669,30.1,443.7,583.1906
30.25869942,30.2,443.5,582.5249
30.26408386,30.4,443.7,582.6406
30.31534958,30.2,443.6,582.5689
30.36258507,30.4,443.6,582.8087
30.37027168,30.3,443.5,582.7928
30.41857338,30.0,443.5,582.3339
30.4401226,30.2,443.5,582.1533
30.37667274,30.3,443.5,582.5952
30.38945007,30.5,443.5,582.8253
30.36362839,30.7,443.7,583.1095
30.46549988,30.9,444.0,583.453
30.50300026,30.5,444.0,582.9759
30.58188629,29.8,443.6,582.2004
30.55932999,30.6,443.6,582.3098
30.52367592,30.0,443.5,582.3232
30.44249535,30.2,443.6,582.5623
30.47571182,30.0,443.3,581.8826
30.48768044,30.8,443.8,582.5037
30.43427086,30.0,443.5,582.3018
30.35698318,30.1,443.3,582.4805
30.24759483,30.0,443.4,582.0807
30.32432556,30.8,443.7,582.6886
30.42147255,30.8,443.8,582.9568
30.45280838,30.3,444.0,582.6915
30.44375229,30.6,443.8,582.9437
30.50325966,29.9,443.5,582.2185
30.54000092,30.1,443.3,582.0312
30.63957024,30.5,443.5,582.3921
30.61023521,30.7,443.9,583.0930000000001
30.70006752,30.8,444.2,583.0849
30.82997513,30.7,444.1,582.4844
30.8990345,30.5,444.1,581.9991
30.93730736,30.7,444.1,582.1898
31.03236198,30.8,444.3,582.5538
31.05737114,31.0,444.3,582.7028
31.00623512,31.1,444.5,582.9711
31.06615257,30.9,444.6,582.7147
31.08841515,30.8,444.4,582.6097
31.15200233,30.8,444.2,582.4469
31.11206436,30.8,444.2,582.2802
31.17858315,30.8,444.4,582.5509
31.05999756,30.8,444.5,582.3278
31.06620407,31.2,444.7,582.6843
31.05179596,31.4,444.7,583.4674
31.0044136,31.2,444.8,583.6926
30.94599533,31.6,444.9,583.6804
30.94033051,31.3,444.9,583.4038
30.80897713,31.4,444.7,583.4384
30.62874413,31.1,444.6,583.368
30.57267189,30.3,444.3,582.5605
30.55505753,30.6,443.9,582.1954
30.65353394,30.8,444.0,583.0651
30.84779358,30.9,444.3,582.9067
30.96843338,31.1,444.2,582.8734
31.12800026,30.9,444.4,583.4996
31.22323227,31.0,444.5,583.0695
31.33567047,31.2,444.5,582.8946
31.36393738,30.7,444.3,582.9279
31.47605324,30.9,444.4,582.6155
31.51296043,31.0,444.4,582.7972
31.57514763,30.4,444.3,582.6271
31.60519791,30.8,444.1,582.5031
31.57050896,30.5,443.7,582.2725
31.41000938,31.0,444.0,583.2542
31.2918129,30.6,443.8,582.8901
31.24337387,30.9,444.0,582.6101
31.33000183,31.0,444.1,582.9308
31.45010376,31.2,444.3,583.2078
31.62682915,31.1,444.4,583.0916
31.83212471,31.1,444.5,582.9169
32.02251816,30.9,444.3,582.5598
32.17702484,31.1,444.3,582.6486
32.32424545,31.0,444.4,582.7313
32.44521713,30.4,444.2,582.2419
32.59040451,30.4,443.8,582.2995
32.57598114,30.8,443.9,582.8721
32.70999908,31.0,444.4,583.0078
32.79212189,31.3,444.6,583.4386
32.85241699,31.2,444.9,583.2456
32.92048264,31.1,444.6,583.313
32.7497139,31.1,444.7,582.8004
32.80615616,31.3,444.7,583.3818
32.79168701,30.6,444.3,582.5458
32.86745834,30.7,444.3,582.5189
33.12210846,30.4,444.2,582.4734
33.3962822,31.2,444.4,582.9575
33.4016304,31.0,444.6,583.2698
33.23123169,30.6,444.2,582.534
32.99366379,30.5,444.1,582.1502
33.22558594,30.8,444.1,582.9169
33.52403259,31.0,444.2,582.8199
33.84999847,31.3,444.6,583.1559
34.20084763,31.1,444.5,583.2080000000001
34.33666611,31.2,444.6,582.8658
34.30822754,31.3,444.5,583.2
34.17874527,31.1,444.5,583.1074
34.29350281,30.6,444.1,582.3552
34.57727051,31.1,444.3,583.0592
34.69861603,30.9,444.3,582.9146
34.94618607,30.9,444.5,582.7998
34.84501266,30.8,444.6,582.4421
35.07346344,30.8,444.7,582.4623
35.2337532,31.0,444.8,582.8302
35.51076508,31.1,445.1,583.061
35.67079163,31.5,445.3,583.7084
35.55554199,31.3,445.1,583.6093
35.26247406,30.2,444.4,582.5975
35.17045593,31.3,443.8,583.4169
34.8757019,31.1,444.3,583.5781
34.38416672,30.8,444.2,583.4073
34.19099045,30.6,444.1,582.9407
34.09999847,30.4,443.6,582.6003
34.01569366,30.8,443.5,583.1241
34.15958786,30.0,443.1,582.5859
34.15982056,29.8,443.0,582.1082
34.40970993,29.8,443.0,582.0762
34.39034653,30.1,443.1,582.2801
34.48470306,30.2,443.1,582.7796
34.67344284,30.5,443.3,582.9717
35.158638,30.8,443.8,583.3329
35.33565521,30.7,444.0,582.6778
35.55906296,30.4,443.9,583.1779
35.91569138,30.1,443.7,583.3741
36.06093979,29.9,443.8,583.0106
36.12818909,30.1,443.7,583.1956
36.17209244,30.1,443.7,582.9972
36.36724091,30.3,443.3,583.2615
36.41178513,29.8,442.6,582.8206
36.15793991,29.7,442.2,582.6647
35.84597015,30.0,442.3,583.1236
36.03715897,30.2,442.6,583.4515
36.21384811,29.9,442.4,582.9601
36.01463699,29.9,442.3,582.852
35.50922775,29.7,442.4,582.6639
35.47439575,29.8,442.3,582.8166
35.51250458,29.9,442.5,583.0722
35.71756363,30.4,442.9,583.8397
35.94168472,30.7,443.3,583.3908
35.719657899999994,30.9,443.8,583.9762
35.5398674,30.5,444.0,583.2524
35.34590912,30.0,443.5,582.6624
35.05672836,29.8,443.3,582.8278
35.3347435,30.5,443.6,583.0757
35.772529600000006,30.1,443.6,583.4134
35.94475937,30.2,443.8,582.9805
24.29305458,23.6,430.4,574.653
24.32916451,23.5,430.5,574.7562
24.35786438,23.5,430.4,574.9027
24.38408852,23.6,430.7,575.2273
24.40858459,23.7,430.8,575.0596
24.46014786,23.8,430.9,575.0151
24.52622032,23.7,430.9,574.6379
24.55663681,23.8,430.9,574.8044
24.54330444,23.8,431.0,574.6969
24.61303139,23.8,431.1,574.7905
24.63039207,23.9,431.2,574.7917
24.64497757,23.9,431.3,574.7784
24.69431877,23.9,431.4,574.9411
24.72271347,23.8,431.2,575.0858
24.75712204,23.9,431.2,575.3145
24.81715012,24.0,431.4,575.5209
24.83720589,24.0,431.5,576.0471
24.89637375,24.0,431.7,576.1199
24.80436516,24.0,431.7,575.8575
24.80355835,24.0,431.6,575.6865
24.81601143,24.2,431.7,576.3892
24.83358574,24.4,431.9,576.3162
24.90897179,24.2,432.0,575.8761
24.94957733,24.2,431.9,576.0044
24.98020935,24.3,432.0,576.0342
25.05198479,24.3,432.1,576.0782
25.0512104,24.2,432.3,575.9539
25.08139801,24.3,432.3,575.9578
25.09472466,24.4,432.4,576.0514
25.09886742,24.5,432.4,576.0995
25.16275024,24.5,432.5,576.3893
25.15731812,24.7,432.6,576.4637
25.12753105,24.7,432.9,576.4332
25.17076683,24.6,432.9,576.4362
25.1683979,24.5,432.9,576.3939
