P,p1,m4
1018.080566,-1.17,1061102
1018.082642,-1.17,1042368
1018.150452,-1.16,1020429
1018.266296,-1.16,1037163
1018.436707,-1.18,1060220
1018.489502,-1.17,1060900
1018.142151,-1.18,1087625
1018.022522,-1.17,1081250
1018.018921,-1.16,1021503
1018.009949,-1.17,1032106
1018.048645,-1.17,1041276
1017.932129,-1.17,1049102
1017.876831,-1.16,1052629
1017.900024,-1.16,1030444
1018.019958,-1.16,1092806
1018.005554,-1.17,1031106
1017.895935,-1.17,1055668
1018.01062,-1.16,1066577
1018.035828,-1.17,1038351
1017.907043,-1.17,1044471
1018.032959,-1.17,993343
1018.001587,-1.18,1026352
1018.031677,-1.17,1019938
1018.002686,-1.15,1036918
1017.888367,-1.17,1003664
1017.957703,-1.17,1054060
1017.950195,-1.16,1043803
1017.979858,-1.16,1063882
1018.045471,-1.17,1030296
1018.054443,-1.17,996413
1018.127625,-1.17,1070404
1018.220703,-1.16,1032344
1018.264771,-1.17,1016662
1018.058899,-1.16,1046378
1018.001282,-1.16,1013050
1018.032104,-1.16,1065001
1017.983887,-1.16,1040792
1017.932495,-1.16,1037261
1018.155029,-1.17,1056188
1017.955078,-1.17,1065325
1017.941589,-1.16,1041063
1018.141052,-1.17,1045609
1018.037781,-1.17,1029593
1018.086426,-1.17,1025265
1018.116821,-1.17,1074495
1017.98645,-1.17,1077322
1017.978271,-1.16,1077170
1017.978882,-1.16,1016950
1017.865662,-1.16,1056464
1017.974243,-1.16,1034313
1018.164185,-1.16,1082971
1018.060181,-1.18,1071521
1017.979858,-1.16,1022071
1017.86969,-1.17,1050851
1018.045593,-1.17,1035689
1017.956726,-1.16,1062045
1017.965942,-1.16,1090973
1018.211426,-1.16,1107984
1018.121704,-1.16,1058157
1018.124146,-1.18,1002903
1018.088013,-1.18,1062329
1018.072571,-1.17,1151604
1017.972168,-1.17,1021334
1017.927185,-1.17,1029881
1017.854431,-1.16,993392
1018.074219,-1.18,1007530
1017.965515,-1.17,1075149
1018.06134,-1.17,1038145
1018.082458,-1.17,1064341
1018.089661,-1.17,1052408
1017.960449,-1.16,1056761
1017.990906,-1.17,1052768
1018.027771,-1.16,1026853
1017.984802,-1.17,1085735
1018.009644,-1.16,1058471
1018.018372,-1.16,1070635
1017.990051,-1.16,1070609
1018.018677,-1.16,1030238
1018.125732,-1.15,1080027
1018.188538,-1.16,1103052
1018.349487,-1.16,1082367
1018.304199,-1.17,1073089
1018.246887,-1.18,1051180
1018.056274,-1.16,1023386
1018.175903,-1.17,1069894
1018.074646,-1.17,999768
1018.163208,-1.16,1065629
1018.103149,-1.16,1018792
1018.090393,-1.17,1053246
1018.063904,-1.17,1020687
1018.04071,-1.16,1054448
1018.01532,-1.16,1110835
1018.059021,-1.17,1086753
1018.454285,-1.16,1075263
1018.160522,-1.16,1051174
1018.239136,-1.16,1062940
1018.182434,-1.17,1027611
1018.179688,-1.16,984804
1018.172607,-1.15,1067205
1018.302368,-1.17,1026885
1018.183533,-1.17,1022597
1018.054993,-1.17,1059520
1018.100525,-1.16,1033451
1018.257935,-1.16,1009429
1018.163574,-1.16,1069145
1018.014587,-1.16,1053776
1018.17511,-1.18,1044601
1018.052368,-1.18,1033232
1017.949158,-1.17,1020234
1017.836975,-1.16,1012866
1018.032227,-1.16,1073483
1018.075989,-1.16,1045041
1018.037231,-1.17,1049720
1017.915344,-1.16,1010768
1018.003662,-1.16,1075537
1018.048645,-1.17,1094221
1018.095093,-1.17,1020330
1017.996887,-1.16,1025129
1018.006531,-1.17,1060275
1017.971802,-1.17,1068856
1017.986572,-1.16,1007364
1018.026672,-1.16,1055322
1017.912781,-1.17,1033618
1018.099426,-1.16,1029179
1018.041931,-1.16,1033765
1018.08252,-1.17,1066303
1018.126221,-1.17,1040674
1018.216736,-1.17,1088176
1018.006042,-1.16,1084678
1018.061584,-1.16,1024057
1017.856384,-1.17,1034670
1018.107117,-1.17,1094874
1018.011963,-1.15,1073184
1018.275757,-1.17,1034165
1018.280701,-1.17,998031
1018.2323,-1.17,1076165
1018.058411,-1.16,1011297
1018.165955,-1.17,1009561
1018.274597,-1.17,1048613
1018.16748,-1.16,993892
1018.202332,-1.16,1032495
1018.121399,-1.17,1075010
1018.100037,-1.16,1011920
1018.10675,-1.15,1100371
1018.10553,-1.17,1026040
1018.183044,-1.16,1055579
1018.120544,-1.17,1042715
1018.261902,-1.16,1101789
1018.190186,-1.17,1020205
1018.167175,-1.16,1094005
1018.237671,-1.16,1046383
1018.242554,-1.17,1084847
1018.323975,-1.17,1018139
1018.273743,-1.15,1070779
1018.258789,-1.16,1118376
1018.171814,-1.16,1073659
1018.346741,-1.15,1054786
1018.300232,-1.17,1070576
1018.24762,-1.17,1012536
1018.289124,-1.17,1075571
1018.276917,-1.15,1001163
1018.315674,-1.15,1069947
1018.391113,-1.16,1031621
1018.305115,-1.16,1027176
1018.366272,-1.15,1043568
1018.514587,-1.17,1090548
1018.350952,-1.17,1040066
1018.450073,-1.17,1053365
1018.356506,-1.18,1037033
1018.420837,-1.16,1059400
1018.629761,-1.16,1055169
1018.516052,-1.17,1021594
1018.549683,-1.17,1072608
1018.501831,-1.16,1042187
1018.424866,-1.15,1008780
1018.496399,-1.16,1035038
1018.680115,-1.17,1055897
1018.597473,-1.16,979676
1018.439453,-1.16,1037156
1018.483337,-1.16,1039313
1018.529053,-1.15,1035720
1018.474609,-1.16,1015840
1018.57251,-1.16,1034900
1018.499695,-1.16,1052810
1018.683044,-1.17,1060723
1018.457092,-1.17,1044608
1018.738953,-1.16,1040860
1018.555664,-1.17,1067675
1018.570496,-1.16,1085548
1018.584045,-1.16,1073976
1018.594238,-1.15,1068966
1018.86438,-1.15,974734
1018.705688,-1.15,1000424
1018.714661,-1.16,1029786
1018.946777,-1.17,1049432
1018.702454,-1.16,1065000
1018.754333,-1.16,1048883
1018.78479,-1.16,1084310
1018.654236,-1.15,1073986
1018.820313,-1.16,1070704
1018.800537,-1.17,1031750
1018.822144,-1.17,1077460
1018.802307,-1.16,1022181
1018.815796,-1.16,1052546
1018.762024,-1.16,1055646
1018.719238,-1.16,1022693
1018.706482,-1.15,1092703
1018.852478,-1.16,1026621
1018.787964,-1.16,1093883
1018.758484,-1.16,1044151
1018.841492,-1.16,1131073
1018.866638,-1.15,1067414
1018.787964,-1.16,1078539
1018.836121,-1.15,1085876
1018.797424,-1.15,1044865
1018.812256,-1.16,1005126
1019.028076,-1.15,1045568
1018.908447,-1.15,1021357
1018.899841,-1.18,1095287
1019.010864,-1.16,1021042
1019.046692,-1.15,1042868
1019.003845,-1.17,1028078
1019.097961,-1.17,1051123
1019.114563,-1.16,1054117
1019.039063,-1.15,1058756
1019.044189,-1.16,1064212
1019.107361,-1.16,1050836
1019.007935,-1.17,1041848
1019.068359,-1.16,1015410
1018.993164,-1.17,1063315
1018.977112,-1.16,1066807
1019.052979,-1.16,1003374
1019.049866,-1.16,1048675
1019.258545,-1.16,1042994
1019.193298,-1.17,1050204
1019.12384,-1.16,972100
1019.124207,-1.16,1048910
1019.206909,-1.16,1055574
1019.205322,-1.16,1020703
1019.192566,-1.17,1120443
1019.096252,-1.16,1024194
1019.227539,-1.15,1081732
1019.192749,-1.17,1019552
1019.451843,-1.16,1093424
1019.410217,-1.16,1080879
1019.653198,-1.16,1066438
1019.238953,-1.16,1089944
1019.224609,-1.15,1078701
1019.243469,-1.16,1049998
1019.550476,-1.15,1083104
1019.504211,-1.17,1056178
1019.468994,-1.16,985603
1019.294189,-1.16,1138664
1019.439209,-1.17,1064593
1019.581116,-1.17,1062737
1019.542175,-1.15,1067181
1019.551147,-1.15,970711
1019.731506,-1.16,1086235
1019.562622,-1.16,1058177
1019.5495,-1.16,1079883
1019.582703,-1.15,1090647
1019.416992,-1.17,1060900
1019.4505,-1.17,992281
1019.480652,-1.15,1040868
1019.972656,-1.16,1090127
1019.841248,-1.16,1048135
1019.653748,-1.17,1102439
1019.840942,-1.16,1038551
1019.686096,-1.18,996881
1019.68457,-1.16,1045750
1019.724243,-1.15,1128773
1019.633362,-1.15,1066081
1019.466553,-1.16,1063994
1019.640625,-1.16,1117191
1019.925842,-1.17,1051173
1019.811096,-1.16,1097389
1019.687134,-1.15,1066650
1019.754517,-1.16,1066889
1020.1427,-1.16,1094414
1020.073792,-1.16,1055276
1020.015625,-1.17,1080880
1019.709717,-1.16,1061141
1019.771729,-1.15,1022468
1019.820129,-1.14,1049236
1019.762817,-1.16,1058507
1019.863403,-1.15,1051892
1019.76416,-1.15,1063775
1019.851624,-1.15,1018704
1019.808655,-1.15,978569
1019.823669,-1.15,1042944
1019.959778,-1.15,1080784
1019.747314,-1.15,1057523
1020.401306,-1.15,1036488
1019.911255,-1.15,1028327
1019.934204,-1.14,1060165
1019.931335,-1.14,982668
1019.854797,-1.14,1037442
1020.060303,-1.13,1034007
1019.936401,-1.15,1011221
1020.006348,-1.15,986335
1020.025269,-1.14,1050128
1020.029602,-1.16,1053405
1020.002441,-1.14,1099783
1019.984375,-1.16,1041528
1019.975769,-1.15,1022287
1019.991333,-1.15,1039366
1019.989502,-1.15,1053746
1020.081177,-1.15,1039977
1020.149048,-1.15,1015695
1020.025574,-1.15,1020572
1020.011353,-1.15,1030118
1020.060242,-1.15,1009761
1020.145691,-1.15,1034168
1020.161194,-1.16,1019858
1020.083618,-1.15,1034281
1020.083191,-1.16,994917
1020.106201,-1.14,1016675
1020.025208,-1.15,1068694
1020.171753,-1.14,1041094
1020.228149,-1.16,1019986
1020.216187,-1.14,1081389
1020.561035,-1.14,1027447
1020.039551,-1.16,1046278
1020.130737,-1.15,1046279
1020.237366,-1.15,1062367
1020.082703,-1.16,1020586
1020.179932,-1.15,994349
1020.263977,-1.15,1110778
1020.074158,-1.15,1046076
1020.287903,-1.15,1059462
1020.201172,-1.16,1093072
1020.308228,-1.16,1050268
1020.167603,-1.16,1041818
1020.179504,-1.15,1055744
1020.368286,-1.15,1031000
1020.311279,-1.15,1027731
1020.129944,-1.14,1062147
1020.405396,-1.14,1064590
1020.510376,-1.16,1107175
1020.351013,-1.16,1098374
1020.316223,-1.16,1038247
1020.449646,-1.15,1027495
1020.188416,-1.15,1068884
1020.242859,-1.15,1069192
1020.452698,-1.16,1070657
1020.247131,-1.15,1061340
1020.360901,-1.14,1041622
1020.234924,-1.16,1042370
1020.298645,-1.15,1068148
1020.225159,-1.14,1074342
1020.49939,-1.14,1001061
1020.337646,-1.15,1068555
1020.28009,-1.15,1035109
1020.385071,-1.15,1028939
1020.148987,-1.15,1014065
1020.27301,-1.15,1075485
1020.274353,-1.14,1053005
1020.426208,-1.15,1075392
1020.226929,-1.16,1048642
1020.411011,-1.14,1116598
1020.277344,-1.16,1094888
1020.482788,-1.15,1043386
1020.247131,-1.16,1017792
1020.407104,-1.16,1043974
1020.421875,-1.16,1049063
1020.388,-1.16,1008649
1020.507507,-1.16,1078531
1020.419128,-1.17,1021091
1020.377991,-1.17,1008730
1020.187439,-1.16,1058608
1020.363708,-1.17,1095104
1020.504333,-1.16,1057997
1020.451233,-1.17,1035481
1020.585571,-1.16,1030236
1020.724365,-1.17,1108051
1020.463684,-1.17,1052723
1020.348083,-1.17,1067830
1020.630127,-1.16,1068432
1020.745178,-1.18,1127902
1020.505188,-1.18,1019783
1020.479553,-1.17,1068590
1020.311584,-1.16,1064271
1020.47229,-1.17,1082568
1020.408325,-1.18,1030016
1020.223389,-1.16,1040237
1020.661804,-1.16,1095316
1020.585205,-1.17,1063657
1020.580872,-1.17,1058289
1020.19574,-1.17,1043407
1020.445801,-1.15,1049677
1020.328247,-1.16,1012153
1020.63324,-1.17,1041416
1020.606934,-1.18,1021085
1020.547852,-1.18,1080147
1020.635437,-1.15,1080603
1020.876648,-1.16,1055075
1020.606323,-1.18,1062147
1020.596802,-1.15,1068985
1020.720886,-1.16,1113387
1020.800049,-1.17,1065175
1020.979858,-1.16,1027148
1020.749756,-1.17,1044358
1021.082703,-1.16,1027470
1020.879333,-1.18,1042060
1020.699036,-1.14,1043417
1020.916504,-1.16,1025663
1020.917419,-1.17,1049859
1021.474792,-1.16,1009497
1021.090149,-1.18,1018719
1020.96936,-1.16,1047375
1020.899658,-1.16,1075386
1021.06665,-1.14,956743
1021.629395,-1.15,1067966
1021.215393,-1.19,1035446
1021.21167,-1.15,1023558
1021.318604,-1.15,1040797
1021.350464,-1.15,1055198
1021.345459,-1.14,1096918
1021.541077,-1.15,1048498
1021.528687,-1.14,993977
1021.784668,-1.14,976583
1021.800354,-1.16,1030643
1021.805359,-1.15,1067615
1021.913757,-1.14,981908
1021.867432,-1.14,1078906
1022.069092,-1.14,1028956
1022.079956,-1.16,1029777
1022.022461,-1.16,1010080
1022.133728,-1.15,1035196
1022.085571,-1.16,1115638
1022.102478,-1.14,1119428
1022.222473,-1.15,1080402
1022.385986,-1.15,1024883
1022.284607,-1.15,1053502
1022.195801,-1.16,1053932
1022.302673,-1.15,1052517
1022.241455,-1.14,1023392
1022.366882,-1.15,1095118
1022.253845,-1.15,1042941
1022.343079,-1.15,995520
1022.301086,-1.15,1085422
1022.287476,-1.15,999132
1022.313171,-1.15,1014165
1022.434082,-1.15,1056897
1022.294067,-1.15,1092198
1022.349731,-1.15,1026416
1022.46759,-1.15,1030162
1022.523987,-1.15,1086124
1022.45813,-1.15,1033076
1022.415161,-1.15,1047193
1022.417236,-1.16,992792
1022.631165,-1.16,986016
1022.685181,-1.16,1025219
1022.756104,-1.15,1035332
1022.630432,-1.16,1017437
1022.658569,-1.15,1009741
1022.770752,-1.15,1061458
1022.678406,-1.15,1068314
1022.791992,-1.16,1089545
1022.83667,-1.15,1056265
1022.809814,-1.16,1049652
1022.755249,-1.15,1077041
1022.784302,-1.15,1056358
1022.864685,-1.14,1024334
1022.822632,-1.15,1039444
1023.085999,-1.16,1052697
1022.907593,-1.14,1042361
1023.026794,-1.14,1031525
1023.039001,-1.15,972594
1023.277954,-1.14,1029413
1023.121277,-1.14,1040211
1023.170166,-1.14,1012418
1023.203735,-1.14,1042108
1023.17511,-1.15,1043750
1023.094604,-1.14,1063635
1023.171631,-1.14,1007231
1023.257324,-1.13,1038627
1023.256287,-1.13,1050899
1023.32074,-1.14,1014584
1023.162598,-1.14,1145008
1023.303162,-1.14,1032695
1023.21521,-1.13,1081360
1023.34906,-1.15,1045558
1023.242615,-1.14,1033538
1023.259277,-1.14,1038624
1023.288635,-1.13,1044069
1023.34552,-1.14,1050401
1023.313721,-1.14,1067469
1023.335571,-1.13,1021544
1023.304993,-1.15,1040076
1023.256714,-1.14,1062567
1023.397339,-1.14,1021150
1023.350952,-1.14,995722
1023.487976,-1.14,1021381
1023.394226,-1.15,1034743
1023.565979,-1.14,1053624
1023.475586,-1.15,1018601
1023.325317,-1.14,1084984
1023.364136,-1.14,1039739
1023.410583,-1.14,1049038
1023.436523,-1.14,1082902
1023.542358,-1.13,1088452
1023.518799,-1.15,1067081
1023.558777,-1.15,1044014
1023.404358,-1.14,1033814
1023.570801,-1.13,1069540
1023.511414,-1.14,1032384
1023.540833,-1.15,1062829
1023.518494,-1.15,1011580
1023.618896,-1.14,1065055
1023.515198,-1.14,1026825
1023.713806,-1.14,1042973
1023.658203,-1.14,1031857
1023.725037,-1.15,1041599
1023.70697,-1.15,1025154
1023.76239,-1.14,1093544
1023.848389,-1.14,1020651
1023.841309,-1.13,1110417
1023.797302,-1.15,1126250
1023.859436,-1.14,1045891
1023.894653,-1.14,1028426
1023.953247,-1.13,1096187
1023.857971,-1.14,1038344
1023.975708,-1.14,1066260
1023.90155,-1.14,1044341
1023.912903,-1.14,1072164
1023.965515,-1.13,1016751
1023.952759,-1.15,1067400
1023.888855,-1.13,1003367
1023.85968,-1.13,1046027
1023.914001,-1.13,1024835
1023.90741,-1.13,1027021
1023.999878,-1.13,1027781
1023.891113,-1.14,1049296
1023.89502,-1.13,1026058
1023.932983,-1.13,1060473
1023.968811,-1.13,1044844
1024.065063,-1.12,1107892
1024.01062,-1.13,1051949
1023.981201,-1.13,1094483
1024.045654,-1.13,1012736
1024.1134029999998,-1.13,1060989
1024.138916,-1.13,1033156
1024.086304,-1.13,1009809
1024.123413,-1.13,983354
1024.160034,-1.13,1013638
1024.184814,-1.13,1053588
1024.256226,-1.13,1082577
1024.198242,-1.13,1129777
1024.199585,-1.13,1022513
1024.246582,-1.13,1062891
1024.2948,-1.13,1034320
1024.287109,-1.13,1022990
1024.349487,-1.13,1042998
1024.334961,-1.13,1028601
1024.330444,-1.13,1058805
1024.329956,-1.12,996720
1024.395142,-1.13,1036973
1024.29834,-1.15,1040328
1024.277344,-1.14,1042158
1024.282227,-1.13,1028327
1024.275024,-1.13,1025726
1024.273682,-1.13,1035995
1024.244751,-1.13,1057353
1024.279663,-1.14,1105574
1024.289673,-1.14,1087127
1024.2615970000002,-1.13,1092962
1024.310181,-1.12,1052990
1024.329102,-1.13,1079160
1024.301025,-1.14,1072868
1024.394775,-1.14,1040487
1024.323975,-1.14,1011085
1024.355957,-1.12,1030779
1024.498291,-1.13,1011430
1024.443237,-1.13,1033823
1024.352905,-1.13,1045441
1024.291138,-1.13,1053943
1024.44043,-1.13,1077036
1024.421753,-1.13,1060955
1024.44519,-1.13,1022402
1024.426514,-1.13,1061695
1024.418701,-1.13,1010561
1024.529541,-1.12,998372
1024.481689,-1.13,1004836
1024.439087,-1.12,1010963
1024.57312,-1.13,1023013
1024.575562,-1.13,1024727
1024.600098,-1.13,1029279
1024.627686,-1.12,1076842
1024.599731,-1.13,1098713
1024.611694,-1.14,1086929
1024.621826,-1.12,1086446
1024.675293,-1.13,1041886
1024.7397460000002,-1.13,1039681
1024.721924,-1.14,1013832
1024.6286619999998,-1.13,1058941
1024.71875,-1.14,1038415
1024.794434,-1.13,1000197
1024.690186,-1.12,1027337
1024.669922,-1.13,1048070
1024.67395,-1.13,1101591
1024.718018,-1.14,1043041
1024.7397460000002,-1.14,1071284
1024.716064,-1.14,1028622
1024.7126460000002,-1.13,1055554
1024.735107,-1.13,1051113
1024.687866,-1.14,1063200
1024.732178,-1.13,1056880
1024.672974,-1.13,1032310
1024.698608,-1.13,1028448
1024.629883,-1.14,1037283
1024.623291,-1.12,1051756
1024.639771,-1.13,1095772
1024.626099,-1.13,1160767
1024.57019,-1.13,1095790
1024.562622,-1.13,1091081
1024.609741,-1.13,1124329
1024.639648,-1.13,1036420
1024.6759029999998,-1.12,1059365
1024.6369630000002,-1.13,1051321
1024.5817869999998,-1.13,997779
1024.502075,-1.13,1060753
1024.50769,-1.13,1041144
1024.534668,-1.13,1109047
1024.606201,-1.13,1057093
1024.601074,-1.13,1089375
1024.568848,-1.13,1047335
1024.582275,-1.12,1071242
1024.615112,-1.13,1046020
1024.689819,-1.14,1064387
1024.529053,-1.14,1062482
1024.71582,-1.13,1047947
1024.760132,-1.14,1005336
1024.746826,-1.14,1069482
1024.678589,-1.13,1083272
1024.673218,-1.13,1012948
1024.6915279999998,-1.13,1049452
1024.716675,-1.12,1028245
1024.661011,-1.13,1081856
1024.690674,-1.13,1005791
1024.63562,-1.13,1036595
1024.671509,-1.13,1025387
1024.689575,-1.13,1006558
1024.811035,-1.13,1018114
1024.751465,-1.14,1070045
1024.688721,-1.13,1014009
1024.786499,-1.13,1067927
1024.759888,-1.12,989885
1024.803101,-1.13,1095445
1024.844849,-1.13,1052148
1024.88269,-1.13,1062708
1024.924805,-1.13,1025540
1024.967407,-1.13,1045291
1024.9470210000002,-1.13,1017340
1024.881958,-1.13,1087593
1024.898315,-1.13,1085101
1024.898193,-1.12,1080788
1024.883789,-1.12,1025966
1024.943359,-1.12,1066322
1024.945679,-1.12,1042869
1024.951538,-1.12,1026913
1024.920288,-1.12,1051081
1024.950439,-1.12,1056930
1025.033325,-1.13,1058699
1024.969727,-1.12,1012156
1024.99353,-1.13,1082193
1025.063965,-1.12,1002211
1025.103149,-1.12,1024341
1025.023071,-1.13,1037703
1025.05542,-1.12,1022220
1025.137329,-1.13,1109536
1025.050415,-1.13,1039968
1025.059326,-1.13,1044451
1025.077026,-1.12,1091454
1025.0744630000002,-1.13,1048087
1025.089111,-1.13,1047680
1025.110107,-1.13,1034650
1025.063721,-1.12,1068135
1025.189941,-1.13,1049287
1025.161865,-1.12,1052963
1025.141846,-1.12,1068230
1025.17041,-1.13,1069458
1025.175659,-1.12,1072420
1025.247803,-1.13,1024109
1025.11084,-1.13,1040116
1025.082764,-1.12,1048448
1025.056885,-1.12,1049127
1025.167358,-1.12,1072682
1025.204834,-1.12,1099535
1025.205078,-1.13,1071551
1025.218262,-1.13,1042710
1025.183716,-1.13,1041996
1025.230591,-1.13,1074547
1025.346436,-1.13,1063189
1025.2307130000002,-1.13,1091342
1025.232666,-1.13,1026518
1025.265991,-1.13,1088164
1025.330322,-1.12,1112758
1025.294067,-1.13,1099476
1025.280518,-1.12,1058081
1025.275757,-1.13,1110333
1025.268799,-1.12,1027807
1025.301636,-1.12,989148
1025.243286,-1.12,973124
1025.303711,-1.12,1098967
1025.34314,-1.12,1144884
1025.331055,-1.12,1115465
1025.405029,-1.12,1072755
1025.426392,-1.12,1106059
1025.430176,-1.13,1061806
1025.453125,-1.13,1048498
1025.414917,-1.12,995599
1025.439941,-1.12,1039408
1025.423218,-1.13,1022760
1025.443237,-1.12,1061511
1025.5115970000002,-1.12,1033885
1025.545044,-1.12,1027158
1025.510986,-1.12,1084446
1025.500366,-1.13,1052825
1025.496948,-1.13,1051818
1025.494019,-1.12,1044081
1025.535889,-1.12,1044426
1025.600952,-1.13,1006863
1025.572998,-1.12,1067741
1025.58667,-1.13,1066608
1025.682007,-1.12,1059558
1025.686401,-1.13,1051390
1025.600586,-1.12,1054684
1025.661011,-1.13,1026025
1025.657104,-1.12,1076543
1025.594238,-1.12,1050176
1025.620361,-1.12,1075117
1025.616577,-1.12,1033206
1025.596436,-1.12,1053299
1025.647461,-1.12,1055606
1025.6521,-1.12,1087670
1025.671387,-1.12,1099782
1025.701294,-1.12,1042540
1025.693115,-1.12,1114332
1025.706665,-1.12,1011987
1025.693726,-1.13,1061449
1025.676636,-1.13,1078921
1025.757568,-1.12,1077167
1025.673218,-1.12,1009978
1025.718018,-1.12,1025894
1025.7126460000002,-1.12,1085851
1025.743164,-1.12,1054172
1025.754761,-1.12,1075799
1025.688477,-1.12,1052881
1025.815674,-1.12,1057542
1025.731689,-1.13,1049552
1025.825928,-1.12,1062779
1025.7873539999998,-1.11,1067094
1025.785034,-1.13,1053587
1025.8869630000002,-1.13,1041924
1025.842896,-1.12,1064150
1025.8532710000002,-1.11,1090532
1025.901001,-1.13,1093585
1025.878418,-1.13,1035092
1025.89209,-1.13,1079758
1025.850952,-1.13,1047597
1025.8671880000002,-1.12,1005854
1025.915405,-1.13,1080678
1025.913696,-1.12,1062373
1025.9279789999998,-1.12,1072068
1025.94104,-1.12,1106371
1025.973877,-1.12,1046898
1025.951294,-1.12,1059722
1025.983765,-1.12,1001101
1026.017334,-1.12,1046397
1025.978638,-1.12,1097169
1025.97998,-1.12,988714
1026.012085,-1.11,1028307
1026.049438,-1.13,1009092
1026.079346,-1.12,1062999
1025.976685,-1.13,1090154
1026.006714,-1.11,1078476
1026.0466310000002,-1.13,1053889
1026.020752,-1.12,1086957
1026.092285,-1.12,1097980
1026.060303,-1.12,1060272
1026.0432130000002,-1.13,1042194
1025.964111,-1.12,1056276
1026.090698,-1.13,1087192
1025.991333,-1.13,1044313
1026.081909,-1.12,1051675
1026.027832,-1.13,1014684
1026.008423,-1.12,1051071
1025.990845,-1.13,1044815
1026.013306,-1.12,1053423
1026.006348,-1.11,1058173
1026.140503,-1.12,1045789
1025.997803,-1.12,1066231
1026.030029,-1.12,1095816
1026.01123,-1.12,982497
1026.009277,-1.12,969514
1025.959961,-1.12,1055002
1025.9647220000002,-1.12,1044195
1025.971802,-1.12,1120026
1026.018677,-1.12,1034438
1026.037231,-1.13,1047549
1026.029297,-1.12,1090144
1025.984375,-1.13,1059832
1026.033325,-1.12,1069203
1026.0352779999998,-1.12,1092298
1025.997559,-1.12,1049993
1026.019409,-1.12,1081457
1026.032837,-1.13,1110269
1025.997192,-1.12,1057730
1026.070068,-1.12,1087321
1026.026123,-1.13,1074479
1026.084717,-1.12,1081744
1026.080078,-1.12,1050510
1026.135864,-1.12,1029849
1026.083252,-1.12,1116814
1026.13501,-1.12,1102723
1026.19165,-1.12,1001974
1026.234497,-1.13,1026455
1026.247925,-1.12,1059038
1026.204712,-1.13,1045004
1026.248291,-1.12,1039674
1026.29248,-1.12,1062943
1026.266479,-1.13,1036718
1026.2849119999998,-1.13,999915
1026.286743,-1.13,1080632
1026.33667,-1.13,1017358
1026.361084,-1.13,1033230
1026.340576,-1.13,1090500
1026.391602,-1.12,1066185
1026.347168,-1.12,1061574
1026.319336,-1.13,1025176
1026.335205,-1.13,1032402
1026.37915,-1.13,1030461
1026.359253,-1.13,1052232
1026.47937,-1.12,1067142
1026.372314,-1.14,1035706
1026.3752439999998,-1.13,1046683
1026.418579,-1.13,1077528
1026.336914,-1.13,1056873
1026.396118,-1.12,1089188
1026.37854,-1.13,1062638
1026.402344,-1.14,1045305
1026.387207,-1.13,1081351
1026.4823,-1.13,1031530
1026.454834,-1.13,1036945
1026.469116,-1.13,1035106
1026.467285,-1.12,1029405
1026.471802,-1.13,1016606
1026.501465,-1.12,1047266
1026.502808,-1.13,1013140
1026.498657,-1.12,1109222
1026.512695,-1.13,1099148
1026.533203,-1.13,1080090
1026.481445,-1.13,1078973
1026.506348,-1.13,1078604
1026.563477,-1.13,1071674
1026.516602,-1.12,1025939
1026.570557,-1.12,995742
1026.5349119999998,-1.12,1022853
1026.55835,-1.12,1034866
1026.523926,-1.12,1066192
1026.586914,-1.12,1069853
1026.588135,-1.13,1029458
1026.582886,-1.13,1087075
1026.638062,-1.12,1107624
1026.659302,-1.12,1066771
1026.627441,-1.13,1055778
1026.642456,-1.12,998105
1026.586548,-1.13,1083673
1026.518433,-1.12,1022045
1026.546997,-1.13,996515
1026.5625,-1.12,1053513
1026.571777,-1.14,1030133
1026.618042,-1.12,1072578
1026.516113,-1.12,1044383
1026.602295,-1.12,1076006
1026.531616,-1.13,1028815
1026.569336,-1.12,1052599
1026.548706,-1.13,1067412
1026.612305,-1.12,1057132
1026.5217289999998,-1.13,1080453
1026.606812,-1.13,999944
1026.576294,-1.13,1029961
1026.552856,-1.12,1034971
1026.519165,-1.12,1130876
1026.5471189999998,-1.13,1072166
1026.525757,-1.12,1087060
1026.595947,-1.12,1068226
1026.5177,-1.12,1095469
1026.585571,-1.13,1117501
1026.554932,-1.13,1111528
1026.556885,-1.12,1062389
1026.536743,-1.12,1019644
1026.521484,-1.12,1052079
1026.473511,-1.13,1045081
1026.425293,-1.12,1045201
1026.492065,-1.12,1055437
1026.542603,-1.12,1042194
1026.554077,-1.12,1029345
1026.559448,-1.12,1033521
1026.621216,-1.13,980589
1026.530029,-1.13,1004815
1026.580566,-1.12,1015645
1026.497192,-1.13,1044725
1026.574341,-1.13,1024156
1026.545166,-1.12,1059456
1026.609497,-1.12,1070622
1026.61084,-1.13,1040959
1026.619507,-1.12,1017343
1026.661255,-1.13,1053176
1026.6501460000002,-1.13,1061943
1026.739868,-1.12,1028660
1026.687866,-1.13,1059592
1026.687012,-1.12,1020802
1026.758789,-1.12,1052320
1026.768555,-1.12,1051717
1026.795166,-1.12,1030016
1026.752075,-1.12,1041432
1026.7849119999998,-1.12,1005666
1026.854492,-1.13,1104412
1026.827515,-1.12,1010804
1026.8747560000002,-1.13,1027405
1026.83728,-1.12,1051931
1026.887939,-1.13,1011642
1026.825928,-1.13,1064820
1026.792358,-1.13,1032816
1026.8396,-1.12,990476
1026.841675,-1.13,1036033
1026.811768,-1.12,1064821
