T,t1,t2,t4
3.542141914,6.9,389.2,569.0
3.5691914560000004,7.2,389.1,569.2
3.581487656,7.3,389.3,569.5
3.615403652,7.2,389.3,569.4
3.649063826,7.3,389.3,569.4
3.681197166,7.2,389.5,569.5
3.691427469,7.2,389.4,569.5
3.697077513,7.3,389.6,569.6
3.759346962,7.3,389.6,569.7
3.803828239,7.3,389.6,569.4
3.818040609,7.3,389.5,569.5
3.787393808,7.3,389.5,569.3
3.732452154,7.3,389.5,569.3
3.5740385060000004,7.3,389.5,569.2
3.48584342,7.2,389.4,569.2
3.327889442,7.2,389.2,569.1
3.145780087,7.1,389.2,569.3
3.024910927,7.1,389.0,569.3
2.940450668,7.1,389.0,569.5
2.858442545,7.0,388.9,569.3
2.826233387,7.1,389.0,569.2
2.787950993,7.2,389.1,569.2
2.7191169260000003,7.2,389.0,569.5
2.66704011,7.1,389.1,569.6
2.647088051,7.1,389.0,569.5
2.63298583,7.2,389.1,569.8
2.658682346,7.2,389.0,569.7
2.598161697,7.3,389.0,569.8
2.572413206,7.3,388.9,569.8
2.554894686,7.3,388.9,569.8
2.507452011,7.2,389.0,569.8
2.473768711,7.2,388.9,569.8
2.451454163,7.3,389.0,569.8
2.444046736,7.4,389.0,569.9
2.42442894,7.3,389.0,570.0
2.423600197,7.3,389.1,570.0
2.43041873,7.3,389.1,570.1
2.431589603,7.3,389.1,570.0
2.461113691,7.2,389.1,569.8
2.492346048,7.0,389.1,569.6
2.5033917430000003,7.1,389.0,569.6
2.53113246,7.0,389.1,569.6
2.501708746,7.0,389.0,569.5
2.538483858,6.8,388.9,569.3
2.5606021880000003,6.7,388.8,569.2
2.553295851,6.7,388.5,569.1
2.567161083,6.6,388.6,569.2
2.535870552,6.6,388.4,569.0
2.522207737,6.6,388.3,569.0
2.537131071,6.6,388.1,568.8
2.499331951,6.5,388.1,569.1
2.482264519,6.5,388.2,568.9
2.498378038,6.5,388.1,568.9
2.51332283,6.6,388.2,568.9
2.539650917,6.6,388.2,568.9
2.5181331630000003,6.5,388.1,568.8
2.511835098,6.3,388.0,568.9
2.477725983,6.2,387.9,568.9
2.506952524,6.0,387.6,568.7
2.492908955,6.0,387.6,568.6
2.515045881,6.0,387.3,568.5
2.5221955780000003,5.8,387.3,568.5
2.513209343,5.8,387.2,568.3
2.544107676,5.6,387.0,568.5
2.534422159,5.6,386.8,568.4
2.54397893,5.6,386.9,568.2
2.565969229,5.6,386.8,568.4
2.566025734,5.6,386.8,568.4
2.576390743,5.7,386.9,568.3
2.577678442,5.7,386.9,568.0
2.583617687,5.6,386.8,568.1
2.588560104,5.6,386.9,568.2
2.564186096,5.7,386.9,568.5
2.553469658,5.7,386.9,568.9
2.541767359,5.8,387.1,568.7
2.50330472,5.8,387.0,568.6
2.496170998,5.8,387.0,568.5
2.464458466,5.8,386.9,568.5
2.402442694,5.8,386.9,568.6
2.407101154,5.7,386.8,568.7
2.419438124,5.6,386.7,568.7
2.411587238,5.5,386.6,568.7
2.413327456,5.3,386.5,568.4
2.411350489,5.1,386.4,568.2
2.395847797,5.0,386.3,568.0
2.476073027,4.8,386.2,567.6
2.487912416,4.7,386.2,567.5
2.488199234,4.6,386.0,567.1
2.470537901,4.5,385.9,567.3
2.457312346,4.4,385.8,567.2
2.405910254,4.4,385.6,567.1
2.408618212,4.2,385.6,567.0
2.344290257,4.1,385.5,566.9
2.291316509,4.1,385.3,566.8
2.236063004,4.0,385.2,566.7
2.191831827,3.9,385.2,566.5
2.118541718,3.8,385.0,566.3
2.04672122,3.8,384.9,566.4
2.037741184,4.0,384.9,566.5
2.007941008,3.9,384.9,566.5
1.991730452,3.9,385.0,566.4
1.975392699,3.8,384.9,566.2
1.955086827,3.8,384.8,566.2
1.971137881,3.7,384.8,566.4
1.999180555,3.8,384.8,566.4
2.009089231,3.8,384.9,566.4
1.984139204,3.8,384.8,566.3
1.988541126,3.9,384.9,566.4
1.998175263,4.1,385.0,566.2
2.0357694630000003,4.1,385.1,566.3
2.0299792290000003,4.2,385.3,566.6
2.029316902,4.2,385.4,566.7
2.032330751,4.2,385.4,566.6
2.041785479,4.2,385.4,566.7
2.085852385,4.2,385.5,566.9
2.11785984,4.2,385.4,566.9
2.154920101,4.3,385.5,567.1
2.174907684,4.4,385.5,567.2
2.220721722,4.4,385.6,567.1
2.235070467,4.4,385.5,567.1
2.2449362280000003,4.3,385.6,567.1
2.274626255,4.4,385.6,567.2
2.274492741,4.4,385.6,567.1
2.285557747,4.3,385.5,566.9
2.295403719,4.2,385.6,567.0
2.314821005,4.2,385.4,566.9
2.385164976,4.2,385.3,567.0
2.505377531,4.1,385.3,566.9
2.585040808,4.1,385.3,567.0
2.62054944,4.0,385.3,566.9
2.662641287,4.0,385.1,566.9
2.718883514,4.0,385.1,566.8
2.728466272,4.0,385.0,566.9
2.690440655,4.0,385.2,566.9
2.731261015,4.0,385.1,566.5
2.682921648,3.9,385.1,566.6
2.677814484,3.9,385.0,566.5
2.655650854,3.8,384.9,566.5
2.652267456,3.8,384.8,566.8
2.675839663,3.7,384.8,566.6
2.700806141,3.6,384.7,566.4
2.692943335,3.6,384.6,566.3
2.684172153,3.5,384.5,566.2
2.677702904,3.4,384.4,566.0
2.625336409,3.4,384.3,566.0
2.597707987,3.3,384.3,566.0
2.5625843999999995,3.3,384.3,566.0
2.557182074,3.3,384.3,565.6
2.541935682,3.2,384.2,565.9
2.58464551,3.3,384.1,565.8
2.604424953,3.2,384.2,566.0
2.612780094,3.2,384.0,566.0
2.610496759,3.1,384.1,566.0
2.606936693,3.1,384.0,566.1
2.592313051,3.1,383.9,565.9
2.589835644,3.0,383.8,565.8
2.580126524,3.0,383.9,565.9
2.619656801,3.1,383.8,565.7
2.649709702,3.1,383.9,566.0
2.669386625,3.1,383.7,565.9
2.719254255,3.1,383.8,565.9
2.724120855,3.1,383.6,566.0
2.741688728,3.1,383.8,566.0
2.743065119,3.1,383.8,566.2
2.675629854,3.1,383.8,566.1
2.638093233,3.2,384.0,565.8
2.576036215,3.2,384.0,565.7
2.530316591,3.2,384.0,565.8
2.471935034,3.2,384.0,565.5
2.43135643,3.2,383.9,565.7
2.393621206,3.2,383.9,565.7
2.351647615,3.1,384.0,565.6
2.310314655,3.0,383.9,565.8
2.286303759,3.0,383.9,565.7
2.282547235,3.1,384.0,565.7
2.282315731,3.0,383.9,565.4
2.222947359,2.9,383.8,565.6
2.193601131,2.8,383.7,565.5
2.178625584,2.8,383.6,565.4
2.1550951,2.7,383.6,565.4
2.124600649,2.7,383.4,565.3
2.087623119,2.7,383.4,565.6
2.089648962,2.6,383.2,565.6
2.040127754,2.5,383.1,565.7
2.034523487,2.5,383.1,565.6
2.035622835,2.5,383.1,565.7
2.007069588,2.5,383.0,565.4
1.979259729,2.4,383.0,565.5
1.905424356,2.4,382.9,565.4
1.882455707,2.4,383.0,565.7
1.831677675,2.4,383.0,565.5
1.803302765,2.4,382.9,565.4
1.7733143569999998,2.4,383.0,565.8
1.758286476,2.5,383.1,566.1
1.7443671230000002,2.5,383.3,566.8
1.743745565,2.5,383.5,567.1
1.709424496,2.5,383.5,567.2
1.684679747,2.5,383.6,567.3
1.704146385,2.5,383.8,567.2
1.6758509869999998,2.5,383.6,567.1
1.695140123,2.5,383.5,567.3
1.6680896280000002,2.5,383.5,567.0
1.65179956,2.5,383.5,567.0
1.636449337,2.5,383.4,567.0
1.657919765,2.5,383.4,567.0
1.660379529,2.5,383.5,567.1
1.631548405,2.5,383.6,567.1
1.649509668,2.4,383.6,567.1
1.660689831,2.5,383.7,567.8
1.6612917180000002,2.4,383.7,567.9
1.661575079,2.4,383.7,567.9
1.681497574,2.4,383.6,567.9
1.671402335,2.4,383.5,568.0
1.69653821,2.4,383.6,568.0
1.6875228880000002,2.4,383.6,567.9
1.7084864380000002,2.4,383.3,568.0
1.706622005,2.4,383.1,567.9
1.71162653,2.4,383.2,567.6
1.6972358230000002,2.4,383.1,567.5
1.718047261,2.4,383.1,567.6
1.703285813,2.3,383.1,567.6
1.737811565,2.3,383.2,567.5
1.763930798,2.3,383.1,567.8
1.753742456,2.3,383.2,567.7
1.714934945,2.3,383.0,568.0
1.701719761,2.3,383.2,567.9
1.686518788,2.4,383.1,567.6
1.67705822,2.3,383.1,567.5
1.68202877,2.4,383.2,567.6
1.6373083590000002,2.4,383.3,567.6
1.640770555,2.4,383.3,567.6
1.626137853,2.5,383.4,567.6
1.594481349,2.5,383.3,567.4
1.558938503,2.5,383.3,567.5
1.6135795119999998,2.4,383.2,567.5
1.60284853,2.3,383.3,567.2
1.626414299,2.3,383.2,567.0
1.683866143,2.3,383.2,566.8
1.7270563840000002,2.3,383.2,567.8
1.702289701,2.3,383.1,567.2
1.690999269,2.3,383.1,567.1
1.663755774,2.4,383.1,566.9
1.688127875,2.4,383.2,567.2
1.7236231569999998,2.5,383.4,567.2
1.781229973,2.5,383.5,567.0
1.873245716,2.4,383.5,567.3
1.865864396,2.4,383.5,567.2
1.892284155,2.4,383.3,567.3
1.944273829,2.4,383.3,567.2
1.932985544,2.4,383.2,567.3
1.948663235,2.4,383.1,567.4
1.951793194,2.5,383.2,567.3
1.958564162,2.5,383.3,567.4
1.928953767,2.5,383.3,567.3
1.936463833,2.6,383.3,567.2
1.912811399,2.6,383.3,567.3
1.917743921,2.6,383.3,567.3
1.920628071,2.6,383.5,567.5
1.950522065,2.7,383.4,567.6
1.930446267,2.7,383.6,567.6
1.930125713,2.7,383.5,567.4
1.91777122,2.7,383.6,567.4
1.916803718,2.6,383.5,567.5
1.917963028,2.7,383.5,567.6
1.895649672,2.6,383.4,567.6
1.856457353,2.6,383.2,567.3
1.839031816,2.5,383.1,567.5
1.814621329,2.4,383.2,567.4
1.759145498,2.3,383.1,567.6
1.736722231,2.3,383.2,567.4
1.713611841,2.3,383.1,567.5
1.7155056,2.3,383.1,567.5
1.714297295,2.3,383.2,567.7
1.672989488,2.3,383.2,567.7
1.641956687,2.3,383.2,567.5
1.612994671,2.3,383.2,567.6
1.564571142,2.3,383.3,567.7
1.551401138,2.3,383.4,567.5
1.523535848,2.4,383.4,567.4
1.506727815,2.4,383.3,567.4
1.4988479609999998,2.5,383.5,567.5
1.493732572,2.5,383.5,567.3
1.48857975,2.5,383.6,567.5
1.481657505,2.5,383.8,567.4
1.492258191,2.6,383.9,567.4
1.489443541,2.5,383.9,567.5
1.470834136,2.5,383.9,567.6
1.472201586,2.5,383.7,567.5
1.467442036,2.5,383.9,567.5
1.455236673,2.5,383.7,567.6
1.469721794,2.5,383.6,567.4
1.468792796,2.4,383.5,567.4
1.454794884,2.4,383.6,567.3
1.453142762,2.4,383.5,567.4
1.452622056,2.3,383.5,567.4
1.452531815,2.3,383.3,567.3
1.444729924,2.3,383.3,567.3
1.424739361,2.2,383.3,567.2
1.438218951,2.2,383.2,567.3
1.421787381,2.2,383.3,567.3
1.3956428769999998,2.2,383.2,567.3
1.391942859,2.1,383.0,567.2
1.36186111,2.1,383.1,567.1
1.350853562,2.1,383.0,567.4
1.320611358,2.1,383.0,567.2
1.286962271,2.1,382.9,567.3
1.29982996,2.0,382.9,567.5
1.301795006,2.0,382.9,567.5
1.302103996,2.0,382.8,567.7
1.308536053,2.1,382.7,567.2
1.284839034,2.0,382.7,567.3
1.286928296,2.0,382.7,567.1
1.31545651,2.0,382.7,567.0
1.306944132,2.0,382.8,567.0
1.2835092540000002,2.0,382.9,567.1
1.289496303,2.0,382.9,567.0
1.31612134,2.0,382.9,567.2
1.306002498,1.9,382.7,566.8
1.348761201,1.9,382.5,566.6
1.346297979,1.9,382.6,566.7
1.34110415,1.9,382.5,567.0
1.3580118419999998,1.9,382.4,567.0
1.378720045,1.9,382.7,566.9
1.3762524130000002,1.8,382.6,567.1
1.395679474,1.8,382.6,567.0
1.376717329,1.8,382.6,566.7
1.356331706,1.8,382.5,566.9
1.355546951,1.8,382.3,566.6
1.368688703,1.8,382.3,566.7
1.356372476,1.8,382.5,566.7
1.3616786,1.7,382.5,566.9
1.339476466,1.7,382.4,566.9
1.326032639,1.8,382.4,566.8
1.3168488740000002,1.8,382.4,566.8
1.3231624359999998,1.7,382.2,566.7
1.292622805,1.8,382.2,566.9
1.271766305,1.8,382.2,566.5
1.211305618,1.8,382.2,567.0
1.159208298,1.7,382.2,567.1
1.150130868,1.7,382.2,566.9
1.136726975,1.8,382.2,567.3
1.138248086,1.8,382.2,566.9
1.147444129,1.8,382.3,566.4
1.159172058,1.8,382.3,566.8
1.142307281,1.8,382.4,566.4
1.149665356,1.7,382.1,566.2
1.160044909,1.7,382.0,566.2
1.165029883,1.8,382.1,566.7
1.1205418109999998,1.7,382.5,567.1
1.159591436,1.7,382.6,566.9
1.080158114,1.8,382.7,566.9
1.079916954,1.7,382.5,567.2
1.068956852,1.7,382.6,566.9
1.087688327,1.6,382.4,567.1
1.086741328,1.6,382.3,567.0
1.10210669,1.6,382.2,566.9
1.138188124,1.6,382.4,566.5
1.154015064,1.7,382.4,566.2
1.158948541,1.7,382.5,566.4
1.206833959,1.7,382.5,566.3
1.191441059,1.7,382.4,566.2
1.222191095,1.7,382.3,566.4
1.259140134,1.7,382.2,566.3
1.268148303,1.6,382.2,566.2
1.236658454,1.7,382.2,566.2
1.232952952,1.6,382.1,566.0
1.24555409,1.6,382.1,565.6
1.25516963,1.5,382.0,565.4
1.249733567,1.5,381.9,565.5
1.2552230359999998,1.5,381.8,565.4
1.263740897,1.5,381.9,565.6
1.284974933,1.5,382.1,565.6
1.325716853,1.5,382.0,566.0
1.343346119,1.5,381.9,566.0
5.032173157,5.4,387.0,572.9
5.090894222,5.3,387.1,572.4
5.118758202,5.3,387.0,572.2
5.17067337,5.3,387.0,572.0
5.206608295,5.4,387.1,572.2
5.251858711000001,5.5,387.1,572.1
5.285957336,5.4,387.1,572.0
5.333098888,5.4,387.3,571.9
5.351734638,5.4,387.1,571.7
5.37729454,5.5,387.3,571.6
5.408753872,5.6,387.3,571.7
5.432837963,5.5,387.3,571.7
5.51941061,5.6,387.2,571.5
5.582232475,5.6,387.2,571.6
5.65680933,5.5,387.2,571.6
5.738959312,5.6,387.1,571.5
5.825438499,5.6,387.2,571.7
5.852523804,5.5,387.1,571.7
5.851903439,5.6,387.2,571.8
5.831029892,5.7,387.3,571.9
5.820667267,5.8,387.6,571.9
5.891484737000001,5.9,387.6,571.8
5.9185142520000005,6.0,387.7,572.1
5.991595267999999,6.0,387.6,572.0
6.013689518,6.0,387.6,571.9
6.014315128,6.0,387.6,571.7
6.007196903,5.9,387.6,571.9
6.041724682000001,5.8,387.7,572.7
6.103683949,5.7,387.5,572.6
6.149322987000001,5.8,387.4,572.7
6.162240505,5.8,387.4,572.7
6.197752476000001,5.8,387.4,572.7
6.210384846,5.9,387.5,572.5
6.239571571,5.9,387.5,572.8
6.253073215,6.0,387.4,572.9
6.247424603,6.0,387.6,573.0
6.305086612999999,5.9,387.5,573.0
6.308666229,5.9,387.6,572.9
6.309512615,5.9,387.3,572.8
6.2802186010000005,5.9,387.4,572.8
6.281952858,6.0,387.5,572.8
6.345019817000001,6.1,387.5,572.8
6.354854107,6.1,387.6,573.0
6.335114956,6.1,387.5,573.3
6.325413227,6.1,387.7,573.3
6.333808899,6.1,387.7,573.5
6.388108253,6.2,387.7,573.4
6.401055812999999,6.1,387.8,573.4
6.424757481,6.1,387.6,573.3
6.407588482,6.2,387.6,573.4
6.46394825,6.2,387.7,573.4
6.464230537000001,6.2,387.9,573.4
6.449947834,6.3,387.9,573.1
6.470122337,6.3,388.1,573.5
6.57097578,6.3,388.1,573.4
6.620687485,6.3,388.1,573.5
6.649488926,6.2,388.1,573.6
6.657633781,6.1,388.0,573.4
6.644570827000001,6.1,387.8,573.0
6.6646795270000005,6.1,387.6,573.0
6.709698677,6.1,387.7,573.1
6.734611033999999,6.1,387.6,573.1
6.75227499,6.1,387.7,573.3
6.759090424,6.2,387.7,573.1
6.788695335,6.1,387.8,573.1
6.770494461,6.0,387.8,573.0
6.784889698,6.1,387.7,573.2
6.780633926,6.1,387.7,573.5
6.794660567999999,6.3,387.7,573.3
6.819881439,6.3,388.0,573.4
6.831018925,6.1,387.6,573.6
6.889576912000001,6.0,387.6,573.8
6.890263557000001,6.1,387.5,573.8
6.910693645,6.1,387.6,573.7
6.974794387999999,6.2,387.7,573.6
7.01794672,6.1,387.6,573.4
7.047234058,6.1,387.8,573.2
7.030033587999999,6.2,387.7,573.5
7.00922823,6.3,387.8,573.3
6.969642639,6.3,387.8,573.1
6.957089901,6.3,387.8,573.2
6.980596066,6.2,387.7,573.4
6.98263073,6.3,387.8,573.3
7.016711235,6.3,387.8,573.3
7.0832905770000005,6.4,387.8,573.5
7.135610104,6.3,387.8,573.4
7.168492794,6.3,387.8,573.3
7.227243899999999,6.4,387.8,573.4
7.239369392,6.5,387.9,573.7
7.244420527999999,6.5,388.2,573.8
7.252564907000001,6.5,388.1,573.8
7.297343253999999,6.5,388.2,573.8
7.276169777000001,6.6,388.2,573.7
7.229287623999999,6.7,388.3,574.1
7.228951454,6.9,388.4,574.3
7.213947296000001,6.9,388.6,574.2
7.183680057999999,7.0,389.0,574.6
7.18174839,7.0,389.4,574.8
7.148336887,7.0,389.6,574.8
7.141120433999999,6.9,389.6,574.8
7.122345923999999,6.8,389.3,574.4
7.185943127000001,6.8,389.3,574.2
7.242602825,6.9,389.5,574.6
7.291580677000001,6.8,389.6,574.3
7.333629131,6.9,389.4,574.6
7.361428738,6.8,389.6,574.6
7.433541298,6.9,389.5,574.5
7.476894379,7.0,389.6,574.8
7.444238662999999,7.1,389.7,575.0
7.425229073,7.2,389.8,575.1
7.496335506,7.0,389.8,575.0
7.515249252,7.0,389.7,575.0
7.522978306000001,7.0,389.8,574.9
7.574844837,7.1,389.8,575.0
7.550651072999999,7.1,389.9,574.9
7.513717175,7.0,389.8,574.8
7.521579266,7.1,389.7,574.8
7.558541775,7.2,389.9,574.9
7.55677557,7.2,389.8,575.0
7.575992107,7.2,389.7,575.2
7.599670887,7.2,389.8,575.3
7.623436451,7.3,389.7,573.4
7.659952641,7.3,389.6,572.8
7.61012888,7.5,389.6,572.8
7.616735935,7.6,389.7,572.9
7.672688961,7.6,390.0,573.3
7.674992085,7.7,390.0,573.2
7.664101601,7.6,389.9,573.2
7.734947205,7.7,390.1,573.2
7.692137718,7.7,390.2,573.2
7.792233467000001,7.7,390.2,573.3
7.833685875,7.8,390.1,573.5
7.824547291,7.9,390.4,573.9
7.89209795,7.9,390.3,573.8
7.945799827999999,8.0,390.4,573.7
8.022314072,8.1,390.7,574.0
8.052942276,8.1,390.7,573.5
8.139093399,8.0,390.6,573.0
8.206298828,7.9,390.5,573.3
8.254540443,7.8,390.3,573.2
8.345394135,7.7,390.2,574.2
8.404393196000001,7.8,390.2,574.7
8.428911208999999,8.0,390.3,574.6
8.452345848,8.1,390.5,575.4
8.473835945,8.2,390.7,575.8
8.419016838,8.2,390.8,575.6
8.371874809,8.3,390.9,575.8
8.341290474,8.3,391.0,576.0
8.359436035,8.3,390.8,576.1
8.339988708,8.3,390.8,575.6
8.399706841,8.4,390.9,575.4
8.462892532,8.4,390.9,575.2
8.479102135,8.4,390.9,575.1
8.488901138,8.4,391.1,575.3
8.523580551,8.4,391.2,575.4
8.579836845,8.4,391.1,575.1
8.609493256,8.5,391.1,575.3
8.630941391,8.5,391.2,574.8
8.682184219,8.6,391.1,574.7
8.659393311,8.7,391.4,574.6
8.689998627000001,8.7,391.3,574.2
8.740125656,8.7,391.2,573.8
8.806759834,8.8,391.4,574.1
8.902543068,8.8,391.3,574.2
8.913379669,8.9,391.4,574.3
8.936114311,8.9,391.6,574.3
8.92814064,9.0,391.7,574.5
8.935473442000001,9.0,391.6,574.7
8.924834251,9.0,391.6,574.8
8.930883408,9.0,391.5,574.8
8.952882767,9.0,391.5,574.7
8.943346977000001,9.0,391.6,574.9
8.996923447,9.0,391.5,574.8
8.966608047000001,9.0,391.6,575.0
8.980710983,9.0,391.7,575.1
9.084269524,9.1,391.6,575.0
9.143397331,9.2,391.8,575.3
9.136470795,9.2,391.8,575.4
9.14745903,9.2,392.0,575.3
9.185041428,9.1,391.9,575.3
9.159999847,9.2,391.9,575.4
9.14352417,9.2,391.9,575.6
9.180272102,9.2,391.9,575.9
9.272882462,9.3,391.9,575.7
9.298321724,9.4,392.0,575.6
9.275362968,9.4,392.1,576.1
9.305643082,9.4,392.2,575.9
9.290884972,9.5,392.3,575.9
9.299015045,9.5,392.2,576.0
9.324326515,9.4,392.3,576.1
9.273080826,9.4,392.2,575.8
9.313163757,9.4,392.1,575.8
9.309494019,9.4,392.1,575.9
9.341763496,9.4,392.0,576.1
9.399224281,9.4,392.2,576.1
9.40338707,9.5,392.2,576.3
9.364768028,9.5,392.1,576.2
9.307596207,9.5,392.2,576.2
9.260232925,9.4,392.2,576.1
9.309932709,9.3,392.1,576.2
9.314694405,9.2,392.1,575.7
9.380830765,9.2,392.0,575.9
9.429696083,9.3,392.0,575.9
9.415206909,9.3,392.0,575.9
9.431422234,9.3,392.1,575.9
9.450000763,9.3,392.0,575.9
9.455815315,9.3,392.2,576.1
9.476628304,9.2,392.0,576.1
9.504817963,9.2,391.9,576.1
9.54001236,9.2,391.9,575.9
9.569660187,9.3,392.0,576.0
9.564950943,9.4,392.1,576.2
9.525362015,9.5,392.2,576.7
9.520327568,9.5,392.5,577.0
9.550563812,9.4,392.4,577.1
9.59135437,9.5,392.5,577.3
9.639181137,9.6,392.6,577.3
9.686414719,9.6,392.6,577.5
9.69778347,9.6,392.7,577.7
9.712398529,9.6,392.7,577.7
9.734128952,9.7,392.7,577.5
9.744369507,9.7,392.6,577.5
9.758152008,9.8,392.6,577.4
9.79852581,9.8,392.8,577.4
9.827534676,9.9,393.0,577.5
9.869998932,9.7,392.9,577.6
9.851964951,9.6,392.7,577.7
9.872756004,9.7,392.7,577.8
9.867413521,9.5,392.7,577.7
9.923726082,9.6,392.7,577.6
9.986190796,9.6,392.7,577.6
10.03678036,9.7,392.9,577.8
10.12896633,9.7,392.9,577.8
10.21171761,9.5,392.8,578.1
10.14285278,9.5,392.7,578.1
10.16188717,9.5,392.6,578.0
10.19390488,9.6,392.7,578.3
10.20550823,9.7,392.7,578.1
10.28228474,9.8,392.7,578.4
10.34294415,9.7,392.8,578.4
10.36053181,9.5,392.8,578.0
10.43512535,9.6,392.7,577.6
10.49556732,9.7,392.7,578.0
10.53710365,9.7,392.8,578.0
10.49709225,9.8,392.8,577.8
10.42257404,9.9,392.9,577.8
10.40132141,10.0,393.0,577.9
10.41076946,10.1,393.0,578.4
10.48817158,10.1,393.3,578.7
10.537077900000002,10.1,393.4,578.9
10.58478451,9.9,393.5,578.8
10.60207462,9.9,393.3,578.5
10.59699821,10.0,393.4,578.4
10.65326691,9.9,393.2,578.4
10.68676567,9.9,393.3,578.7
10.66141033,10.0,393.4,578.8
10.67764759,10.1,393.5,579.1
10.75036144,10.2,393.6,579.2
10.77113342,10.2,393.8,579.3
10.7376585,10.1,393.6,579.1
10.74991417,10.1,393.8,579.1
10.71780682,10.2,393.7,579.0
10.69864273,10.0,393.7,578.9
10.71175098,10.0,393.3,578.6
10.70941448,10.0,393.3,578.6
10.76631927,9.9,393.2,578.9
10.71141052,9.9,393.2,578.7
10.65114021,9.9,393.3,578.6
10.64675331,9.9,393.2,578.8
10.68223286,10.0,393.3,578.9
10.74455166,10.0,393.4,579.0
10.75400448,10.0,393.5,578.8
10.78535557,10.2,393.5,578.6
10.80557442,10.2,393.6,578.6
10.83430386,10.2,393.6,578.5
10.82227039,10.2,393.6,578.6
10.86453342,10.2,393.6,578.7
10.87445736,10.2,393.5,579.0
10.90648746,10.3,393.5,578.9
10.93384266,10.4,393.6,578.7
10.93633747,10.2,393.7,578.9
10.85595322,10.1,393.8,578.5
10.82152939,10.1,393.7,578.3
10.87011719,10.1,393.7,578.4
10.89068222,10.2,393.6,578.4
10.80306911,10.3,393.7,578.5
10.73340607,10.3,393.8,578.6
10.68568611,10.3,393.9,578.5
10.64642334,10.3,393.8,578.4
10.56905842,10.3,393.8,578.3
10.53381252,10.4,393.9,578.3
10.56514645,10.4,393.9,578.2
10.58392334,10.5,393.9,578.5
10.585639,10.6,394.1,578.6
10.62844467,10.5,394.1,578.7
10.67264271,10.4,394.0,578.8
10.77090454,10.4,394.0,578.6
10.82619381,10.3,393.9,578.7
10.84900093,10.2,393.8,578.4
10.85375404,10.3,393.7,578.5
10.89123726,10.3,393.8,578.5
10.95677567,10.4,393.9,578.7
10.99350548,10.6,394.0,578.8
11.01762104,10.5,394.1,578.9
