P,p1,m4
100.1904846,-0.08,1456933
100.1962646,-0.08,1461228
100.1888611,-0.08,1498004
100.1916321,-0.08,1509379
100.1887146,-0.08,1532526
100.1899475,-0.08,1529167
100.1891357,-0.08,1488349
100.1849854,-0.08,1502907
100.1837585,-0.08,1481769
100.1826965,-0.08,1464944
100.1780884,-0.08,1435391
100.174646,-0.08,1459340
100.1760254,-0.08,1434529
100.1775696,-0.08,1468366
100.175177,-0.08,1416227
100.1726624,-0.08,1477070
100.1692749,-0.08,1440050
100.1719604,-0.08,1460202
100.1716431,-0.08,1398847
100.1739075,-0.08,1428878
100.1677856,-0.08,1516565
100.166748,-0.08,1470540
100.1747986,-0.08,1441090
100.1664673,-0.08,1446630
100.1665405,-0.08,1465444
100.1650146,-0.08,1431887
100.1661865,-0.08,1494547
100.170752,-0.08,1414210
100.1615967,-0.08,1449248
100.1583313,-0.08,1468777
100.1619995,-0.08,1459368
100.1596436,-0.08,1496073
100.1558899,-0.08,1449282
100.1549561,-0.08,1448380
100.1537109,-0.08,1475207
100.1469971,-0.08,1417581
100.1459595,-0.08,1431708
100.1450073,-0.08,1515913
100.1459839,-0.08,1464988
100.145813,-0.08,1491846
100.1404846,-0.08,1421039
100.1457092,-0.08,1496698
100.1400879,-0.08,1475584
100.1382202,-0.08,1450480
100.1437195,-0.08,1452884
100.1372498,-0.08,1499517
100.1317444,-0.08,1502231
100.1307129,-0.08,1495272
100.1317322,-0.08,1469495
100.1266907,-0.08,1450220
100.1278259,-0.08,1437225
100.1257568,-0.08,1475279
100.1186707,-0.08,1497536
100.1224182,-0.08,1453614
100.116449,-0.08,1485385
100.120575,-0.08,1477344
100.1174805,-0.08,1446396
100.1199463,-0.08,1442628
100.120459,-0.08,1455051
100.1174194,-0.08,1493122
100.1171509,-0.08,1473804
100.114563,-0.08,1474512
100.1152283,-0.08,1457167
100.1131592,-0.08,1479185
100.1102783,-0.08,1416494
100.1116333,-0.08,1454833
100.1050537,-0.08,1449186
100.1057617,-0.08,1428002
100.1089722,-0.08,1510224
100.1061218,-0.08,1505754
100.1077881,-0.08,1494160
100.1039612,-0.08,1483556
100.0984863,-0.08,1456956
100.0978149,-0.08,1509723
100.0983032,-0.08,1499614
100.0989136,-0.08,1552485
100.0957031,-0.08,1470302
100.0919434,-0.08,1486747
100.0942017,-0.08,1484066
100.0887573,-0.08,1455097
100.0874817,-0.08,1472574
100.0929016,-0.08,1469421
100.0865479,-0.08,1497564
100.0846069,-0.08,1470193
100.0907959,-0.08,1419990
100.0854065,-0.08,1496579
100.0806519,-0.08,1413530
100.0883606,-0.08,1511709
100.0869995,-0.08,1451507
100.0856995,-0.08,1485155
100.0860474,-0.08,1430922
100.086554,-0.08,1505734
100.0918335,-0.08,1519103
100.0822266,-0.08,1491477
100.0848511,-0.08,1484783
100.0843933,-0.08,1511474
100.0820862,-0.08,1476220
100.0793335,-0.08,1468208
100.0801941,-0.08,1462210
100.0779968,-0.08,1533003
100.0771729,-0.08,1541904
100.0761658,-0.08,1503844
100.0755188,-0.08,1491165
100.0760986,-0.08,1459686
100.0769409,-0.08,1462295
100.0780212,-0.08,1453056
100.0736023,-0.08,1467049
100.0725403,-0.08,1432855
100.0785706,-0.09,1424052
100.0766724,-0.08,1493160
100.07453,-0.09,1518831
100.0799683,-0.08,1469224
100.0754944,-0.08,1479549
100.0749878,-0.08,1375823
100.0733093,-0.08,1512297
100.0785889,-0.08,1438385
100.0743958,-0.08,1535239
100.0779175,-0.08,1457818
100.0721436,-0.08,1440990
100.0751465,-0.08,1490033
100.0700623,-0.08,1494506
100.0706116,-0.08,1456750
100.0735168,-0.08,1464014
100.0684326,-0.08,1508271
100.0700378,-0.08,1467684
100.0639832,-0.08,1425945
100.0698975,-0.08,1482242
100.0667969,-0.08,1474522
100.064563,-0.08,1534617
100.0666077,-0.08,1457645
100.0603882,-0.08,1446718
100.0562683,-0.08,1452644
100.0573975,-0.08,1505847
100.0582092,-0.08,1426516
100.0512085,-0.08,1444711
100.0560791,-0.08,1435892
100.0570801,-0.08,1495105
100.0538757,-0.08,1494080
100.0591492,-0.08,1439503
100.056897,-0.08,1519269
100.057074,-0.08,1514731
100.0617737,-0.08,1484610
100.0559509,-0.08,1461178
100.0547241,-0.08,1513750
100.0520752,-0.08,1481300
100.0553223,-0.08,1520361
100.0559265,-0.08,1503608
100.0492004,-0.08,1455482
100.0526245,-0.08,1467192
100.054718,-0.08,1411651
100.054834,-0.08,1435162
100.0588196,-0.08,1483427
100.061084,-0.08,1528923
100.0560059,-0.08,1431869
100.0529419,-0.08,1489127
100.0572144,-0.08,1432690
100.0520081,-0.08,1488669
100.0528625,-0.08,1444978
100.0486755,-0.08,1478820
100.0499695,-0.08,1457366
100.0476929,-0.08,1435605
100.0503357,-0.08,1461352
100.0499878,-0.08,1498244
100.0498352,-0.08,1454198
100.0534485,-0.08,1499159
100.0450439,-0.08,1483470
100.0474915,-0.08,1472705
100.046228,-0.08,1437281
100.0427368,-0.08,1510828
100.0428223,-0.08,1495870
100.0429504,-0.08,1462837
100.0392395,-0.08,1468699
100.042041,-0.08,1497248
100.0479187,-0.08,1471399
100.0406311,-0.08,1458464
100.0435425,-0.08,1472824
100.046405,-0.08,1490331
100.0390808,-0.08,1423156
100.0410034,-0.08,1455410
100.0408203,-0.08,1465467
100.0431519,-0.08,1483971
100.0395691,-0.08,1462477
100.0389648,-0.08,1442322
100.0404724,-0.08,1484511
100.0378601,-0.08,1483638
100.0347412,-0.08,1416655
100.034845,-0.08,1491467
100.0374634,-0.08,1484059
100.0360046,-0.08,1500850
100.0342896,-0.08,1483145
100.0342651,-0.08,1410708
100.0397583,-0.08,1480635
100.0439026,-0.08,1480045
100.0428589,-0.08,1451929
100.0376953,-0.08,1510636
100.0383789,-0.08,1501177
100.0386536,-0.08,1482526
100.0412048,-0.08,1457036
100.0398193,-0.09,1470014
100.039209,-0.08,1494894
100.0397827,-0.08,1528969
100.0447449,-0.08,1483534
100.0436768,-0.08,1458577
100.044574,-0.08,1484037
100.0450623,-0.08,1458076
100.0445251,-0.08,1504359
100.041803,-0.08,1454189
100.0471497,-0.08,1462981
100.0423889,-0.08,1464027
100.0462646,-0.08,1526091
100.0464294,-0.08,1401294
100.04486690000002,-0.08,1449069
100.0443848,-0.08,1440460
100.0466125,-0.08,1443397
100.041626,-0.08,1442743
100.0482178,-0.08,1529153
100.0433105,-0.08,1494176
100.0458069,-0.08,1478979
100.0453979,-0.08,1512416
100.0417175,-0.08,1486193
100.0433411,-0.08,1470280
100.0481567,-0.08,1509171
100.0485779,-0.08,1427974
100.0463196,-0.08,1515208
100.0461182,-0.08,1461721
100.0472717,-0.08,1417887
100.0487915,-0.08,1458596
100.0455994,-0.08,1515340
100.0512756,-0.08,1497686
100.0519409,-0.08,1490975
100.050116,-0.08,1495317
100.0532227,-0.08,1494879
100.0595093,-0.08,1445975
100.05430909999998,-0.08,1518153
100.0590698,-0.08,1463348
100.0586731,-0.08,1483261
100.0586914,-0.08,1435245
100.0588745,-0.08,1445585
100.0624268,-0.08,1499686
100.0602295,-0.08,1517716
100.059259,-0.08,1506270
100.0602661,-0.08,1484280
100.0655518,-0.08,1463566
100.0632629,-0.08,1512403
100.0650757,-0.08,1454100
100.0708435,-0.08,1496033
100.0704834,-0.08,1500112
100.0685303,-0.08,1468707
100.0688599,-0.08,1500517
100.0696899,-0.08,1481374
100.0672729,-0.08,1469033
100.0655884,-0.08,1486010
100.0671265,-0.08,1488785
100.0644653,-0.08,1452252
100.0684937,-0.08,1460588
100.0680176,-0.08,1455489
100.0698792,-0.08,1495092
100.0731018,-0.08,1419471
100.0676147,-0.08,1444982
100.0763123,-0.08,1491193
100.0718445,-0.08,1480571
100.0745544,-0.08,1438226
100.0767334,-0.08,1470304
100.0712891,-0.08,1413666
100.0734497,-0.08,1437489
100.0784607,-0.08,1499802
100.080127,-0.08,1519852
100.0783875,-0.08,1441807
100.0805786,-0.08,1448538
100.0791199,-0.08,1469541
100.076239,-0.08,1488958
100.0780701,-0.08,1474371
100.0742798,-0.08,1449627
100.0776428,-0.08,1450969
100.07052,-0.08,1458490
100.0747437,-0.08,1445803
100.0754517,-0.08,1428635
100.0752991,-0.08,1446121
100.078125,-0.08,1439569
100.0808472,-0.08,1445787
100.0819946,-0.08,1410772
100.0846008,-0.08,1427227
100.0848877,-0.08,1470393
100.0892639,-0.08,1425706
100.0868896,-0.08,1445080
100.087616,-0.08,1455699
100.0881226,-0.08,1473055
100.0837952,-0.08,1442892
100.084491,-0.08,1435355
100.085022,-0.08,1480301
100.0852966,-0.08,1490327
100.0873169,-0.08,1427516
100.0858093,-0.08,1463675
100.0829712,-0.08,1418382
100.0900757,-0.08,1435945
100.0893921,-0.08,1496332
100.0889465,-0.08,1407619
100.0920044,-0.08,1447651
100.0861572,-0.08,1459258
100.0883057,-0.08,1451269
100.0912842,-0.08,1470923
100.0865295,-0.08,1468669
100.0962219,-0.08,1449656
100.0945923,-0.08,1447253
100.0967957,-0.08,1467566
100.0961548,-0.08,1500556
100.1024414,-0.08,1537823
100.1020935,-0.08,1481379
100.0975403,-0.08,1491442
100.1034912,-0.08,1472823
100.1072693,-0.08,1507576
100.1033752,-0.08,1480865
100.1056213,-0.08,1460322
100.1066406,-0.08,1485002
100.1070435,-0.08,1444398
100.1048035,-0.08,1387740
100.1029541,-0.08,1458773
100.1032593,-0.08,1478758
100.1055115,-0.08,1434480
100.1094849,-0.08,1522564
100.1083801,-0.08,1473024
100.1076111,-0.08,1444606
100.1056885,-0.08,1448413
100.1145386,-0.08,1442772
100.1146606,-0.08,1483937
100.1160828,-0.08,1470261
100.1154358,-0.08,1446536
100.1125549,-0.08,1447787
100.1162292,-0.08,1447998
100.1163696,-0.08,1511566
100.1187195,-0.08,1426644
100.1217163,-0.08,1470890
100.1182007,-0.08,1477680
100.1179932,-0.08,1425460
100.1187866,-0.08,1484758
100.1204102,-0.08,1439495
100.1176758,-0.08,1500315
100.121283,-0.08,1391149
100.117511,-0.08,1438677
100.1247009,-0.08,1465823
100.1244141,-0.08,1455823
100.1262146,-0.08,1474084
100.1268616,-0.08,1480200
100.1216064,-0.08,1423913
100.1248474,-0.08,1474304
100.2307495,-0.08,1462484
100.2299683,-0.08,1477287
100.2277039,-0.08,1459573
100.2318237,-0.08,1478891
100.2306824,-0.08,1467937
100.2296448,-0.08,1459191
100.2330811,-0.08,1571254
100.2278137,-0.08,1521594
100.2342468,-0.08,1481844
100.238623,-0.08,1472587
100.2368103,-0.08,1485170
100.234906,-0.08,1522409
100.2379517,-0.08,1459222
100.2442322,-0.08,1443230
100.2447021,-0.08,1506966
100.2430298,-0.08,1428836
100.2464172,-0.08,1501978
100.2458618,-0.08,1484627
100.2445496,-0.08,1547136
100.244281,-0.08,1489417
100.2454407,-0.08,1479851
100.24773559999998,-0.08,1482058
100.2498474,-0.08,1504466
100.2506897,-0.08,1470633
100.2505737,-0.08,1483896
100.2532715,-0.08,1504330
100.2565002,-0.08,1458644
100.2585144,-0.08,1441323
100.2553589,-0.08,1483342
100.2591309,-0.08,1459474
100.2596497,-0.08,1477401
100.2587708,-0.08,1494680
100.2613159,-0.08,1464539
100.2591125,-0.08,1405901
100.2581543,-0.08,1478855
100.2607117,-0.08,1449660
100.2654419,-0.08,1445118
100.2586182,-0.08,1492693
100.2623291,-0.08,1461536
100.2597839,-0.08,1473162
100.259967,-0.08,1483734
100.259491,-0.08,1416874
100.2638977,-0.08,1467445
100.2649414,-0.08,1470497
100.2667053,-0.08,1418932
100.2684082,-0.08,1503634
100.2662415,-0.08,1471118
100.2697144,-0.08,1405092
100.2663818,-0.08,1500125
100.2697815,-0.08,1456639
100.2683472,-0.08,1433667
100.2653015,-0.08,1379439
100.2697327,-0.08,1486835
100.2794373,-0.08,1503021
100.2685242,-0.08,1457992
100.2729187,-0.08,1390243
100.2750549,-0.08,1482596
100.2767151,-0.08,1452837
100.277356,-0.08,1526882
100.2748535,-0.08,1431635
100.5636658,-0.08,1414617
100.5674805,-0.08,1413427
100.5669739,-0.08,1448026
100.5604553,-0.08,1489453
100.5605652,-0.08,1466341
100.5606018,-0.08,1477173
100.558728,-0.08,1498389
100.5597229,-0.08,1463776
100.5557251,-0.08,1460997
100.5583923,-0.08,1456170
100.5543335,-0.08,1451646
100.556366,-0.08,1429851
100.553241,-0.08,1426126
100.5522888,-0.08,1483103
100.5518982,-0.08,1517568
100.5522034,-0.08,1569754
100.5466248,-0.08,1486036
100.5395508,-0.08,1472588
100.5379517,-0.08,1446388
100.5373352,-0.08,1446234
100.5409973,-0.08,1459324
100.5344788,-0.08,1565168
100.5314514,-0.08,1485904
100.5320618,-0.08,1447351
100.5316223,-0.08,1449021
100.5256409,-0.08,1453379
100.5298584,-0.08,1439337
100.5304565,-0.08,1496284
100.5262634,-0.09,1429895
100.5277466,-0.08,1520681
100.5272705,-0.08,1489444
100.5262085,-0.08,1430881
100.5178406,-0.08,1477792
100.5183655,-0.08,1387192
100.5168823,-0.08,1435109
100.5159241,-0.08,1431931
100.5187378,-0.09,1399960
100.5157715,-0.08,1431005
100.5135254,-0.08,1493379
100.5113586,-0.08,1451995
100.518634,-0.08,1444798
100.5175537,-0.08,1476106
100.5126343,-0.08,1482435
100.5084045,-0.08,1442032
100.5120911,-0.08,1490194
100.5120483,-0.08,1451736
100.5082825,-0.08,1441391
100.5067749,-0.08,1439441
100.5088379,-0.08,1473732
100.5065552,-0.08,1419811
100.5034302,-0.08,1480703
100.5070862,-0.08,1443849
100.4984192,-0.08,1475415
100.4989258,-0.08,1477155
100.4977051,-0.08,1482831
100.4932434,-0.08,1410003
100.4941101,-0.08,1490987
100.4906311,-0.08,1466149
100.4879944,-0.08,1472081
100.4889404,-0.08,1454968
100.4862854,-0.08,1504425
100.4876709,-0.08,1505715
100.4904663,-0.08,1453975
100.4819824,-0.08,1415264
100.4859497,-0.08,1467271
100.482489,-0.08,1440206
100.4817383,-0.08,1465963
100.4831177,-0.08,1457062
100.4827576,-0.08,1429010
100.4785217,-0.08,1433526
100.4771423,-0.08,1450611
100.4723816,-0.08,1482085
100.4713562,-0.08,1472959
100.4693542,-0.08,1479559
100.4675171,-0.08,1433587
100.4673096,-0.08,1537273
100.4664185,-0.08,1498958
100.4599182,-0.08,1499881
100.464386,-0.08,1442883
100.4630615,-0.08,1451397
100.4595032,-0.08,1421696
100.4610657,-0.08,1497030
100.4643127,-0.08,1442616
100.4615662,-0.08,1449639
100.456781,-0.08,1488678
100.4544983,-0.08,1448694
100.46105959999998,-0.08,1443985
100.4652222,-0.08,1508442
100.4637268,-0.08,1471657
100.4621887,-0.08,1448863
100.4538391,-0.08,1482921
100.4544373,-0.08,1448669
100.4525574,-0.08,1507445
100.4528503,-0.08,1544599
100.4515808,-0.08,1436225
100.4466064,-0.08,1446610
100.4512878,-0.08,1451510
100.4458862,-0.08,1440024
100.4462952,-0.08,1424996
100.4416809,-0.08,1464094
100.4384888,-0.08,1460908
100.4333557,-0.08,1464390
100.4378113,-0.08,1470325
100.4351135,-0.08,1488575
100.4345337,-0.08,1479049
100.433844,-0.08,1473185
100.4303528,-0.08,1470040
100.4318848,-0.08,1440596
100.4271667,-0.08,1438105
100.4239563,-0.08,1508089
100.4277344,-0.08,1479572
100.4239807,-0.08,1472460
100.4227783,-0.08,1444045
100.4222107,-0.08,1435281
100.4225281,-0.08,1494041
100.4240662,-0.08,1465919
100.4170654,-0.08,1468904
100.4183228,-0.08,1475949
100.4191406,-0.08,1479993
100.4212891,-0.08,1434024
100.4175232,-0.08,1426483
100.4167603,-0.08,1484046
100.4196655,-0.08,1460682
100.4173035,-0.08,1475475
100.4166321,-0.08,1481268
100.4133667,-0.08,1480569
100.413385,-0.08,1503951
100.4148132,-0.08,1486280
100.4100281,-0.08,1495084
100.4073059,-0.08,1507203
100.3988892,-0.08,1451139
100.3982483,-0.08,1473010
100.4043457,-0.08,1474633
100.399939,-0.08,1515977
100.3943542,-0.08,1499283
100.3988037,-0.08,1489222
100.3934753,-0.08,1487878
100.3875122,-0.08,1423426
100.3963135,-0.08,1480404
100.3929321,-0.08,1446771
100.392334,-0.08,1510030
100.3896851,-0.08,1436936
100.3867188,-0.08,1458366
100.3888916,-0.08,1479580
100.3928284,-0.08,1471642
100.3854736,-0.08,1490975
100.390509,-0.08,1506711
100.3886902,-0.08,1459678
100.388678,-0.08,1459607
100.3858215,-0.08,1467286
100.391748,-0.08,1449965
100.3844971,-0.08,1472666
100.3860168,-0.08,1489500
100.3803528,-0.08,1427082
100.3800293,-0.08,1513886
100.3881042,-0.08,1489233
100.3869202,-0.08,1449981
100.3840698,-0.08,1448675
100.3871033,-0.08,1442760
100.3825928,-0.08,1481091
100.3830933,-0.08,1388216
100.3817688,-0.08,1454420
100.3776917,-0.08,1454059
100.3783936,-0.08,1471697
100.3733093,-0.08,1402724
100.3729614,-0.08,1446893
100.3746094,-0.08,1500568
100.3748413,-0.08,1444521
100.37901,-0.08,1512294
100.3729736,-0.08,1494702
100.3685852,-0.08,1479908
100.3667847,-0.08,1457328
100.3714661,-0.08,1399138
100.3718567,-0.08,1496746
100.367218,-0.08,1452269
100.3687073,-0.08,1487082
100.3621765,-0.08,1480783
100.3633484,-0.08,1447275
100.3621216,-0.08,1452605
100.3610107,-0.08,1534492
100.3728638,-0.09,1458267
100.3779541,-0.09,1509523
100.3836426,-0.08,1443204
100.3853821,-0.09,1454003
100.3867065,-0.08,1442523
100.3838196,-0.08,1414115
100.3854614,-0.08,1428413
100.3857117,-0.08,1500271
100.3860901,-0.09,1460822
100.3917786,-0.09,1486211
100.3944885,-0.08,1471136
100.3935913,-0.08,1476938
100.4016113,-0.08,1520927
100.4007446,-0.08,1460017
100.4000427,-0.09,1456357
100.4012329,-0.09,1464283
100.4009277,-0.09,1496930
100.4024902,-0.09,1480278
100.4041016,-0.08,1516866
100.4087402,-0.08,1484639
100.4146667,-0.08,1457578
100.4130554,-0.08,1508417
100.4103882,-0.08,1450614
100.4125488,-0.08,1479118
100.4124084,-0.08,1459010
100.4147949,-0.08,1493410
100.4119995,-0.08,1486713
100.4090759,-0.08,1430423
100.4118164,-0.09,1514949
100.4179565,-0.09,1456692
100.4075684,-0.09,1435850
100.4117249,-0.09,1482308
100.4153564,-0.08,1484172
100.4169556,-0.08,1440567
100.4213379,-0.08,1468884
100.4183777,-0.08,1430347
100.4217651,-0.08,1437002
100.4169067,-0.08,1474610
100.4191101,-0.08,1487294
100.4225891,-0.09,1500374
100.4254639,-0.08,1489429
100.428479,-0.08,1452283
100.4284607,-0.08,1461495
100.430481,-0.08,1474795
100.4333984,-0.08,1517678
100.4364136,-0.08,1464135
100.436145,-0.09,1481362
100.433905,-0.08,1455860
100.4412537,-0.08,1489006
100.4394958,-0.08,1472756
100.4376465,-0.09,1469754
100.4410278,-0.08,1473389
100.4383423,-0.09,1469084
100.4392334,-0.09,1500067
100.4380005,-0.09,1467652
100.4468628,-0.08,1475956
100.4401672,-0.08,1450779
100.4464355,-0.08,1468976
100.4471924,-0.08,1466066
100.442157,-0.08,1560639
100.4447083,-0.08,1458010
100.4486877,-0.08,1447572
100.4455078,-0.08,1488590
100.452771,-0.08,1491595
100.4461426,-0.09,1468472
100.4492798,-0.08,1461125
100.4556152,-0.09,1484048
100.4554138,-0.08,1443956
100.4604431,-0.08,1433648
100.4558472,-0.08,1453532
100.4633606,-0.08,1419072
100.4621521,-0.08,1463562
100.4633057,-0.08,1441333
100.4579285,-0.08,1440085
100.4560669,-0.08,1481960
100.4580872,-0.08,1427332
100.4657776,-0.08,1460631
100.4580505,-0.08,1495757
100.4574097,-0.08,1510240
100.4623169,-0.08,1463678
100.4648193,-0.08,1443946
100.46055909999998,-0.08,1472444
100.4629883,-0.08,1459319
100.4615295,-0.08,1397814
100.4614014,-0.08,1500191
100.4658386,-0.08,1501044
100.4656799,-0.08,1489369
100.4656067,-0.08,1463824
100.460498,-0.08,1482406
100.4614014,-0.08,1431325
100.4592285,-0.09,1426583
100.4618225,-0.09,1479333
100.4654358,-0.09,1456925
100.4658936,-0.08,1467668
100.468158,-0.08,1519978
100.4669128,-0.08,1482350
100.4698181,-0.08,1497246
100.4661987,-0.08,1475242
100.4745789,-0.08,1463716
100.474585,-0.08,1471006
1006.59,-0.28,1476892
1006.55,-0.28,1509698
1006.56,-0.28,1451589
1006.57,-0.28,1436463
1006.52,-0.28,1476229
1006.52,-0.28,1479672
1006.43,-0.28,1469649
1006.48,-0.28,1489438
1006.43,-0.28,1489974
1006.45,-0.28,1461862
1006.41,-0.28,1568141
1006.42,-0.28,1461980
1006.44,-0.28,1412174
1006.4,-0.28,1451529
1006.41,-0.28,1502215
1006.36,-0.28,1474111
1006.33,-0.28,1539503
1006.35,-0.28,1481247
1006.31,-0.28,1512128
1006.32,-0.28,1470897
1006.3,-0.28,1516233
1006.27,-0.28,1481880
1006.25,-0.28,1471134
1006.21,-0.28,1473641
1006.26,-0.28,1507125
1006.25,-0.28,1554790
1006.22,-0.28,1478375
1006.21,-0.28,1478053
1006.15,-0.28,1464417
1006.21,-0.28,1445442
1006.18,-0.28,1558114
1006.22,-0.28,1503396
1006.12,-0.28,1550815
1006.14,-0.28,1501114
1006.11,-0.29,1493889
1006.13,-0.28,1513815
1006.07,-0.28,1515779
1006.07,-0.28,1453315
1006.08,-0.28,1529032
1006.09,-0.28,1471727
1006.08,-0.28,1540487
1006.05,-0.28,1409734
1006.04,-0.28,1484692
1006.03,-0.28,1498537
1006.03,-0.28,1465145
1006.06,-0.28,1478049
1006.03,-0.28,1495871
1006.02,-0.28,1449684
1006.01,-0.28,1453336
1006.04,-0.28,1535073
1005.99,-0.28,1442193
1006.04,-0.28,1446556
1006.02,-0.28,1494118
1005.97,-0.28,1526627
1005.98,-0.28,1486257
1005.99,-0.28,1471174
1005.98,-0.28,1494561
1005.97,-0.28,1490819
1005.99,-0.28,1507772
1005.91,-0.28,1462895
1005.91,-0.28,1512512
1005.89,-0.28,1449819
1005.89,-0.28,1509541
1005.84,-0.28,1451052
1005.86,-0.28,1478108
1005.83,-0.28,1470476
1005.78,-0.28,1482274
1005.77,-0.28,1476679
1005.74,-0.28,1480983
1005.73,-0.28,1477534
1005.7,-0.28,1517480
1005.7,-0.28,1498516
1005.67,-0.28,1474515
1005.74,-0.28,1478222
1005.67,-0.28,1472373
1005.67,-0.28,1494955
1005.63,-0.28,1502227
1005.64,-0.28,1490581
1005.66,-0.28,1444551
1005.64,-0.28,1513567
1005.62,-0.28,1487805
1005.57,-0.28,1508536
1005.59,-0.28,1532624
1005.56,-0.28,1475664
1005.56,-0.28,1474485
1005.51,-0.28,1445432
1005.5,-0.28,1503661
1005.47,-0.28,1494198
1005.42,-0.28,1480054
1005.4,-0.28,1462328
1005.34,-0.28,1491590
1005.36,-0.28,1469122
1005.32,-0.28,1499428
1005.36,-0.28,1427444
1005.35,-0.28,1466944
1005.28,-0.28,1500454
1005.28,-0.28,1460692
1005.21,-0.28,1494777
1005.21,-0.28,1473109
1005.22,-0.28,1427791
1021.930664,-1.7,1309050
1021.910278,-1.71,1274812
1022.011475,-1.71,1274819
1021.988281,-1.7,1298410
1022.04187,-1.7,1261624
1022.033447,-1.7,1302669
1022.03064,-1.71,1255652
1022.045227,-1.7,1308305
1022.100464,-1.7,1283595
1022.121948,-1.7,1243107
1022.210938,-1.7,1234093
1022.207581,-1.7,1288312
1022.238647,-1.7,1316866
1022.280945,-1.69,1352401
1022.284607,-1.7,1333311
1022.344482,-1.7,1311887
1022.338562,-1.7,1309460
1022.336548,-1.7,1263446
1022.366272,-1.7,1253964
1022.370422,-1.7,1319547
1022.314758,-1.69,1259578
1022.364685,-1.7,1253794
1022.35437,-1.7,1285573
1022.412842,-1.7,1257903
1022.433655,-1.7,1270208
1022.411682,-1.7,1297469
1022.444641,-1.7,1307505
1022.453735,-1.7,1282925
1022.478149,-1.7,1241414
1022.473999,-1.7,1268683
1022.476563,-1.71,1301281
1022.515503,-1.7,1266167
1022.467896,-1.7,1260958
1022.452759,-1.7,1284499
1022.454773,-1.7,1303865
1022.468567,-1.7,1297654
1022.540344,-1.7,1372888
1022.582336,-1.7,1277695
1022.533081,-1.7,1287021
1022.567566,-1.71,1333142
1022.564819,-1.7,1295641
1022.595032,-1.7,1286267
1022.571289,-1.7,1247659
1022.61438,-1.7,1213826
1022.634094,-1.7,1229839
1022.673767,-1.7,1233442
1022.652527,-1.7,1270886
1022.61853,-1.71,1319111
1022.600891,-1.7,1275383
1022.651062,-1.71,1280256
1022.601501,-1.71,1315368
1022.65332,-1.7,1246895
1022.630249,-1.71,1286152
1022.663147,-1.7,1272960
1022.720825,-1.71,1328528
1022.680481,-1.7,1253033
1022.713684,-1.7,1259832
1022.708923,-1.71,1309497
1022.678345,-1.71,1274350
1022.694275,-1.71,1237958
