P,p1,m4
100.3350525,-0.07,1081369
100.334729,-0.07,1128832
100.3363647,-0.07,1153978
100.3362366,-0.07,1106214
100.3349487,-0.07,1122231
100.1835388,-0.07,1156295
100.1848511,-0.07,1127264
100.1885376,-0.07,1184983
100.1860352,-0.07,1142497
100.1892212,-0.07,1154106
100.1814636,-0.08,1154651
100.1828003,-0.07,1134432
100.1874878,-0.07,1129143
100.179425,-0.07,1144092
100.1827087,-0.07,1190521
100.1836426,-0.07,1126548
100.1816528,-0.07,1146851
100.1840881,-0.07,1139734
100.180249,-0.07,1175236
100.1814392,-0.07,1091385
100.1785461,-0.07,1148252
100.1814209,-0.07,1133315
100.1866272,-0.07,1119536
100.1849854,-0.07,1139121
100.1824707,-0.07,1159447
100.1793152,-0.07,1192842
100.1797668,-0.07,1129635
100.1813965,-0.07,1133400
100.17826540000002,-0.07,1138364
100.1795288,-0.07,1164445
100.1781372,-0.07,1168043
100.1737,-0.07,1249142
100.1730286,-0.07,1126376
100.1765015,-0.07,1125409
100.1758057,-0.07,1150455
100.1723267,-0.07,1111433
100.168634,-0.07,1137824
100.1718445,-0.07,1130026
100.1718567,-0.07,1125473
100.1698547,-0.07,1111688
100.1702881,-0.07,1165590
100.1684509,-0.07,1123796
100.1659668,-0.07,1137107
100.1688843,-0.07,1119766
100.162616,-0.07,1186665
100.164856,-0.07,1163520
100.1644348,-0.07,1159417
100.1668518,-0.07,1112727
100.1608276,-0.07,1142063
100.1695129,-0.07,1159137
100.1613342,-0.07,1163380
100.1636292,-0.07,1097847
100.1589783,-0.07,1163322
100.1594788,-0.07,1183042
100.1624695,-0.07,1111153
100.163269,-0.07,1153030
100.1608765,-0.07,1189376
100.1593079,-0.07,1165018
100.1588501,-0.07,1135490
100.1575867,-0.07,1090551
100.1536011,-0.07,1168239
100.1599915,-0.07,1126821
100.1513489,-0.07,1164280
100.1571472,-0.07,1142216
100.1538452,-0.07,1068280
100.1541382,-0.07,1156515
100.1558105,-0.07,1169483
100.1568054,-0.07,1113861
100.1597595,-0.07,1133194
100.1572021,-0.07,1143909
100.1601868,-0.07,1097616
100.156604,-0.07,1125697
100.15755,-0.07,1132866
100.1592407,-0.07,1088672
100.1608643,-0.07,1197558
100.161261,-0.07,1129766
100.1573669,-0.07,1182640
100.1614441,-0.07,1129510
100.1592407,-0.07,1152766
100.160437,-0.07,1126510
100.1572876,-0.07,1116501
100.1565552,-0.07,1145478
100.155426,-0.07,1154799
100.1583496,-0.07,1151949
100.1583618,-0.07,1133216
100.156189,-0.07,1176016
100.1584106,-0.07,1113465
100.1568542,-0.07,1053228
100.1564331,-0.07,1144276
100.1561462,-0.07,1123821
100.1538269,-0.07,1102213
100.1609741,-0.07,1126894
100.1627197,-0.07,1142498
100.1555115,-0.07,1100417
100.1584473,-0.07,1144437
100.1564209,-0.07,1095222
100.15851440000002,-0.07,1147558
100.1501892,-0.07,1110693
100.1535095,-0.07,1147209
100.151062,-0.07,1116963
100.1522766,-0.07,1192618
100.1480408,-0.07,1133442
100.1448914,-0.07,1152494
100.1508484,-0.07,1128604
100.1488342,-0.07,1145805
100.1459045,-0.07,1118330
100.1482117,-0.07,1103783
100.1436523,-0.07,1194643
100.14751590000002,-0.07,1139498
100.1475952,-0.07,1202864
100.144342,-0.07,1150042
100.1388,-0.07,1134850
100.140625,-0.07,1118707
100.1420227,-0.07,1172307
100.1402649,-0.07,1128643
100.1442017,-0.07,1102576
100.1424866,-0.07,1072295
100.1439636,-0.07,1163155
100.142572,-0.07,1176649
100.1426819,-0.07,1156477
100.1408813,-0.07,1105104
100.1405762,-0.07,1170352
100.1387268,-0.07,1126025
100.140564,-0.07,1139809
100.139978,-0.07,1078907
100.1448181,-0.07,1109488
100.1396057,-0.07,1155538
100.1385986,-0.07,1104296
100.1419373,-0.07,1111497
100.1418884,-0.07,1097858
100.1368347,-0.07,1111153
100.1346313,-0.07,1068560
100.1365173,-0.07,1060115
100.1375061,-0.07,1130268
100.1345398,-0.07,1111808
100.1341492,-0.07,1094826
100.1328918,-0.07,1082394
100.1313965,-0.07,1121478
100.1280457,-0.07,1086392
100.1282471,-0.07,1077053
100.1321228,-0.07,1077373
100.1249878,-0.07,1118441
100.1241821,-0.07,1067982
100.125592,-0.07,1082153
100.1276794,-0.07,1119024
100.1235352,-0.07,1110399
100.119989,-0.07,1128294
100.1160522,-0.07,1115473
100.119696,-0.07,1079418
100.1157349,-0.07,1116685
100.1187805,-0.07,1051871
100.1151978,-0.07,1095209
100.1179565,-0.07,1060989
100.1158386,-0.07,1083708
100.1182556,-0.07,1032132
100.1256836,-0.07,1107242
100.1179565,-0.07,1086234
100.1175415,-0.07,1106848
100.1176575,-0.07,1085695
100.1143005,-0.07,1066706
100.1157898,-0.07,1090940
100.1117676,-0.07,1113696
100.1031555,-0.07,1099669
100.1194946,-0.07,1117590
100.1093994,-0.07,1107372
100.1122009,-0.07,1057784
100.1066345,-0.07,1122113
100.1079407,-0.07,1093532
100.10177,-0.07,1086652
100.10845340000002,-0.07,1082865
100.1063782,-0.07,1132436
100.1049805,-0.07,1120922
100.1066101,-0.07,1087335
100.1056335,-0.07,1110061
100.0993835,-0.07,1062318
100.1004944,-0.07,1100407
100.0974976,-0.07,1111953
100.0958069,-0.07,1102557
100.0959595,-0.07,1077605
100.0928101,-0.07,1090821
100.0935364,-0.07,1171089
100.0883118,-0.07,1094113
100.088324,-0.07,1083725
100.0881714,-0.07,1084911
100.0866211,-0.07,1091238
100.0815369,-0.07,1118843
100.0821533,-0.07,1066238
100.075708,-0.07,1055005
100.0799683,-0.07,1104213
100.0827759,-0.07,1136151
100.0776428,-0.07,1096495
100.0788513,-0.07,1129931
100.0808289,-0.07,1088467
100.0765686,-0.07,1051048
100.0765076,-0.07,1110047
100.0752319,-0.07,1089826
100.076001,-0.07,1124896
100.0760315,-0.07,1034751
100.0729004,-0.07,1055384
100.0744263,-0.07,1103590
100.07276,-0.07,1099507
100.0753113,-0.07,1057233
100.0742493,-0.07,1062929
100.0720703,-0.07,1069981
100.0746765,-0.07,1088767
100.0670349,-0.07,1083719
100.0647034,-0.07,1113916
100.069458,-0.07,1101734
100.0632874,-0.07,1037251
100.06580809999998,-0.07,1123548
100.0618469,-0.07,1115735
100.0589233,-0.07,1128838
100.0598389,-0.07,1082064
100.0604675,-0.07,1128111
100.0533203,-0.07,1094737
100.0591309,-0.07,1081315
100.0541077,-0.07,1105431
100.0593262,-0.07,1060708
100.0589417,-0.07,1093390
100.0588501,-0.07,1088785
100.056134,-0.07,1106969
100.0586731,-0.07,1116662
100.0543518,-0.07,1087053
100.0602539,-0.07,1113103
100.0570984,-0.07,1079069
100.0622498,-0.07,1071021
100.0595215,-0.07,1112251
100.0603271,-0.07,1069124
100.0595337,-0.07,1070123
100.0617126,-0.07,1100272
100.0661072,-0.07,1032184
100.0598511,-0.07,1054099
100.0640198,-0.07,1128946
100.070105,-0.07,1086608
100.0680054,-0.07,1100808
100.072052,-0.07,1089143
100.0752625,-0.07,1083980
100.0733459,-0.07,1103328
100.0735291,-0.07,1075654
100.083197,-0.07,1097471
100.0791687,-0.07,1042985
100.0875732,-0.07,1052147
100.0897766,-0.07,1128987
100.0890625,-0.07,1095487
100.0917969,-0.07,1104880
100.0866394,-0.07,1129219
100.0945557,-0.07,1103476
100.0944702,-0.07,1070264
100.0952026,-0.07,1082831
100.0927002,-0.07,1091523
100.0984558,-0.07,1107409
100.097937,-0.07,1118827
100.099585,-0.07,1077991
100.1003479,-0.07,1062481
100.0984924,-0.07,1092909
100.1020447,-0.07,1103364
100.0996399,-0.07,1068043
100.1004639,-0.07,1058263
100.10625,-0.07,1135504
100.1075989,-0.07,1111648
100.1144287,-0.07,1106272
100.1095398,-0.07,1095977
100.1099609,-0.07,1073478
100.1102234,-0.07,1080463
100.1131104,-0.07,1093052
100.1123352,-0.07,1115680
100.1133728,-0.07,1039481
100.1119568,-0.07,1108171
100.1159973,-0.07,1119112
100.1117737,-0.07,1117828
100.1175903,-0.07,1089885
100.1147461,-0.07,1072111
100.1180542,-0.07,1090784
100.1156006,-0.07,1065772
100.111615,-0.07,1068826
100.1124634,-0.07,1090804
100.1161926,-0.07,1068306
100.1131409,-0.07,1123903
100.113916,-0.07,1108893
100.1157043,-0.07,1079297
100.1066528,-0.07,1091138
100.1104553,-0.07,1112976
100.1083008,-0.07,1066379
100.1061584,-0.07,1107658
100.1130005,-0.07,1056365
100.1100281,-0.07,1087448
100.1104553,-0.07,1034052
100.1103699,-0.07,1088889
100.1131042,-0.07,1052361
100.1116516,-0.07,1111012
100.1105042,-0.07,1077836
100.1150208,-0.07,1072197
100.1109741,-0.07,1116634
100.111322,-0.07,1100232
100.1129761,-0.07,1124066
100.1128296,-0.07,1110540
100.1148193,-0.07,1064984
100.1120056,-0.07,1080764
100.1176025,-0.07,1099562
100.1155518,-0.07,1068894
100.1126465,-0.07,1076553
100.1089661,-0.07,1033954
100.1099243,-0.07,1133528
100.1068787,-0.07,1086878
100.1159607,-0.07,1057210
100.1134338,-0.07,1104507
100.1082397,-0.07,1098875
100.1113586,-0.07,1133603
100.1168823,-0.07,1102255
100.1172913,-0.07,1039572
100.1183167,-0.07,1080094
100.1180603,-0.07,1110534
100.120459,-0.07,1099145
100.1241638,-0.07,1083854
100.1251709,-0.07,1068207
100.1250427,-0.07,1069782
100.1274475,-0.07,1075315
100.130481,-0.07,1120637
100.1271179,-0.07,1062963
100.1291199,-0.07,1140922
100.1356262,-0.07,1072248
100.1343689,-0.07,1100880
100.1372864,-0.07,1073576
100.1365662,-0.07,1121746
100.1394836,-0.07,1066965
100.1391113,-0.07,1099071
100.1422363,-0.07,1114448
100.1399292,-0.07,1107337
100.1400146,-0.07,1059440
100.1407227,-0.07,1079344
100.1380859,-0.07,1125614
100.1369446,-0.07,1064869
100.1418152,-0.07,1043945
100.1402222,-0.07,1084375
100.1373352,-0.07,1107786
100.1346558,-0.07,1075032
100.1382507,-0.07,1083494
100.1336182,-0.07,1122218
100.1369568,-0.07,1126701
100.1378601,-0.07,1103846
100.1408081,-0.07,1098560
100.1368347,-0.07,1050753
100.1397705,-0.07,1080883
100.1433167,-0.07,1088832
100.1450867,-0.07,1103633
100.14393309999998,-0.07,1090002
100.1470947,-0.07,1063810
100.1480469,-0.07,1077332
100.1421387,-0.07,1064936
100.1457642,-0.07,1068204
100.150177,-0.07,1059394
100.1509888,-0.07,1104526
100.1496155,-0.07,1111070
100.15047,-0.07,1109988
100.146051,-0.07,1054316
100.1534973,-0.07,1097925
100.15401,-0.07,1083977
100.15070190000002,-0.07,1121743
100.156543,-0.07,1081851
100.1614502,-0.07,1118245
100.1654907,-0.07,1075608
100.1595947,-0.07,1118452
100.160376,-0.07,1120449
100.1683167,-0.07,1094489
100.1645813,-0.07,1106450
100.1678528,-0.07,1128123
100.1676147,-0.07,1135994
100.170166,-0.07,1113020
100.1669495,-0.07,1121740
100.1641785,-0.07,1098920
100.1663696,-0.07,1065259
100.1675232,-0.07,1099828
100.1696411,-0.07,1079274
100.1721985,-0.07,1081822
100.1739136,-0.07,1072629
100.174231,-0.07,1065605
100.1748474,-0.07,1096192
100.1774353,-0.07,1064044
100.1754272,-0.07,1105465
100.1781616,-0.07,1105874
100.1775513,-0.07,1107983
100.1759399,-0.07,1097092
100.1788269,-0.07,1115404
100.183606,-0.07,1115637
100.1797424,-0.07,1094778
100.1822205,-0.07,1081941
100.18255,-0.07,1156329
100.1873596,-0.07,1106977
100.1914063,-0.07,1049163
100.1896606,-0.07,1099021
100.1880432,-0.07,1079356
100.1904114,-0.07,1087771
100.1905945,-0.07,1163774
100.1936096,-0.07,1091661
100.1955505,-0.07,1101299
100.1963989,-0.07,1092152
100.1926941,-0.07,1089965
100.1924683,-0.07,1044818
100.1925659,-0.07,1090499
100.1976624,-0.07,1075930
100.1975098,-0.07,1131369
100.1986023,-0.07,1109050
100.2005615,-0.07,1065326
100.1959412,-0.07,1112301
100.1976807,-0.07,1128347
100.1965271,-0.07,1086034
100.2010742,-0.07,1100856
100.2036072,-0.07,1118042
100.2075317,-0.07,1076513
100.2072388,-0.07,1080443
100.2085571,-0.07,1089958
100.2109314,-0.07,1040978
100.2094604,-0.07,1108500
100.2119629,-0.07,1123984
100.2073425,-0.07,1058357
100.20892940000002,-0.07,1111465
100.2165527,-0.07,1132710
100.2092712,-0.07,1074760
100.21026,-0.07,1090219
100.2108215,-0.07,1107310
100.2116943,-0.07,1092761
100.21081540000002,-0.07,1107686
100.2127625,-0.07,1065252
100.2116882,-0.07,1131698
100.210498,-0.07,1146035
100.2163818,-0.07,1090929
100.2154663,-0.07,1083584
100.2116516,-0.07,1064119
100.2224487,-0.07,1101550
100.2252075,-0.07,1121675
100.2263,-0.07,1097102
100.2251343,-0.07,1117834
100.2280884,-0.07,1103614
100.2294067,-0.07,1117952
100.2261353,-0.07,1046193
100.2244324,-0.07,1055297
100.2305786,-0.07,1120351
100.2274414,-0.07,1106048
100.2312744,-0.07,1076309
100.2289063,-0.07,1062626
100.228302,-0.07,1117519
100.2256836,-0.07,1068686
100.2293335,-0.07,1066097
100.2292175,-0.07,1127142
100.228186,-0.07,1071081
100.2302673,-0.07,1082235
100.2262634,-0.07,1095718
100.2262146,-0.07,1085356
100.2240295,-0.07,1092855
100.2283875,-0.07,1038721
100.2294617,-0.07,1015347
100.2308716,-0.07,1067304
100.2331787,-0.07,1112402
100.2348206,-0.07,1093144
100.2305786,-0.07,1085966
100.2353455,-0.07,1060863
100.2325378,-0.07,1102584
100.2303528,-0.07,1134926
100.2331421,-0.07,1121723
100.2298279,-0.07,1059859
100.2299255,-0.07,1087170
100.2329285,-0.07,1144134
100.2321289,-0.07,1083089
100.2333252,-0.07,1097449
100.2289429,-0.07,1100012
100.227179,-0.07,1085548
100.2351379,-0.07,1121957
100.2349792,-0.07,1103599
100.2346191,-0.07,1071026
100.2317017,-0.07,1093524
100.2290161,-0.07,1063807
100.2331726,-0.07,1124051
100.2351746,-0.07,1080740
100.2425232,-0.07,1075097
100.2397583,-0.07,1088374
100.2396179,-0.07,1119693
100.2447449,-0.07,1108474
100.2383789,-0.07,1101586
100.2431396,-0.07,1058591
100.2428589,-0.07,1088837
100.2403931,-0.07,1067611
100.2378296,-0.07,1112502
100.2341736,-0.07,1081410
100.2439392,-0.07,1076374
100.2388855,-0.07,1081077
100.2428772,-0.07,1084898
100.2352844,-0.07,1083510
100.2386169,-0.07,1031824
100.2398926,-0.07,1114736
100.2419922,-0.07,1114695
100.2440918,-0.07,1120016
100.2465576,-0.07,1067034
100.2416016,-0.07,1123740
100.2450317,-0.07,1057886
100.2447144,-0.07,1105832
100.2437622,-0.07,1117159
100.2470154,-0.07,1098992
100.2430908,-0.07,1098994
100.2468689,-0.07,1073301
100.2490417,-0.07,1062509
100.2471741,-0.07,1092139
100.2479248,-0.07,1078411
100.2496094,-0.07,1082956
100.2453186,-0.07,1068545
100.2467529,-0.07,1097944
100.2525818,-0.07,1096225
100.2521912,-0.07,1133300
100.2507629,-0.07,1087275
100.2516724,-0.07,1038772
100.2533508,-0.07,1070215
100.2592651,-0.07,1115083
100.2569092,-0.07,1065479
100.25639040000002,-0.07,1162114
100.2581238,-0.07,1111539
100.2551208,-0.07,1092257
100.2595886,-0.07,1108858
100.2574585,-0.07,1100552
100.2609314,-0.07,1074946
100.256897,-0.07,1095770
100.2570984,-0.07,1112501
100.2591431,-0.07,1090017
100.2563232,-0.07,1144806
100.2576355,-0.07,1068103
100.2573059,-0.07,1118301
100.2630859,-0.07,1087253
100.2583557,-0.07,1115061
100.2617065,-0.07,1064283
100.2619934,-0.07,1077183
100.2593994,-0.07,1106323
100.2571106,-0.07,1089464
100.2602051,-0.07,1151166
100.257196,-0.07,1098775
100.2643005,-0.07,1122882
100.2636902,-0.07,1082560
100.2643494,-0.07,1098351
100.2647156,-0.07,1111241
100.2630127,-0.07,1116201
100.2650085,-0.07,1072271
100.2641785,-0.07,1047436
100.2634033,-0.07,1068491
100.2690674,-0.07,1095101
100.2668091,-0.07,1107439
100.2722412,-0.07,1054400
100.2701965,-0.07,1033221
100.2677856,-0.07,1057230
100.2695984,-0.07,1132565
100.2627441,-0.07,1126876
100.2738525,-0.07,1115747
100.2736389,-0.07,1109288
100.2723389,-0.07,1069921
100.2706238,-0.07,1089727
100.2682556,-0.07,1044618
100.271875,-0.07,1102699
100.2695862,-0.07,1118616
100.2712524,-0.07,1083634
100.2718811,-0.07,1057703
100.2710999,-0.07,1060635
100.2691895,-0.07,1110729
100.2711365,-0.07,1068957
100.2709717,-0.07,1054241
100.2741943,-0.07,1061734
100.2720581,-0.07,1088196
100.2742126,-0.07,1078381
100.2750244,-0.07,1015683
100.2717529,-0.07,1138211
100.2759094,-0.07,1067720
100.2758301,-0.07,1114526
100.2768677,-0.07,1105468
100.2763367,-0.07,1067875
100.2742188,-0.07,1090132
100.2780579,-0.07,1079785
100.2778503,-0.07,1126409
100.2761536,-0.07,1050481
100.2815857,-0.07,1077137
100.2758728,-0.07,1095458
100.2790161,-0.07,1095769
100.2801636,-0.07,1102141
100.2796021,-0.07,1094746
100.2808533,-0.07,1048288
100.2809143,-0.07,1067448
100.28137209999998,-0.07,1095321
100.2815735,-0.07,1107801
100.2786804,-0.07,1085882
100.2796082,-0.04,1063711
100.2797485,-0.07,1046121
100.2811951,-0.07,1067818
100.2793945,-0.07,1108658
100.2784241,-0.07,1078671
100.2773926,-0.07,1082695
100.2789429,-0.07,1114751
100.2816589,-0.07,1088846
100.2751709,-0.07,1049791
100.2771301,-0.07,1116447
100.2786621,-0.07,1060774
100.274054,-0.07,1100429
100.277179,-0.07,1064012
100.2778748,-0.07,1123167
100.277832,-0.07,1089333
100.2773865,-0.07,1145659
100.2793396,-0.07,1106407
100.2775818,-0.07,1115957
100.2748108,-0.07,1074096
100.2787598,-0.07,1090777
100.2764343,-0.07,1074339
100.2814026,-0.07,1116027
100.2761475,-0.07,1086208
100.2792236,-0.07,1104061
100.273938,-0.07,1093626
100.2724915,-0.07,1081021
100.2738342,-0.07,1097801
100.268103,-0.07,1092139
100.2671204,-0.07,1106172
100.2679077,-0.07,1096273
100.2620789,-0.07,1048949
100.2687195,-0.07,1142065
100.2666321,-0.07,1096094
100.2642578,-0.07,1080688
100.260675,-0.07,1132489
100.2620605,-0.07,1096558
100.2635803,-0.07,1069868
100.2657837,-0.07,1095079
100.2622803,-0.07,1141635
100.26604609999998,-0.07,1071859
100.2652222,-0.07,1087467
100.2645081,-0.07,1099820
100.2666504,-0.07,1110437
100.2662537,-0.07,1092609
100.2682617,-0.07,1135678
100.2632935,-0.07,1121339
100.2642456,-0.07,1123403
100.2621887,-0.07,1111879
100.2636841,-0.07,1108903
100.2618896,-0.07,1070599
100.2607788,-0.07,1066750
100.2591309,-0.07,1104842
100.2575012,-0.07,1086365
100.2518372,-0.07,1062056
100.2515442,-0.07,1105159
100.2462402,-0.07,1091659
100.2529419,-0.08,1101991
100.2515259,-0.07,1093033
100.2499268,-0.07,1085898
100.2548279,-0.07,1068540
100.2537048,-0.07,1074310
100.2501404,-0.07,1096521
100.4854065,-0.08,1184049
100.48526,-0.08,1171733
100.4885742,-0.08,1169862
100.4885498,-0.08,1123805
100.4879639,-0.08,1209656
100.4899109,-0.08,1094021
100.4938843,-0.08,1136309
100.4929626,-0.08,1128787
100.4933899,-0.08,1100707
100.491156,-0.08,1122248
100.4890625,-0.08,1150846
100.4969238,-0.08,1192237
100.495874,-0.08,1142863
100.4994019,-0.08,1165866
100.4974121,-0.08,1195308
100.4994263,-0.08,1155531
100.5025818,-0.08,1154880
100.5035889,-0.08,1153421
100.5042969,-0.08,1156879
100.5033508,-0.08,1058995
100.50401,-0.08,1121998
100.5014343,-0.08,1142259
100.5056335,-0.08,1128237
100.5072754,-0.08,1136230
100.5100037,-0.08,1100859
100.5092529,-0.08,1134567
100.5127136,-0.08,1169479
100.5129333,-0.08,1139831
100.5089783,-0.08,1097817
100.5115051,-0.08,1170898
100.5154846,-0.08,1129075
100.5137024,-0.08,1130038
100.510498,-0.08,1140892
100.5131348,-0.08,1168031
100.5147339,-0.08,1125179
100.5186035,-0.08,1137838
100.5189392,-0.08,1153201
100.5185364,-0.08,1132579
100.5218567,-0.08,1132018
100.5163757,-0.08,1149449
100.5184814,-0.08,1140391
100.5223938,-0.08,1167228
100.5206116,-0.08,1129181
100.5225586,-0.08,1127794
100.5175537,-0.08,1162034
100.5205872,-0.08,1137535
100.5147522,-0.08,1094493
100.5200439,-0.08,1122411
100.517926,-0.08,1146673
100.5209106,-0.08,1137463
100.5201477,-0.08,1186744
100.5216797,-0.08,1180444
100.5222351,-0.08,1130206
100.5205811,-0.08,1126854
100.5205688,-0.08,1167616
100.5173218,-0.08,1174522
100.5167114,-0.08,1096634
100.5212036,-0.08,1167640
100.5162598,-0.08,1087208
100.5164246,-0.08,1201716
100.5176514,-0.08,1182890
100.5156677,-0.08,1073266
100.5167908,-0.07,1156625
100.5179321,-0.08,1158414
100.5118774,-0.08,1150304
100.5094177,-0.08,1156713
100.5093811,-0.08,1141142
100.5153687,-0.08,1142110
100.5091064,-0.08,1090691
100.5143616,-0.08,1102189
100.5105042,-0.08,1147125
100.508136,-0.08,1135621
100.5126953,-0.08,1168805
100.5125977,-0.08,1188759
100.506604,-0.08,1152748
100.5084717,-0.08,1090452
100.5114319,-0.08,1121490
100.5067139,-0.07,1120183
100.4989807,-0.08,1138094
100.5040588,-0.08,1121121
100.5048645,-0.08,1158139
100.5035095,-0.08,1185676
100.5017517,-0.08,1114897
100.4960327,-0.08,1125731
100.5013611,-0.08,1133279
100.5005005,-0.08,1130343
100.4954712,-0.08,1093088
100.4932678,-0.08,1142827
100.4957275,-0.08,1127402
100.4903503,-0.08,1116302
100.4908752,-0.08,1074606
100.4932129,-0.08,1176381
100.4884338,-0.08,1154123
100.4931458,-0.08,1122848
100.494342,-0.08,1102458
100.4908691,-0.08,1165228
100.4902283,-0.08,1124904
100.4932007,-0.08,1156504
100.4951538,-0.08,1116015
100.4972412,-0.08,1121139
100.5011108,-0.08,1091603
100.4968506,-0.08,1152998
100.5016174,-0.08,1158195
100.5000854,-0.08,1149847
100.5062073,-0.08,1134187
100.5065002,-0.08,1137718
100.5023071,-0.08,1128462
100.5068237,-0.08,1192494
100.5059631,-0.07,1136655
100.5084167,-0.08,1130447
100.5122498,-0.08,1187189
100.5145325,-0.08,1122275
100.5148132,-0.08,1092306
100.5228271,-0.08,1111414
100.5227234,-0.08,1124874
100.5260864,-0.07,1132934
100.5303467,-0.08,1128362
100.5323181,-0.08,1149433
100.5274048,-0.08,1111186
100.5321899,-0.08,1146573
100.5365295,-0.08,1154932
100.537262,-0.08,1156409
100.5323486,-0.08,1157662
100.53217159999998,-0.08,1160621
100.5411804,-0.08,1160558
100.5383972,-0.08,1147353
100.541748,-0.08,1152078
100.5399292,-0.08,1218221
100.545459,-0.08,1138771
100.5471741,-0.08,1126130
100.5502563,-0.08,1145596
100.5482727,-0.08,1155079
100.5492432,-0.08,1107656
100.5530212,-0.08,1164620
100.5567017,-0.08,1097972
100.5501709,-0.08,1158605
100.5473999,-0.08,1103343
100.5501892,-0.08,1119461
100.5540833,-0.08,1150654
100.5533325,-0.07,1133818
100.5550354,-0.08,1164231
100.5521973,-0.07,1154805
100.5535339,-0.08,1104470
100.5536499,-0.08,1174220
100.5572083,-0.08,1104115
100.5604614,-0.08,1096180
100.555188,-0.08,1152525
100.5539246,-0.08,1155501
100.557959,-0.07,1092261
100.5595459,-0.08,1052853
100.5558655,-0.08,1121900
100.5596069,-0.08,1192618
100.5655273,-0.08,1089617
100.5569092,-0.08,1088385
100.5593445,-0.08,1152258
100.56049190000002,-0.08,1122528
100.5624451,-0.08,1107617
100.5652954,-0.08,1111038
100.5609741,-0.08,1132865
100.5574707,-0.08,1146499
100.5606873,-0.07,1090779
100.5559143,-0.08,1123719
100.5598145,-0.08,1131006
100.5580444,-0.08,1163951
100.5582214,-0.08,1133284
100.5554077,-0.08,1107549
100.5556458,-0.08,1189055
100.5582458,-0.08,1115019
100.5611084,-0.08,1108319
100.5610718,-0.08,1131275
100.5591003,-0.08,1140743
100.5672363,-0.08,1152283
100.5671326,-0.08,1245972
100.5654541,-0.08,1101896
100.5715698,-0.08,1174566
100.5671936,-0.08,1105304
100.571759,-0.08,1105743
100.5738892,-0.08,1082507
100.573938,-0.08,1111481
100.5739563,-0.08,1124676
100.5736267,-0.08,1141934
100.5757202,-0.08,1112299
100.5720276,-0.08,1149849
100.5721802,-0.08,1085548
100.5688416,-0.08,1127408
100.5714355,-0.08,1091061
100.5688416,-0.08,1123812
100.5730225,-0.08,1090041
100.5719299,-0.08,1145404
100.5757019,-0.08,1097450
100.5743103,-0.08,1132404
100.5741577,-0.08,1176401
100.5753235,-0.07,1150110
100.5779053,-0.08,1137531
100.5807495,-0.08,1123395
100.5789307,-0.08,1105994
100.5765869,-0.08,1050443
100.5783142,-0.08,1149272
100.57670290000002,-0.08,1150772
100.5785889,-0.07,1083039
100.5820618,-0.08,1141965
100.5830322,-0.07,1100529
100.582373,-0.08,1125578
100.5827332,-0.08,1137585
100.5832642,-0.08,1102306
100.5903687,-0.08,1096500
100.5919861,-0.08,1132916
100.5938782,-0.08,1133256
100.5888062,-0.08,1141622
100.594104,-0.08,1115729
100.5965454,-0.08,1093923
100.5973633,-0.08,1085551
100.5956421,-0.08,1131531
100.5931091,-0.08,1139112
100.594812,-0.08,1125952
100.5949402,-0.08,1122516
100.5927185,-0.08,1150471
100.5931946,-0.08,1084525
100.5900574,-0.08,1144783
100.5920593,-0.08,1088373
100.5899414,-0.08,1095273
100.5876404,-0.08,1162006
100.5816467,-0.08,1115053
100.5888428,-0.08,1092934
100.5850464,-0.08,1110733
100.5847168,-0.08,1124268
100.5841064,-0.08,1094819
100.5808411,-0.08,1147732
100.5802307,-0.08,1127608
100.5766663,-0.08,1083491
100.5781799,-0.08,1150254
100.5794006,-0.08,1142797
100.5788391,-0.08,1128483
100.5830994,-0.07,1136569
100.5815125,-0.08,1121924
100.5783997,-0.07,1088640
100.5748718,-0.08,1174014
100.5804016,-0.07,1095255
100.5778992,-0.08,1087298
100.5805847,-0.08,1055289
100.575946,-0.07,1125135
100.5801392,-0.08,1102874
100.583728,-0.08,1089436
100.5808167,-0.08,1095115
100.5790588,-0.08,1047915
100.5793396,-0.08,1115327
100.5773682,-0.08,1107881
100.5804443,-0.08,1086435
100.5772827,-0.08,1155925
100.5779541,-0.07,1146249
100.5762451,-0.07,1115553
100.578418,-0.07,1156427
100.5773987,-0.07,1120938
100.5775208,-0.07,1066165
100.57954709999998,-0.07,1111835
100.5780457,-0.08,1088233
100.586084,-0.08,1101720
100.581897,-0.08,1107595
100.5816162,-0.07,1154598
100.5834717,-0.08,1101787
100.5868225,-0.08,1119241
100.5855652,-0.08,1132781
100.5917847,-0.08,1060581
100.5891602,-0.08,1123043
100.5908752,-0.08,1159297
100.5935669,-0.08,1174555
100.5975403,-0.08,1115643
100.5958313,-0.07,1131676
100.6006592,-0.07,1096193
100.6023987,-0.08,1123788
100.602533,-0.08,1118293
100.6045776,-0.07,1107020
100.6158264,-0.07,1111416
100.617804,-0.07,1139225
100.6232422,-0.07,1086037
100.6209229,-0.08,1109207
100.6173889,-0.08,1093689
100.624353,-0.08,1105974
100.6203064,-0.08,1103380
100.6187683,-0.08,1080297
100.614624,-0.07,1091502
100.6176697,-0.08,1125281
100.6173279,-0.08,1094415
100.6183716,-0.07,1130379
100.6124268,-0.08,1096083
100.6154602,-0.07,1086616
100.6168396,-0.08,1120094
100.6208008,-0.08,1127828
100.6195129,-0.08,1040634
100.6180969,-0.07,1122505
100.6212097,-0.07,1108548
100.6217407,-0.07,1127928
