T,t1,t2,t4
25.14647865,25.7,458.1,591.9449
25.13261032,25.7,458.1,592.0134
25.1336422,25.7,458.1,591.8618
25.1197834,25.7,458.1,592.0123
25.14727592,25.7,458.1,591.66
25.17453957,25.7,458.0,591.5247
25.18000031,25.6,457.9,591.6619
25.23991013,25.6,457.8,591.8768
27.88095093,26.4,459.1,598.1433
27.88454628,26.3,459.1,598.1188
27.93556595,26.3,459.2,598.1777
27.98244667,26.3,459.3,597.8315
28.05081558,26.4,459.4,597.8571
28.045057300000003,26.5,459.6,598.0541
28.15968132,26.5,459.7,598.3192
28.15247917,26.6,459.8,598.4516
28.20003128,26.5,459.8,598.6759999999999
28.29070854,26.5,459.8,598.4277
28.33979797,26.5,459.8,598.4487
28.34009552,26.6,459.7,598.8277
28.31030655,26.6,459.8,599.0616
28.3342247,26.8,460.0,599.0692
28.26686859,26.8,460.0,599.0686
28.27713013,26.9,460.1,599.0016
28.24367332,26.9,460.2,599.1263
28.27715874,26.7,460.2,598.7090000000001
28.35187149,26.7,460.1,599.0418
28.37974167,26.8,460.1,599.188
28.47789383,26.9,460.3,599.381
28.60953522,27.1,460.5,599.5515
28.69103432,27.1,460.6,599.5084
28.6810894,27.2,460.7,599.6298
28.71676064,27.1,460.7,600.015
28.69702148,27.2,460.7,600.1851
28.77963448,27.3,460.8,600.2078
28.88900375,27.3,460.8,600.5789
28.94673347,27.3,461.0,600.8502
28.92804718,27.1,460.9,600.7673
28.91707993,27.2,460.8,600.2584
28.96336555,27.3,460.8,600.0917
29.02955818,27.3,460.9,600.1279
29.03089905,27.2,461.1,599.815
29.0127449,27.2,461.0,600.0161
28.99171066,27.2,460.9,600.5317
29.02184105,27.3,461.1,600.8466
29.05662155,27.5,461.3,601.1006
28.96147728,27.5,461.3,601.4256
28.82305527,27.4,461.4,601.7711
28.78071213,27.6,461.3,602.1753
28.85421181,27.6,461.3,602.418
28.91463852,27.5,461.4,602.0163
28.98629189,27.4,461.2,602.0934
28.93329048,27.4,461.1,602.1274
28.99900055,27.4,461.0,602.5466
28.95028305,27.5,461.2,602.4288
28.93728065,27.3,461.2,601.8541
28.90642357,27.3,461.1,601.5447
28.7383461,27.3,461.1,601.8881
28.64820862,27.3,461.0,601.9868
28.68818092,27.4,461.0,602.4592
28.78085327,27.3,461.0,601.7071
28.84922028,27.4,461.0,601.9301
28.90269661,27.4,461.1,602.7368
28.87533188,27.5,461.1,602.3777
28.84846497,27.4,461.1,602.4482
28.95440865,27.4,461.1,602.2392
28.89150047,27.2,461.0,601.9348
28.82538414,27.2,460.9,602.0658
26.28637123,26.5,458.2,601.6175
26.26784325,26.5,458.3,601.2535
26.3484745,26.6,458.4,601.9704
26.39190674,26.8,458.7,601.5082
26.50774956,27.0,458.9,602.0464
26.55677223,26.9,459.0,602.2783
26.64798927,27.0,459.2,602.2268
26.72061348,26.9,459.1,602.805
26.789165500000003,26.7,459.1,602.5667
26.83752441,26.8,459.1,602.2219
26.89679718,26.9,459.2,602.6643
26.90254593,26.9,459.4,602.6693
26.92472267,27.1,459.5,602.8143
27.022686,27.2,459.8,603.1528
27.03739548,27.1,459.8,603.4563
26.99344444,27.1,459.8,603.2781
26.91000366,27.0,459.7,603.4412
26.90249252,27.0,459.8,603.1132
26.88528252,27.1,459.8,602.9781
26.97602654,27.2,459.9,603.3829
27.0690937,27.3,460.0,603.8242
27.06852913,27.4,459.9,604.3196
27.04454613,27.2,460.0,604.0965
27.00487137,27.2,460.0,603.7253
27.03449059,27.2,460.0,603.6741
27.02168274,27.3,460.0,604.8904
26.9973011,27.6,460.2,604.8491
26.9174366,26.9,459.9,603.8909
26.87043571,26.7,459.7,602.7694
26.83717728,26.8,459.8,601.9906
26.83505821,26.9,459.8,602.6064
26.86467743,27.0,459.9,603.0051
26.94750404,27.2,460.0,603.802
27.06677055,27.3,460.2,603.7461
27.11079597,27.3,460.1,604.0961
27.18697357,27.1,460.0,604.0776
27.15872955,27.3,460.1,603.9946
27.13097954,27.2,460.1,603.7416
27.13391113,27.1,459.9,603.9855
27.16064835,27.6,460.2,604.2346
27.21541214,27.4,460.0,604.3921
27.23718834,27.3,459.9,603.6989
27.24626923,27.2,460.0,603.5565
27.24925232,27.2,460.1,603.479
27.26889801,27.0,460.0,603.1192
27.30877495,27.1,460.0,603.179
27.33842087,27.3,460.3,603.0908
27.37673187,27.3,460.3,603.4135
27.40489197,27.4,460.4,603.8974
27.47143364,27.6,460.4,604.6165
27.52304459,27.8,460.7,604.5137
27.52530289,27.7,460.8,604.3246
27.54279137,27.5,460.9,603.6645
27.55653381,27.6,460.6,604.2889
27.55116081,27.7,460.7,604.4446
27.60916138,27.7,460.8,604.9168
27.62684441,27.8,460.8,605.2657
27.63616943,27.9,460.9,605.3654
27.68408585,27.6,460.9,604.7966
27.84197044,27.6,460.6,604.931
27.92193604,27.8,460.8,605.2238
27.95172119,27.7,460.9,606.1695
28.00223732,27.4,460.6,605.0214
28.02806664,27.7,460.6,605.4716
28.01451111,28.2,461.1,606.3475
28.06128693,28.1,461.1,607.0411
28.03700829,27.7,460.6,606.4366
28.06255531,27.8,460.9,605.7023
28.09992218,27.9,460.9,605.5002
28.17815018,28.0,461.0,605.9661
28.22096062,28.0,461.2,605.9153
28.29680443,28.1,461.3,605.6407
28.38678741,28.2,461.5,605.8981
28.41616058,28.5,461.6,606.7807
28.45820618,28.4,461.7,607.0529
28.47650146,28.6,461.6,607.7905
28.50413704,28.6,461.9,608.5993
28.52851295,28.0,461.5,607.4951
28.51368713,27.9,461.5,606.7632
28.47840118,28.2,461.6,608.1011
28.49743462,28.1,461.5,608.1609
28.41497231,28.0,461.6,607.6376
28.38382149,28.0,461.6,607.2352
28.39746475,28.1,461.6,607.7485
28.46199799,28.3,461.9,607.6353
28.42112732,28.4,462.0,607.8624
28.48436737,28.8,462.2,608.0059
28.57068443,28.9,462.4,608.2133
28.68413544,28.8,462.5,608.511
28.75572586,28.9,462.4,608.7432
28.84337997,28.8,462.4,608.5197
28.9099865,28.8,462.3,607.9779
28.93327141,28.6,462.3,607.3762
28.95251465,28.4,462.1,607.139
28.92928123,28.4,462.2,607.1846
28.97666168,28.7,462.3,607.8088
28.98910141,28.9,462.6,608.1237
29.03442574,28.9,462.6,608.8348
29.20662117,28.9,462.6,608.9671
29.2438488,28.9,462.7,608.7873
29.23752213,28.8,462.6,608.964
29.28156281,29.0,462.7,609.335
29.45572853,29.6,462.9,610.6018
29.55218697,29.6,463.3,610.8876
29.50217247,29.0,462.9,609.5396
29.49132156,28.5,462.5,608.7953
29.37464333,28.6,462.5,608.9849
29.2862072,28.3,462.3,607.9109
29.33718109,28.6,462.2,608.3586
29.30424881,29.2,462.6,609.2385
29.44366455,29.2,462.9,609.1287
29.53905106,29.1,463.0,609.4283
29.56860924,29.0,463.0,609.2813
29.6354332,28.9,463.1,608.8552
29.79734421,29.0,462.9,609.3559
29.89580345,29.0,462.9,609.675
29.9914608,29.3,463.1,609.8784
30.11786461,29.3,463.3,609.7873
30.17143631,29.3,463.3,609.9678
30.30678558,29.5,463.4,610.4678
30.38964653,29.2,463.2,609.6287
30.45148849,29.5,463.3,610.2777
30.37198448,28.9,463.0,610.3577
30.3129673,28.9,462.8,609.7785
30.37181473,29.4,463.1,610.6928
30.40468216,29.5,463.1,610.3626
30.44264984,30.0,463.5,610.8062
30.47927094,30.0,463.4,610.9786
30.34802246,30.1,463.6,610.6182
30.19963264,29.8,463.5,610.7994
30.16831779,29.4,463.2,610.1583
30.19270897,29.2,463.0,610.4318
30.25065041,29.4,463.1,610.7117
30.35750198,28.9,462.8,609.6465
30.43456459,29.6,463.3,610.2029
30.46973991,29.9,463.3,610.6436
30.5307312,29.8,463.5,611.1801
30.57331848,29.5,463.0,610.3458
30.57156754,29.2,463.0,610.3688
30.58328819,29.5,463.1,610.8519
30.59906387,29.2,462.9,609.7736
30.668136600000004,29.6,462.9,610.6985
30.70883751,29.7,463.1,611.0297
30.73402405,29.2,462.8,609.9088
30.73641014,29.0,462.7,610.4803
30.75406837,29.2,462.8,610.4366
30.7535553,29.1,462.8,610.9125
30.71641731,28.9,462.6,610.0151
30.63479805,29.1,462.9,610.1
30.63233185,29.5,463.3,610.5817
30.55783844,29.4,463.5,610.873
30.41879082,30.0,463.6,610.5521
30.20860863,29.9,463.8,611.256
30.14692116,29.7,463.3,610.5825
30.14606094,30.0,463.5,611.4567
30.06141281,29.8,463.6,610.4582
29.96838951,29.2,463.4,610.3141
30.00444794,29.8,463.5,611.5803
29.95533752,29.5,463.6,610.2753
29.99392319,29.7,463.5,609.8239
30.16695595,29.6,463.6,610.6565
30.33700371,30.0,463.8,611.3337
30.40607834,29.9,463.8,610.8233
30.47704315,29.7,463.7,610.7338
30.50402451,29.6,463.9,610.1342
30.5071125,29.6,463.9,610.9573
30.582147600000003,29.9,464.2,610.5309
30.67553711,29.9,464.5,610.6645
30.59172821,29.9,464.4,610.7546
30.62045479,29.8,464.2,610.4023
30.70775414,30.2,464.3,611.8344
30.82757187,29.5,463.9,609.5534
30.83748245,30.1,464.1,611.3452
30.81450462,30.0,463.8,610.6905
30.86126709,29.9,464.0,610.7874
30.83234024,29.7,463.6,611.0501
30.82727432,29.9,464.0,610.6475
30.85225105,29.6,463.9,610.2577
30.82452393,30.1,464.1,610.9624
30.86301804,30.4,464.5,611.4203
30.9318924,30.3,464.2,611.139
31.03775978,29.7,463.8,610.1462
31.13167763,29.4,463.5,610.5848
31.14374352,29.4,463.4,610.3088
31.058424,29.5,463.6,610.6077
31.03258896,29.4,463.5,611.0737
31.0479641,30.1,463.8,610.9072
31.1767292,29.7,463.9,610.2581
31.09320259,29.1,464.0,610.3784
31.01065826,29.0,463.5,609.8171
31.00104523,29.6,464.0,610.3823
31.05482483,29.4,463.8,610.4178
31.10303688,29.9,463.9,611.0688
31.19616127,29.7,464.0,609.9706
31.153759,29.7,464.3,611.1087
31.29841614,29.7,464.2,610.4697
31.472694399999995,30.1,464.4,611.2431
31.61197281,30.2,464.5,610.4711
31.72677994,30.3,464.8,611.2843
31.67644501,29.9,464.6,610.7278
31.59230804,30.0,464.6,611.1496
31.66147423,30.0,464.4,610.6193
31.78805733,30.1,464.6,610.653
31.77160645,29.8,464.6,610.8206
31.68357086,29.9,464.5,610.964
31.6713562,30.1,464.6,611.1094
31.73534584,30.3,464.8,610.9203
31.68008995,30.3,464.8,611.149
31.58447647,30.2,464.8,610.4485
31.44096375,30.2,464.7,611.4471
31.17570877,30.3,465.0,610.2779
30.98575783,30.2,464.7,611.3982
31.00917244,29.8,464.6,610.1524
30.91311455,29.8,464.7,611.0312
31.00146484,29.8,464.4,610.997
31.11773491,29.9,464.6,610.3478
31.19569588,30.0,464.7,611.2279
31.23559761,30.0,464.7,610.5182
31.22669601,29.9,464.8,610.3891
31.31986046,29.9,464.7,610.9167
31.4527092,30.1,464.7,611.4193
31.30533028,30.2,464.5,610.986
31.36935043,30.0,464.8,610.6417
31.45921135,29.5,464.1,610.8578
31.2555542,29.4,463.8,610.8087
31.11283493,29.4,463.7,610.2745
31.00336075,30.0,464.0,611.8304
30.77354431,29.8,463.7,610.6381
30.75356865,30.1,463.9,610.9647
30.72278595,30.0,464.1,611.2921
30.80241203,30.1,464.0,611.4047
30.87623024,29.7,464.0,610.2963
30.96849442,29.8,463.8,611.486
31.13798904,30.0,464.0,610.5746
31.25481606,30.1,464.2,611.308
31.34740067,29.2,463.7,610.3441
31.3708477,29.4,463.8,610.3555
31.35855293,29.4,464.0,610.1077
31.29847145,29.3,463.8,610.1609
31.11693764,29.2,463.9,610.0945
31.0547142,29.5,464.0,610.442
31.194767,29.7,464.3,610.6816
31.30567551,29.8,464.4,610.2855
31.44765091,29.9,464.6,610.5463
31.56827736,29.9,464.6,610.4725
31.71337128,29.7,464.4,610.7017
31.68400192,29.8,464.3,610.6304
31.72575188,29.8,464.3,610.6016
31.96758842,29.7,464.3,610.3928
32.12573242,29.7,464.2,610.854
32.24959183,29.7,464.4,610.5173
32.44620514,29.7,464.4,610.2369
32.500907899999994,29.8,464.5,610.5776
32.52728271,29.9,464.7,610.5253
32.62176514,29.9,464.6,610.5651
32.60713959,29.9,464.5,610.8085
32.69316101,29.7,464.6,610.2574
32.85647964,29.8,464.5,610.866
32.93397141,30.2,464.6,610.9363
32.96762466,30.6,465.2,610.8802
32.9579277,30.6,465.1,611.6393
33.17742157,30.7,465.4,610.7303
33.29548645,30.6,465.4,611.6626
33.13572693,30.2,464.7,610.7203
33.04130936,30.1,464.8,610.8549
32.94332123,30.2,464.9,610.5288
33.15681839,29.9,464.9,610.6631
33.08610153,29.9,464.7,611.0992
32.825218199999995,30.1,464.6,610.4354
32.88155365,30.4,465.0,611.5385
32.75243378,30.2,465.1,610.7005
32.8223114,30.3,465.3,610.9323
33.0623436,30.5,465.1,611.7648
33.1556778,30.9,465.6,611.2455
33.22439957,30.6,465.3,611.3906
33.30821609,30.5,465.1,610.7132
33.27429962,30.4,465.1,611.3577
33.27209091,30.1,465.1,610.5298
33.22426224,30.2,465.1,611.5018
33.11365891,30.4,465.2,611.5436
33.1404686,30.7,465.1,610.9796
33.13899612,31.0,465.5,611.8139
33.05942535,30.7,465.5,611.5397
32.99040985,30.3,465.2,610.4905
33.05047607,30.3,465.0,611.6606
32.96012878,30.2,464.8,610.498
32.8002739,30.5,465.0,611.5596
32.79014969,30.9,465.4,611.5821
32.83341217,30.5,465.0,610.5364
32.92744064,30.4,465.0,611.9847
32.98034286,30.4,464.6,610.6777
32.94828796,30.4,464.6,611.7007
32.99919891,30.2,464.6,611.246
32.86824417,30.4,464.6,611.377
32.96246719,29.7,464.2,610.3907
33.07242584,29.6,464.1,611.2963
33.05411148,30.0,464.5,610.6781
33.09472275,30.4,464.7,611.3501
33.14077377,30.3,464.8,611.0859
33.16156006,30.3,464.8,610.7786
32.98418808,30.4,464.9,611.6335
32.98299789,30.4,464.9,611.1441
33.05572128,30.1,464.7,610.6599
33.01111984,29.9,464.6,610.807
33.17073059,29.9,464.6,611.2261
33.12185669,29.9,464.6,610.4657
32.97213364,29.8,464.5,611.4008
32.91799164,30.1,464.6,611.058
32.90024567,30.2,465.0,610.3652
32.90004349,30.1,465.2,611.2355
32.91044617,30.1,465.3,610.4072
32.91963577,30.0,465.0,610.8035
33.12836456,30.1,464.9,610.9437
33.23563004,30.2,465.1,610.6658
33.21138,30.2,465.1,611.0122
32.83115387,30.2,465.2,610.8654
32.72125244,30.3,465.4,610.6619999999999
32.85085678,30.3,465.3,611.1338
32.99700165,30.1,465.1,610.6763
33.05957031,30.1,465.0,610.9918
32.99826431,30.3,465.2,610.7062
32.90542221,30.2,465.2,610.8603
32.80196762,29.9,464.9,611.0893
32.90392303,29.9,464.7,610.6933
32.99431229,30.0,464.9,610.5333
32.91253662,30.1,465.0,610.8009999999999
32.91751099,30.3,465.1,611.2254
33.07819366,30.3,465.1,610.7384
33.16537094,30.2,465.1,611.1211
33.20170975,30.3,465.2,610.6642
32.96575546,30.3,465.1,611.1964
32.85187912,30.2,465.0,611.0854
32.95648193,30.3,465.1,610.7743
33.12717438,30.1,465.0,610.9651
33.29317474,30.1,464.8,610.9734
33.2536087,30.1,465.0,610.7280000000001
33.34067535,30.2,465.0,610.7722
33.26125717,30.2,465.0,610.8268
32.99253464,30.2,465.0,610.8649
32.88192749,30.2,465.0,611.119
32.88116837,30.3,465.0,610.7177
32.98390198,30.3,465.1,611.1622
33.16242981,30.2,465.0,610.8253
33.27416611,30.3,465.1,611.2428
33.22226715,30.3,465.0,611.0579
33.29460907,30.3,465.0,611.4021
33.3663559,30.5,465.1,611.4802
33.33169174,30.4,465.0,611.161
33.53883362,30.7,465.3,610.9061
33.58079910000001,30.6,465.4,611.3864
33.67843246,30.8,465.6,611.467
33.73821259,30.8,465.6,611.4376
33.87801743,30.9,465.7,611.5784
34.07535553,30.9,465.8,611.4968
34.33496094,31.4,466.0,611.7464
34.60501862,31.2,465.8,611.6316
34.71339417,31.0,465.8,611.1321
34.87532806,30.8,465.6,611.5865
34.61291885,30.0,465.1,611.56
34.73229599,30.8,465.2,611.5773
34.86837387,30.7,465.3,611.3333
34.89184952,31.1,465.4,612.2063
34.83188248,31.1,465.5,611.65
34.9337883,31.1,465.6,611.9474
35.04685211,31.0,465.4,612.0986
35.18061066,31.0,465.3,611.6922
35.23507309,30.7,465.0,611.6382
35.24031448,30.7,465.0,611.3005
35.2404213,30.9,465.3,611.7657
35.16998291,30.8,465.2,611.5424
35.21990204,31.1,465.4,611.7984
35.25238037,31.0,465.3,611.7935
35.35533142,30.9,465.4,611.6343
35.20025635,30.8,465.1,611.5751
34.81996918,30.6,465.2,611.2589
34.81973267,30.4,465.2,610.8846
34.63384628,30.6,465.3,611.5048
34.54955673,30.6,465.4,611.0408
34.76306915,30.6,465.4,611.6596
34.72484207,30.2,464.9,610.7727
34.51658249,30.8,465.0,611.6517
34.63718796,30.6,465.0,611.4958
34.65842819,30.7,464.9,611.4097
34.74311447,30.5,464.8,611.694
34.57710648,30.4,464.6,611.5359
34.50548172,30.4,464.7,611.1697
34.34305954,30.6,465.0,611.3818
34.3121376,30.7,465.0,611.5519
34.32577515,30.7,465.3,610.7864
34.22186661,30.6,465.3,611.6851
34.23682785,30.8,465.1,611.5741
34.27782059,30.7,465.0,611.3243
34.14204788,30.6,465.1,611.6173
34.0369873,30.3,464.8,611.0332
33.80254745,30.1,464.5,611.7587
33.64419556,30.3,464.5,611.0167
33.51398849,30.5,464.8,611.6294
33.53718948,30.5,464.7,611.217
33.52204514,30.5,464.9,610.7678
33.4665947,30.4,465.0,611.5842
33.50944901,30.2,464.8,611.1699
33.34130859,30.1,464.8,610.5209
33.39347458,30.1,464.5,611.4075
33.37258148,30.2,464.5,610.9953
33.40013123,30.3,464.8,611.151
33.11728668,30.2,464.6,611.0607
32.94230652,30.1,464.4,610.7885
33.02204895,30.0,464.4,611.1373
33.06092453,30.1,464.4,611.104
33.14873886,30.2,464.4,611.1348
33.10444641,30.2,464.4,611.1041
32.70375443,30.0,464.4,610.9979
32.68935394,30.1,464.4,610.7764
32.66112518,30.1,464.5,611.1866
32.52164841,30.1,464.3,611.2657
32.6072998,30.1,464.3,610.6787
32.64624786,30.1,464.4,611.0358
32.72380066,30.0,464.4,610.75
32.73819351,30.0,464.5,610.9518
32.82367706,29.9,464.3,610.7715
32.58106232,29.8,464.1,610.6865
32.39223099,29.9,464.2,610.8637
32.28582764,29.9,464.2,610.8171
32.18000031,29.8,464.1,610.7921
32.1863327,29.8,464.1,611.0305
32.15078354,29.8,463.9,610.9896
32.18531036,29.9,463.9,610.7747
32.22097397,29.9,463.9,611.3049
32.14904022,29.8,464.0,610.556
32.131385800000004,29.8,464.0,610.6857
32.08148956,29.8,464.2,610.6909
31.95793152,29.8,464.2,610.5971
31.91395187,29.8,463.9,611.1365
31.84527779,29.8,464.0,610.9201
31.75887871,29.9,464.1,610.7988
31.81442261,29.9,464.2,610.7206
31.73304176,29.9,464.1,611.1366
31.72022057,29.7,463.9,610.4727
31.80134773,29.8,463.9,611.1573
31.86778831,29.8,464.0,610.21
31.80969429,29.8,464.1,611.099
31.82961273,29.7,463.9,610.438
31.81459999,29.8,464.0,610.8763
31.73047447,29.8,463.9,611.0189
31.80196571,29.9,464.1,610.5566
31.86126709,29.9,464.1,610.8242
31.85586357,29.9,464.0,610.8372
31.84379768,29.9,464.1,610.5865
31.79580498,29.8,464.1,611.0737
31.82547188,29.9,463.9,610.8811
31.86889076,29.8,463.8,610.9617
31.88715553,29.9,463.9,610.9744
31.80999756,29.9,464.0,610.372
31.80119514,29.9,464.2,611.2913
31.68169212,29.9,464.2,610.2679
31.59306908,29.9,464.1,611.1497
31.52675056,29.9,464.1,610.1602
31.42108917,30.0,464.3,611.424
31.46207047,30.1,464.1,610.6302
31.46077156,30.0,464.2,610.6064
31.51000214,30.0,464.3,611.3083
31.54834366,30.0,464.2,610.2714
31.45342445,30.0,464.4,610.6864
31.42677879,30.1,464.5,611.2244
31.4340744,30.0,464.4,610.9014
31.43107224,29.9,464.3,610.7792
31.38422203,29.7,464.1,610.6607
31.34311104,29.6,463.8,611.1594
31.31691933,29.6,463.7,610.3145
31.31615639,29.5,463.7,610.8492
31.30297279,29.5,463.5,610.8472
31.25366783,29.5,463.4,610.4105
31.29966354,29.6,463.5,610.7009
31.37098885,29.6,463.4,610.8508
31.33520889,29.5,463.7,610.2004
31.46644402,29.5,463.6,610.8668
31.36413956,29.5,463.6,610.2561
31.23238564,29.5,463.8,610.2362
31.19532776,29.5,463.6,610.868
31.22998238,29.4,463.5,610.6014
31.1892643,29.4,463.5,610.2582
31.18339729,29.3,463.6,610.3102
31.12124443,29.3,463.5,610.5378
31.08365059,29.3,463.4,610.749
31.09662437,29.3,463.3,609.8834
31.03369904,29.3,463.3,610.6063
31.05607414,29.4,463.2,610.8344
31.11849022,29.4,463.3,610.2976
31.16943169,29.5,463.4,610.1547
31.17915726,29.5,463.6,610.4666
31.16712761,29.5,463.6,610.7689
31.22462463,29.4,463.5,610.0736
31.17381859,29.4,463.5,610.7833
31.12471962,29.5,463.5,610.4178
31.10826111,29.5,463.7,610.1523
31.04079819,29.6,463.8,610.2787
31.03466797,29.6,463.8,610.6003
30.97459602,29.8,463.9,610.617
30.89016724,29.8,463.9,610.8032
30.9196701,29.7,463.7,610.9398
30.98216438,29.7,463.6,610.6456
31.07068634,29.7,463.7,610.6473
31.11687851,29.7,463.8,610.4741
31.15989876,29.8,463.8,610.7614
31.08400345,29.8,463.7,610.9022
30.96129799,30.0,463.9,610.8219
30.95021057,29.7,463.7,610.5989
30.91983223,29.6,463.8,610.27
30.80949402,29.6,463.8,611.0413
30.74147797,29.7,463.7,610.4219
30.73919106,29.6,463.8,610.8073
30.80244827,29.6,463.7,610.4117
30.88457108,29.7,463.7,610.9073
30.91254807,29.7,463.9,610.1978
30.88125801,29.7,463.8,611.0611
30.88312912,29.6,463.7,610.1583
30.79830742,29.6,463.7,611.0174
30.83669472,29.6,463.7,610.2142
30.82601166,29.7,463.7,610.827
30.80757904,29.6,463.8,610.3530000000001
21.08673286,20.3,448.5,581.7052
21.12075615,20.3,448.7,581.4276
21.16617012,20.3,448.5,581.5773
21.17377853,20.3,448.7,581.2507
21.18706131,20.3,448.6,581.4514
21.22304153,20.3,448.7,581.3392
21.20782089,20.3,448.6,581.5076
21.22435379,20.3,448.7,581.3404
21.24615479,20.3,448.6,581.6633
21.26522636,20.3,448.7,581.8487
21.25017929,20.3,448.7,581.363
21.2609005,20.3,448.7,581.5935
21.29140282,20.3,448.6,581.7338
21.29714394,20.3,448.7,581.8132
21.31725883,20.2,448.8,581.5217
21.30696678,20.3,448.8,581.6013
21.34628105,20.3,448.8,581.9056
21.38652802,20.3,448.7,581.9932
21.43896484,20.3,448.7,582.2739
21.44046593,20.3,448.8,582.139
21.44433212,20.4,448.8,582.6556
21.45390511,20.4,448.9,582.4254
21.44424629,20.4,448.8,582.1433
21.49851799,20.4,449.0,581.9548
21.46782112,20.4,449.0,582.0944
21.48519135,20.5,449.0,582.2165
21.49967766,20.5,449.1,582.2359
21.50930023,20.5,449.1,582.3152
21.48440742,20.5,449.1,582.5166
21.5152607,20.6,449.0,582.58
21.52655792,20.6,449.3,582.394
21.55898857,20.6,449.2,582.7205
21.54381371,20.7,449.4,583.0585
21.48091316,20.7,449.4,582.515
21.53197861,20.7,449.5,582.33
21.60709763,20.7,449.6,582.4282
21.65898895,20.7,449.5,582.7728
21.66623688,20.7,449.5,582.7194
21.69211388,20.8,449.6,582.7853
21.68200874,20.8,449.6,583.0106
21.67220879,20.8,449.7,583.0381
21.53391457,20.9,449.7,583.4113
21.592996600000003,20.9,449.9,582.8232
21.63803673,20.9,449.9,583.1094
21.68774223,20.9,449.9,582.7715
21.74760246,20.9,449.9,583.5334
21.71582985,20.9,450.0,583.1624
21.7496109,20.9,450.0,582.7651
21.78582191,20.8,449.9,583.0242
21.83874702,20.9,449.9,582.9856
21.88156128,20.8,449.8,583.0858
21.81104469,20.9,449.9,582.5597
21.79408264,20.9,449.9,582.7918
21.84856415,20.9,449.9,582.5775
21.87663078,21.0,450.0,582.7867
21.93579865,20.9,449.9,583.415
22.02667999,20.9,450.0,583.7701
22.03406143,20.9,450.0,583.4194
22.06323433,20.9,449.9,583.5867
22.06712914,20.9,450.0,583.5674
22.09768105,21.0,450.0,583.4866
22.10037041,21.1,450.2,583.4135
22.05081367,21.1,450.2,583.7169
21.97107124,21.2,450.4,583.6104
22.05446053,21.2,450.3,584.0269999999999
22.11723709,21.2,450.4,584.0922
22.1671257,21.2,450.4,583.6931
22.17757416,21.2,450.5,583.3394
22.17255211,21.2,450.3,583.3727
22.18695641,21.2,450.3,583.7007
22.17903709,21.2,450.5,583.6714
22.26284027,21.3,450.5,583.4405
22.18839073,21.3,450.5,583.5043
22.15389442,21.4,450.6,583.6659999999999
22.19826508,21.4,450.7,583.9493
22.32707977,21.4,450.7,583.9343
22.35727692,21.4,450.8,584.0057
22.38206863,21.4,450.8,584.0536
22.39724159,21.5,450.9,584.0477
22.37164497,21.5,450.9,584.124
22.45396996,21.5,450.8,584.4877
22.45364761,21.5,451.0,584.094
22.45148277,21.5,450.9,584.6
22.48084259,21.5,450.9,584.5893
22.52482605,21.5,450.9,584.6641
22.52468491,21.5,450.9,585.0142
22.52002525,21.6,451.0,584.5663
22.60520744,21.7,451.0,584.9936
22.58082771,21.7,451.2,585.0419
22.60955811,21.7,451.1,584.8452
22.67479706,21.7,451.1,585.3325
22.69031906,21.8,451.3,584.7545
22.73995209,21.9,451.4,584.9505
22.77014923,21.9,451.4,585.3032
22.74084282,21.9,451.4,585.7419
22.77082253,21.9,451.6,585.8057
22.7922039,21.8,451.5,585.3502
22.79593849,21.9,451.4,585.2475
22.78856087,21.9,451.6,584.8945
22.82115364,21.8,451.6,584.7095
22.85718536,21.7,451.3,584.8964
22.8687706,21.8,451.4,584.8165
22.88281441,21.9,451.5,584.8958
22.908144,22.0,451.6,585.2034
22.94121933,21.9,451.5,585.1282
22.9995842,21.9,451.6,585.335
23.03534317,21.8,451.6,585.1467
23.04603767,21.8,451.5,585.3848
23.04772377,21.9,451.6,585.1336
23.039711,21.7,451.5,585.4037
23.04494095,21.7,451.5,585.2222
23.0637455,21.9,451.5,585.3985
23.06461143,21.9,451.6,585.4464
23.15634918,22.1,451.6,586.0199
23.15106201,22.2,451.9,586.3987
23.24425888,22.4,452.1,586.3240000000001
23.36010551,22.3,452.3,586.7593
23.41269493,22.4,452.4,586.5253
23.41376495,22.4,452.4,586.5732
23.43779945,22.4,452.5,586.7156
23.41738892,22.5,452.6,586.7215
23.4207592,22.5,452.6,586.7203
23.4921608,22.5,452.7,586.7869999999999
23.52891159,22.4,452.6,586.5585
23.55323601,22.3,452.6,586.3515
23.59342003,22.3,452.4,586.5318
23.5412426,22.3,452.5,586.4688
23.57859612,22.4,452.4,586.7098
23.57280159,22.4,452.5,586.9774
23.64940071,22.4,452.5,586.8799
23.66165161,22.5,452.7,586.5059
23.71344185,22.4,452.6,586.6273
23.74333,22.4,452.6,586.4342
23.71790123,22.5,452.6,586.3339
23.68811226,22.5,452.7,586.2157
23.71160316,22.5,452.7,586.4166
23.70650864,22.7,452.8,586.988
23.77290535,22.8,453.0,586.9291
23.81237984,22.7,453.2,587.2137
23.90270424,22.6,453.1,586.4644
23.96862602,22.7,453.0,586.4131
24.00510216,22.7,453.1,586.1916
24.04929352,22.8,453.1,586.7616
24.02173996,22.9,453.4,586.52
24.05602646,23.0,453.3,587.189
24.03590202,23.1,453.5,587.6748
23.90895271,23.2,453.8,587.4576
23.80368233,23.0,453.8,587.4334
23.86685753,22.9,453.5,587.437
