Power,p2,m_gas
278.8545,1.7,76219
278.2083,1.7,76222
278.887,1.7,76344
280.9293,1.71,76713
279.0008,1.7,76242
279.6226,1.7,76458
280.0032,1.7,76472
278.9081,1.7,76415
278.675,1.7,76460
279.9473,1.7,76497
278.7939,1.7,76272
279.5659,1.7,76339
280.2171,1.7,76612
278.3098,1.7,76195
280.7093,1.7,76622
279.752,1.7,76369
279.0319,1.7,76379
279.6487,1.7,76453
279.4502,1.7,76382
278.3255,1.7,76164
278.1599,1.7,76290
280.6664,1.71,76686
278.8441,1.7,76374
280.6545,1.7,76541
280.2193,1.7,76499
278.5285,1.7,76149
279.5759,1.71,76640
280.4027,1.71,76555
278.9001,1.71,76377
280.4826,1.71,76587
280.4297,1.71,76690
279.1119,1.7,76226
280.7657,1.71,76730
279.4032,1.7,76410
279.8185,1.71,76453
280.6051,1.71,76638
280.439,1.71,76623
279.513,1.7,76449
280.0696,1.71,76502
281.163,1.71,76704
278.9605,1.7,76376
280.1454,1.7,76689
279.9455,1.7,76510
279.7542,1.71,76470
280.7265,1.71,76544
280.7599,1.71,76777
279.1488,1.71,76423
280.6814,1.71,76751
281.4376,1.71,76720
279.5067,1.71,76446
281.14,1.71,76791
281.1682,1.71,76662
280.6366,1.71,76535
280.6917,1.71,76613
280.7853,1.71,76670
279.5125,1.7,76455
280.4778,1.71,76646
281.4507,1.71,77033
280.0766,1.71,76486
281.0893,1.71,76902
279.9097,1.71,76719
280.1666,1.71,76443
281.1633,1.71,76751
280.3991,1.71,76633
279.1404,1.71,76456
281.9218,1.71,76834
279.4694,1.71,76615
280.4236,1.71,76524
281.1004,1.71,76788
280.3566,1.71,76635
279.9141,1.71,76504
280.9482,1.71,76813
280.015,1.71,76622
278.831,1.71,76354
280.9545,1.71,76812
280.3814,1.71,76595
280.3086,1.71,76572
281.03,1.71,76655
279.9908,1.71,76583
279.1749,1.71,76426
281.3986,1.71,76882
279.535,1.71,76529
279.8542,1.71,76474
280.6473,1.71,76871
280.0625,1.71,76460
280.9681,1.71,76840
279.9344,1.71,76646
280.321,1.71,76666
279.3394,1.71,76589
281.4286,1.71,76919
279.2184,1.71,76397
280.1914,1.71,76694
281.0759,1.71,76780
280.3539,1.71,76558
280.6068,1.71,76845
280.9265,1.71,76817
280.1043,1.71,76609
280.5706,1.71,76817
281.9602,1.71,76875
280.2751,1.71,76598
280.9566,1.71,76789
281.7545,1.71,76937
280.8882,1.71,76653
280.8199,1.71,76848
282.0314,1.71,77029
281.2151,1.71,76730
281.5286,1.71,76878
281.7642,1.71,76938
280.7357,1.71,76662
282.1316,1.71,76938
281.8222,1.71,76950
280.925,1.71,76652
281.8933,1.71,77003
281.8887,1.71,77015
280.2841,1.71,76540
281.8018,1.71,76980
281.118,1.71,76927
280.8708,1.71,76678
281.5598,1.71,76832
281.778,1.71,76930
279.9975,1.71,76521
281.8104,1.71,76966
281.3538,1.71,76782
280.4617,1.71,76703
281.7945,1.71,76900
281.1485,1.71,76767
280.1911,1.71,76571
280.7731,1.71,76777
280.6356,1.71,76733
279.9491,1.71,76540
281.5043,1.71,76858
281.5777,1.71,76739
279.6595,1.71,76489
280.9435,1.71,76809
281.018,1.71,76796
281.2023,1.71,76710
281.2643,1.71,76737
281.8285,1.71,76748
280.1811,1.71,76634
281.697,1.71,76883
280.4926,1.71,76629
280.6366,1.71,76673
280.6671,1.71,76763
281.907,1.71,76911
279.6531,1.71,76539
282.1563,1.71,77018
280.9507,1.71,76707
280.2484,1.71,76661
289.6932,1.76,78363
289.3283,1.77,78167
289.6543,1.77,78340
289.1967,1.76,78263
289.5709,1.76,78111
289.0662,1.76,78266
289.6783,1.76,78299
289.5251,1.77,78164
289.1349,1.76,78271
289.3945,1.77,78358
289.4201,1.76,78210
289.6927,1.76,78265
288.9933,1.76,78150
290.17,1.77,78293
289.7165,1.77,78312
289.9011,1.76,78178
289.9734,1.77,78318
288.7803,1.76,78061
289.29200000000003,1.77,78311
290.3369,1.76,78434
290.0132,1.76,78284
289.8845,1.76,78195
289.796,1.76,78263
288.8876,1.76,78071
289.2964,1.76,78182
289.2527,1.76,78193
289.3322,1.76,78152
289.2104,1.76,78245
290.2933,1.76,78253
289.1891,1.76,78296
289.0204,1.76,78165
290.67900000000003,1.76,78613
288.9839,1.76,78365
289.3109,1.76,78174
289.0746,1.76,78135
288.51,1.76,78177
289.2155,1.76,78227
289.4636,1.76,78278
289.6864,1.76,78464
289.5815,1.76,78222
289.1718,1.76,78203
289.75,1.76,78350
288.978,1.76,78158
289.1828,1.76,78260
289.2743,1.76,78226
288.6054,1.76,78116
289.0763,1.76,78152
289.7903,1.76,78180
289.5596,1.76,78170
288.6541,1.76,78347
289.3416,1.76,78293
289.087,1.76,78116
289.166,1.76,78285
288.9094,1.76,78128
288.747,1.76,78253
288.5308,1.76,78166
289.5932,1.76,78248
289.3731,1.76,78171
289.4604,1.76,78139
289.245,1.76,78212
289.0011,1.76,78237
288.5219,1.76,78047
289.1896,1.76,78170
289.6357,1.76,78265
289.1583,1.76,78156
289.2609,1.76,78233
288.5431,1.76,78297
289.567,1.76,78134
288.9871,1.76,78119
288.999,1.76,78332
288.898,1.76,78131
288.7441,1.76,78102
289.6172,1.76,78268
289.1344,1.76,78200
288.9352,1.76,78241
288.9448,1.76,78101
288.8366,1.76,78262
287.6318,1.76,78017
288.9589,1.76,78140
289.283,1.76,78194
288.8683,1.76,78190
289.0577,1.76,78106
289.8451,1.76,78521
289.4434,1.76,78183
289.9745,1.76,78342
288.9904,1.76,78269
288.8049,1.76,78187
288.6129,1.76,78119
288.3412,1.76,78173
289.6242,1.76,78288
288.8676,1.76,78151
288.6024,1.76,78104
288.6474,1.76,78100
288.6996,1.76,78129
289.3609,1.76,78398
288.8061,1.76,78184
288.1172,1.76,78034
288.4826,1.76,78121
288.6852,1.76,78150
288.2215,1.76,78137
288.6536,1.76,78071
289.0223,1.76,78137
288.4655,1.76,78147
288.7449,1.76,78210
288.4696,1.76,78286
288.7043,1.76,78168
288.6632,1.76,77990
288.7198,1.76,78198
289.3217,1.76,78176
287.8172,1.76,78180
288.0978,1.76,78072
288.7003,1.76,78337
288.3528,1.76,78124
288.9479,1.76,78266
289.1702,1.76,78157
288.3544,1.76,78164
288.1579,1.76,78145
288.3768,1.76,78040
288.1552,1.76,78218
288.7313,1.76,77986
288.3667,1.76,78138
289.2537,1.76,78335
288.405,1.76,78117
287.2793,1.76,78039
288.3212,1.76,78042
288.3339,1.76,78153
287.9999,1.76,78061
288.3701,1.76,78111
288.89,1.76,78030
288.1107,1.76,77980
287.6846,1.76,78071
288.944,1.76,78140
288.5602,1.76,78107
288.8412,1.76,78133
288.3424,1.76,78128
288.4187,1.76,78316
287.9697,1.76,78148
287.9735,1.75,78045
288.0381,1.76,78116
288.5624,1.76,77980
288.3797,1.76,78104
288.0432,1.75,78047
288.6914,1.76,78085
287.8717,1.75,77992
288.605,1.75,78423
288.1548,1.75,78277
288.8134,1.75,78086
287.7293,1.75,78079
288.3806,1.75,78172
288.0103,1.75,77831
287.807,1.75,78037
287.6093,1.76,78245
288.3828,1.75,78150
287.8841,1.76,78071
288.1603,1.75,77977
288.5542,1.75,78041
287.8981,1.76,78072
287.7452,1.76,78021
287.9041,1.76,78064
287.4705,1.76,78054
288.2391,1.75,78006
288.0014,1.76,78182
287.3258,1.75,77917
288.2262,1.75,78022
287.3894,1.75,78091
287.5952,1.75,77983
287.8048,1.75,77946
288.0962,1.76,78072
288.0252,1.75,77968
288.5893,1.75,77975
288.2114,1.75,78072
287.8471,1.75,78070
287.3953,1.75,77933
287.7576,1.75,78139
288.0157,1.75,78249
288.1626,1.75,78044
288.2627,1.75,78030
287.7417,1.75,78155
287.7955,1.75,78126
288.0513,1.75,78125
287.3509,1.75,78068
287.9164,1.75,78133
287.2881,1.75,77924
287.8496,1.75,78094
288.8431,1.75,78313
287.266,1.75,78082
286.7368,1.75,77954
287.6873,1.75,78122
287.3044,1.75,77993
287.6643,1.75,77951
288.2685,1.75,78103
287.7555,1.75,78020
287.916,1.75,77957
287.3419,1.75,77994
287.6943,1.75,78329
287.2105,1.75,78046
287.7971,1.75,78084
287.5593,1.75,78158
286.6407,1.75,78064
288.0325,1.75,78025
287.4495,1.75,78077
287.3849,1.75,78167
288.3526,1.75,78098
288.0818,1.75,78044
288.4282,1.75,78240
288.0075,1.75,78251
287.4773,1.75,78130
287.8383,1.75,78162
287.0967,1.75,78108
286.6646,1.75,77983
286.9235,1.75,77984
287.0659,1.75,77999
287.062,1.75,77818
287.0721,1.75,77950
287.1243,1.75,78216
286.7424,1.75,77915
286.7064,1.75,77983
287.0283,1.75,78009
288.1411,1.75,78099
287.5806,1.75,78071
287.23900000000003,1.75,78015
288.1058,1.75,78304
287.4023,1.75,78041
287.3824,1.75,78089
287.8295,1.75,78065
287.125,1.75,78092
287.3332,1.75,77913
286.9428,1.75,78041
287.2229,1.74,77977
286.3246,1.75,77868
286.6123,1.75,77921
286.7905,1.75,77866
287.0083,1.75,77908
286.5297,1.75,77862
287.1503,1.74,77960
286.7528,1.75,78049
286.2671,1.74,77755
287.2072,1.75,77877
288.1609,1.74,78328
287.0999,1.75,78008
287.933,1.75,78131
287.1892,1.74,77929
287.0478,1.75,77946
287.3995,1.75,77926
287.4536,1.74,77889
287.6445,1.74,78065
286.7454,1.74,77946
287.1154,1.74,77940
287.2512,1.74,77946
287.1131,1.74,77867
286.6365,1.74,77794
287.1671,1.75,77927
287.2406,1.74,77928
287.3136,1.74,77903
286.9545,1.74,77884
287.6494,1.74,78033
286.377,1.74,77686
287.136,1.74,77838
286.5703,1.74,77893
286.3695,1.74,77782
286.8099,1.74,77839
287.9738,1.74,78063
286.963,1.74,77938
286.2448,1.74,77882
286.7108,1.74,77909
286.3609,1.74,77990
286.3622,1.74,77799
287.6823,1.74,77849
287.143,1.74,77873
287.0931,1.74,77794
286.9468,1.74,77986
286.0335,1.74,77883
286.9129,1.74,77909
286.2957,1.74,77828
286.9249,1.74,78024
286.8766,1.74,77894
286.8981,1.74,77878
287.3596,1.74,77812
286.9094,1.74,77940
286.5572,1.74,77789
286.1188,1.74,77886
287.092,1.74,77909
286.6769,1.74,77982
286.3192,1.74,77878
286.4933,1.74,77871
286.7767,1.74,77767
286.2068,1.74,77763
286.1385,1.74,77805
286.4995,1.74,77679
286.8603,1.74,77770
286.5535,1.74,77942
287.1544,1.74,77849
286.7027,1.74,77805
286.656,1.74,77967
287.2173,1.74,77863
286.8023,1.74,77908
286.825,1.74,77991
286.5626,1.74,77884
285.9898,1.74,77797
286.2976,1.74,77774
287.0328,1.74,77859
286.4655,1.74,77856
286.0639,1.74,77781
286.339,1.74,77989
286.8562,1.74,77771
286.6884,1.74,77886
286.2848,1.74,77790
286.6469,1.74,77673
286.0752,1.74,77778
286.0305,1.74,77831
286.6875,1.74,77668
286.6356,1.74,77750
286.2315,1.74,77906
286.7851,1.74,77865
286.4946,1.74,77827
287.0679,1.74,77893
286.1891,1.74,77935
286.1391,1.73,77854
286.0054,1.73,77846
285.6424,1.74,77817
267.5451,1.68,73496
265.7604,1.67,72930
265.198,1.67,72890
263.8432,1.67,72762
263.8964,1.67,72692
264.3244,1.67,72772
263.8657,1.67,72630
264.4268,1.67,72667
264.2194,1.67,72680
264.3667,1.67,72811
264.7093,1.67,72679
264.498,1.67,72818
265.6346,1.67,72816
265.3673,1.67,72827
264.7376,1.67,72818
265.3311,1.67,72948
266.4943,1.67,72949
263.8701,1.67,72813
265.0513,1.67,72760
264.5062,1.67,72689
281.5936,1.71,76886
280.8874,1.71,76799
282.1431,1.71,76929
282.084,1.71,76914
281.6089,1.71,76994
281.98,1.71,76772
281.4152,1.71,76583
281.3466,1.71,76711
281.2652,1.71,76779
280.9321,1.71,76544
281.2511,1.71,76734
280.4946,1.71,76723
281.9865,1.71,76565
280.9015,1.71,76633
281.2025,1.71,76758
281.574,1.71,76754
281.507,1.71,76747
281.7747,1.71,76764
281.1921,1.71,76718
281.4025,1.71,76662
282.0133,1.71,76919
281.9687,1.71,76814
281.3204,1.71,76860
281.4935,1.71,76767
281.1107,1.71,76873
282.0068,1.72,76787
281.869,1.71,76719
282.19,1.72,76901
282.0529,1.72,76779
282.6193,1.72,76804
281.7358,1.72,76686
281.4394,1.72,76814
281.6941,1.72,76791
281.0738,1.72,76751
281.2916,1.72,76858
281.8517,1.72,76712
282.2428,1.72,76734
281.9036,1.72,76777
281.9861,1.72,76729
281.751,1.72,76817
282.3165,1.72,76859
282.4333,1.72,76823
282.1999,1.72,76837
282.915,1.72,76797
282.7469,1.72,76827
282.1385,1.72,76846
282.578,1.72,77006
282.0079,1.72,76922
282.8805,1.72,76880
283.3132,1.72,76971
283.1082,1.72,76863
282.0927,1.72,76871
282.2673,1.72,76854
282.5034,1.72,76875
282.7113,1.72,76827
282.7627,1.72,76856
282.8714,1.72,76897
281.9988,1.72,76847
282.024,1.72,76826
282.2946,1.72,76926
286.6,1.74,77992
286.5,1.74,77869
285.8,1.74,78131
285.8,1.74,77957
286.2,1.73,77911
286.0,1.73,78012
286.1,1.73,77958
285.8,1.73,78076
285.8,1.73,77943
285.8,1.74,77961
286.2,1.74,77962
286.6,1.74,77885
286.4,1.74,78018
286.1,1.74,77923
286.5,1.73,78010
286.1,1.73,78166
285.9,1.73,77983
285.9,1.73,78102
286.1,1.73,78013
285.8,1.73,77976
285.9,1.73,78000
286.2,1.73,78012
285.9,1.73,78054
285.5,1.73,77981
286.3,1.73,77898
285.7,1.73,77977
285.8,1.73,77854
285.8,1.73,77967
285.5,1.73,77942
286.1,1.73,77894
285.1,1.73,77957
285.7,1.73,77955
285.0,1.73,77944
286.1,1.73,77833
285.0,1.73,78069
285.4,1.73,77768
284.9,1.73,77910
285.3,1.73,77691
286.3,1.73,77772
285.5,1.73,78019
285.0,1.73,77880
285.9,1.73,77855
285.4,1.73,77877
285.6,1.73,77852
284.4,1.73,77939
285.4,1.73,77637
285.5,1.73,78013
285.9,1.73,77796
285.3,1.73,77834
284.6,1.73,77717
285.1,1.73,77581
284.6,1.73,77710
285.5,1.73,77546
285.8,1.73,77918
285.0,1.73,77741
284.3,1.73,77721
284.7,1.73,77682
285.1,1.73,77646
284.3,1.73,77718
285.1,1.73,77641
284.4,1.73,77853
284.8,1.73,77680
285.0,1.73,77642
284.6,1.73,77685
285.0,1.73,77550
284.8,1.73,77854
283.7,1.72,77601
284.6,1.72,77566
282.7,1.73,77765
284.6,1.72,77236
283.4,1.72,77760
283.6,1.72,77347
283.9,1.72,77481
282.2,1.72,77588
284.6,1.72,77208
282.2,1.72,77690
284.5,1.72,77179
282.6,1.72,77639
283.3,1.72,77255
283.0,1.72,77488
283.4,1.72,77187
283.7,1.72,77379
282.7,1.72,77447
283.4,1.72,77295
282.9,1.72,77565
282.7,1.72,77267
282.5,1.72,77195
282.3,1.72,77356
283.6,1.72,77173
282.5,1.72,77446
282.6,1.72,77156
282.7,1.72,77330
281.0,1.72,77341
282.5,1.71,76944
281.2,1.72,77225
282.3,1.71,76953
282.5,1.72,77130
281.1,1.72,77134
283.3,1.72,76889
280.6,1.72,77374
282.2,1.71,76861
282.2,1.72,77237
281.0,1.72,77081
281.8,1.72,77110
280.9,1.72,77129
281.4,1.71,76974
281.4,1.71,77211
282.7,1.72,76877
281.8,1.72,77285
280.8,1.71,77015
281.1,1.71,76908
281.7,1.72,77012
281.5,1.71,76990
281.8,1.72,77141
280.0,1.71,77110
282.1,1.71,76806
280.1,1.72,77210
282.7,1.71,76828
280.3,1.72,77343
281.4,1.71,76851
281.4,1.71,77137
281.6,1.72,77077
282.1,1.72,77048
281.5,1.72,77029
281.7,1.71,76897
280.5,1.72,77014
280.5,1.71,76956
281.5,1.71,76846
281.2,1.72,77063
281.4,1.71,76915
280.8,1.71,77155
282.0,1.71,76811
281.9,1.72,77207
280.1,1.72,77094
281.1,1.71,76871
279.6,1.71,77099
280.5,1.71,76634
279.8,1.71,76923
280.4,1.71,76820
280.4,1.71,76900
280.0,1.71,76850
280.8,1.71,76620
279.7,1.71,76892
281.1,1.71,76762
279.4,1.71,76919
280.3,1.71,76587
279.8,1.71,76864
279.1,1.71,76722
280.8,1.71,76607
278.8,1.71,76971
280.6,1.71,76533
279.8,1.71,76858
280.0,1.71,76781
280.4,1.71,76770
280.0,1.71,76839
280.4,1.71,76599
279.6,1.71,76855
281.1,1.71,76684
279.4,1.71,76827
281.0,1.71,76465
279.1,1.71,76742
279.5,1.71,76723
280.3,1.71,76554
279.5,1.71,76911
280.8,1.71,76583
280.4,1.71,76747
279.7,1.71,76638
280.5,1.71,76462
278.3,1.71,76700
281.1,1.71,76500
278.6,1.71,76943
279.9,1.71,76445
280.4,1.71,76665
278.5,1.71,76713
280.2,1.71,76360
278.8,1.71,76843
280.2,1.71,76416
278.2,1.71,76654
278.3,1.7,76384
280.1,1.7,76390
278.8,1.71,76632
278.7,1.7,76377
279.6,1.71,76503
278.0,1.71,76675
280.4,1.7,76256
278.3,1.71,76714
279.8,1.7,76269
278.9,1.71,76644
279.4,1.71,76446
280.0,1.71,76638
279.3,1.71,76550
279.4,1.71,76575
278.4,1.71,76625
279.7,1.71,76502
279.7,1.71,76638
279.3,1.71,76603
280.4,1.71,76597
279.0,1.71,76681
280.7,1.71,76643
279.7,1.71,76711
280.6,1.71,76618
279.5,1.71,76811
279.9,1.71,76616
280.1,1.71,76641
280.1,1.71,76709
280.8,1.71,76701
280.4,1.71,76892
280.2,1.71,76670
280.5,1.71,76709
279.5,1.71,76775
281.1,1.71,76592
279.3,1.71,76896
280.6,1.71,76511
278.9,1.71,76994
280.1,1.71,76570
280.4,1.71,76737
279.9,1.71,76772
280.1,1.71,76597
279.1,1.71,76910
280.8,1.71,76598
279.4,1.71,76900
278.8,1.71,76610
279.5,1.71,76464
279.0,1.71,76706
279.7,1.7,76441
279.1,1.71,76703
279.3,1.71,76504
279.9,1.71,76674
279.3,1.71,76711
280.9,1.71,76604
279.1,1.71,76984
279.7,1.71,76576
279.4,1.71,76729
279.4,1.71,76726
280.3,1.71,76460
279.0,1.71,76886
280.5,1.71,76508
279.0,1.71,76896
280.2,1.71,76653
279.4,1.71,76930
279.8,1.71,76698
280.6,1.71,76705
279.5,1.71,76916
280.4,1.71,76613
279.3,1.71,76966
281.2,1.71,76660
279.4,1.71,76891
279.8,1.71,76625
279.8,1.71,76681
278.8,1.71,76828
280.2,1.71,76576
279.1,1.71,76806
280.3,1.71,76550
280.3,1.71,76745
279.2,1.71,76860
280.1,1.71,76520
279.3,1.71,76893
280.4,1.71,76655
279.5,1.71,76834
280.5,1.71,76447
279.4,1.71,76773
280.0,1.71,76489
278.7,1.71,76844
279.4,1.71,76562
280.4,1.71,76430
278.7,1.71,76792
280.9,1.71,76496
279.7,1.71,76860
280.5,1.71,76621
279.0,1.71,76813
280.6,1.71,76546
280.1,1.71,76700
279.3,1.71,76762
280.5,1.71,76621
279.5,1.71,76755
279.3,1.71,76513
280.3,1.71,76681
279.4,1.71,76694
280.5,1.71,76595
280.1,1.71,76889
279.5,1.71,76689
279.7,1.71,76607
279.7,1.71,76533
279.7,1.71,76658
279.5,1.71,76684
280.1,1.71,76629
279.6,1.71,76725
278.6,1.71,76741
279.3,1.71,76521
278.7,1.71,76623
279.4,1.71,76469
280.2,1.71,76771
278.6,1.71,76672
280.8,1.71,76464
279.4,1.71,76856
281.2,1.71,76504
279.5,1.71,76971
280.6,1.71,76566
279.4,1.71,76828
279.7,1.71,76581
280.7,1.71,76714
279.3,1.71,76739
280.8,1.71,76523
279.4,1.71,76761
280.2,1.71,76602
280.0,1.71,76741
279.9,1.71,76636
279.6,1.71,76657
279.8,1.71,76622
279.7,1.71,76576
279.3,1.71,76703
278.9,1.71,76585
279.8,1.71,76630
279.0,1.71,76746
279.3,1.71,76499
279.4,1.71,76618
279.2,1.71,76465
279.4,1.71,76688
279.2,1.71,76480
279.2,1.71,76446
278.6,1.71,76535
278.9,1.7,76462
279.1,1.71,76560
279.3,1.71,76657
278.8,1.71,76430
279.0,1.71,76587
279.1,1.7,76363
279.2,1.7,76596
277.8,1.7,76284
278.5,1.7,76400
277.7,1.7,76507
278.9,1.7,76055
278.4,1.7,76532
280.1,1.7,76257
278.0,1.71,76711
279.5,1.7,76255
278.3,1.7,76529
277.4,1.7,76338
279.5,1.7,76236
279.2,1.71,76686
278.8,1.71,76375
277.9,1.7,76513
278.5,1.7,76425
278.9,1.7,76438
278.6,1.71,76302
279.4,1.7,76449
279.4,1.7,76377
278.7,1.7,76443
278.1,1.7,76438
278.0,1.7,76384
279.4,1.7,76361
278.4,1.71,76567
279.1,1.7,76306
278.4,1.71,76556
278.7,1.7,76358
278.8,1.7,76329
277.8,1.7,76470
280.4,1.7,76280
277.3,1.7,76659
278.1,1.7,76221
279.4,1.7,76414
277.8,1.7,76540
279.4,1.7,76216
277.6,1.7,76498
279.4,1.7,76119
277.9,1.71,76710
278.9,1.7,76292
278.8,1.7,76495
277.6,1.7,76371
279.3,1.7,76194
277.9,1.71,76511
278.8,1.7,76394
277.8,1.7,76566
279.3,1.7,76309
278.5,1.7,76481
278.8,1.7,76296
278.2,1.7,76386
278.5,1.7,76405
278.8,1.7,76303
277.5,1.7,76446
278.6,1.7,76111
278.7,1.7,76390
278.4,1.7,76318
278.1,1.7,76454
278.2,1.7,76276
278.3,1.7,76342
277.6,1.7,76290
278.4,1.7,76232
277.4,1.7,76377
278.2,1.7,76147
278.5,1.7,76391
277.0,1.7,76307
278.6,1.7,76112
276.9,1.7,76500
277.6,1.7,75994
277.4,1.7,76349
278.1,1.7,76203
277.9,1.7,76303
277.9,1.7,76215
278.5,1.7,76323
277.4,1.7,76527
277.9,1.7,76162
278.9,1.7,76188
276.8,1.7,76352
278.9,1.7,76100
276.6,1.7,76458
278.2,1.7,75942
277.9,1.7,76330
278.3,1.7,76174
277.5,1.7,76350
278.4,1.7,76190
277.6,1.7,76270
277.1,1.7,76191
278.9,1.7,76065
277.3,1.7,76521
278.0,1.7,75967
277.8,1.7,76414
278.3,1.7,76135
277.2,1.7,76323
277.0,1.7,76235
279.2,1.7,76177
278.0,1.7,76471
278.3,1.7,76260
277.1,1.7,76481
277.7,1.7,76195
278.1,1.7,76368
277.0,1.7,76293
278.4,1.7,76205
277.0,1.7,76438
278.9,1.7,76145
277.5,1.7,76533
278.8,1.7,76162
277.4,1.7,76468
278.5,1.7,76139
278.0,1.7,76318
278.8,1.7,76268
278.5,1.7,76391
278.5,1.7,76441
279.1,1.7,76368
278.3,1.7,76485
277.2,1.7,76315
278.7,1.7,76225
278.0,1.7,76504
278.4,1.7,76189
278.3,1.7,76364
278.4,1.7,76331
278.4,1.7,76374
277.1,1.7,76298
278.4,1.7,76048
277.8,1.7,76515
279.0,1.7,76178
278.1,1.7,76455
278.0,1.7,76283
278.1,1.7,76354
278.1,1.7,76319
278.3,1.7,76297
277.7,1.7,76378
279.2,1.7,76057
278.4,1.7,76653
279.1,1.7,76155
278.7,1.7,76663
278.1,1.7,76225
278.6,1.7,76283
278.0,1.7,76356
278.2,1.7,76316
279.3,1.7,76195
278.7,1.7,76569
278.5,1.7,76318
277.9,1.7,76495
279.5,1.7,76104
277.7,1.7,76558
280.5,1.7,76195
277.8,1.71,76754
278.8,1.7,76190
279.0,1.7,76416
277.9,1.7,76476
279.2,1.7,76175
278.0,1.7,76566
278.8,1.7,76341
278.9,1.7,76346
278.9,1.7,76457
278.8,1.71,76350
277.4,1.7,76439
279.4,1.7,76277
278.5,1.71,76535
278.8,1.7,76342
279.4,1.7,76414
278.2,1.71,76463
279.1,1.7,76144
278.5,1.71,76477
278.8,1.7,76315
279.2,1.71,76486
279.4,1.7,76323
279.1,1.7,76583
278.3,1.7,76366
279.7,1.7,76134
277.6,1.71,76570
280.2,1.7,76186
277.7,1.71,76769
279.2,1.7,76156
279.5,1.7,76616
278.6,1.7,76391
279.9,1.7,76345
278.1,1.71,76600
280.8,1.7,76262
279.2,1.71,76803
280.4,1.71,76489
279.3,1.71,76719
279.8,1.71,76672
280.1,1.71,76555
279.6,1.71,76620
280.5,1.71,76589
279.5,1.71,76788
279.6,1.71,76547
280.2,1.71,76659
279.9,1.71,76651
280.1,1.71,76634
279.8,1.71,76796
281.5,1.71,76678
280.3,1.71,76892
280.9,1.71,76687
280.8,1.71,76845
280.1,1.71,76726
280.3,1.71,76520
278.3,1.71,76733
280.3,1.71,76281
279.8,1.71,76771
280.4,1.71,76547
280.6,1.71,76753
279.6,1.71,76772
280.2,1.71,76514
279.1,1.71,76662
280.6,1.71,76432
280.3,1.71,76898
280.4,1.71,76548
280.1,1.71,76788
280.0,1.71,76541
280.5,1.71,76639
279.7,1.71,76750
280.7,1.71,76534
280.5,1.71,76762
279.8,1.71,76617
279.4,1.71,76698
280.5,1.71,76575
281.0,1.71,76777
279.3,1.71,76644
281.1,1.71,76536
279.3,1.71,76881
279.1,1.71,76466
281.0,1.71,76607
279.3,1.71,76869
280.6,1.71,76356
279.2,1.71,76858
280.7,1.71,76531
280.0,1.71,76788
278.9,1.7,76795
280.4,1.71,76258
279.7,1.71,76719
279.9,1.71,76601
278.5,1.71,76769
280.9,1.71,76381
280.1,1.71,76978
278.2,1.7,76649
280.2,1.7,76244
280.2,1.71,76706
280.0,1.7,76838
278.6,1.71,76603
280.7,1.7,76432
280.5,1.71,76783
279.0,1.71,76828
280.4,1.7,76325
279.0,1.71,76696
279.2,1.71,76552
279.5,1.71,76542
280.6,1.7,76544
279.9,1.71,76862
280.5,1.71,76600
279.5,1.71,76710
279.1,1.71,76606
280.6,1.7,76453
280.1,1.71,76820
279.1,1.7,76700
280.2,1.71,76413
278.2,1.71,76820
280.6,1.7,76149
279.8,1.71,76686
279.7,1.7,76768
278.7,1.71,76488
280.9,1.71,76456
280.0,1.71,77011
279.2,1.71,76640
279.3,1.7,76555
278.5,1.71,76632
280.4,1.7,76406
281.2,1.71,76778
278.0,1.71,76705
279.3,1.7,76281
280.7,1.71,76586
281.3,1.71,76803
279.5,1.71,76924
281.4,1.71,76428
280.2,1.71,76945
280.2,1.71,76528
281.2,1.71,76698
279.8,1.71,76912
280.1,1.71,76582
280.4,1.71,76681
280.3,1.71,76782
279.9,1.71,76811
280.3,1.71,76772
280.8,1.71,76856
279.4,1.71,76755
281.5,1.71,76584
279.4,1.71,76954
281.5,1.71,76492
280.6,1.71,76935
281.2,1.71,76648
280.1,1.71,76821
279.6,1.7,76600
281.7,1.71,76435
280.2,1.71,77012
279.8,1.71,76556
281.0,1.71,76737
280.1,1.71,76828
281.5,1.71,76624
279.2,1.71,77022
281.6,1.71,76553
280.2,1.71,77001
279.7,1.71,76698
281.3,1.71,76697
279.4,1.71,76909
281.0,1.71,76582
280.2,1.71,76893
280.1,1.71,76678
279.9,1.71,76780
280.2,1.71,76559
282.0,1.71,76764
280.1,1.71,77046
281.7,1.71,76494
280.8,1.71,77011
281.0,1.71,76752
280.9,1.71,76828
281.3,1.71,76898
281.2,1.71,76941
280.7,1.71,76923
280.3,1.71,76774
280.2,1.71,76906
280.1,1.7,76794
280.8,1.71,76721
278.9,1.71,76902
280.0,1.7,76544
280.2,1.71,76645
281.3,1.71,76796
279.3,1.71,76887
282.1,1.71,76614
279.8,1.71,77131
281.9,1.7,76507
280.6,1.71,77002
281.2,1.71,76944
280.5,1.71,76944
280.4,1.71,76717
281.7,1.71,76970
280.0,1.71,77081
283.0,1.71,76647
280.1,1.71,77200
281.3,1.71,76487
281.0,1.71,77133
281.0,1.71,76722
281.4,1.71,76950
280.5,1.71,77143
281.6,1.71,76811
280.7,1.71,77019
281.9,1.71,76936
280.2,1.71,77145
281.6,1.71,76751
279.6,1.71,77062
281.2,1.71,76658
283.2,1.71,77090
