P,p1,m4
100.5950562,-0.08,1686976
100.5975037,-0.08,1639583
100.6003418,-0.08,1637561
100.6021301,-0.08,1618826
100.6061707,-0.08,1632827
100.6028442,-0.08,1624540
100.6040466,-0.08,1555531
100.6052673,-0.08,1666103
100.6099243,-0.08,1627139
100.6039673,-0.08,1611058
100.6056152,-0.08,1675092
100.6008667,-0.08,1647796
100.606781,-0.08,1611175
100.607074,-0.08,1688107
100.6003113,-0.08,1662377
100.604895,-0.08,1675930
100.6026062,-0.08,1560483
100.6018738,-0.08,1668716
100.6075439,-0.08,1603165
100.6066895,-0.08,1651428
100.6058411,-0.08,1644560
100.6060547,-0.08,1623190
100.6091675,-0.08,1596365
100.6101196,-0.08,1659339
100.6118469,-0.08,1608208
100.606781,-0.08,1629785
100.6107727,-0.08,1707401
100.6104065,-0.08,1739367
100.6137024,-0.08,1639371
100.613092,-0.08,1635619
100.6163147,-0.08,1647111
100.6211609,-0.08,1654792
100.623877,-0.08,1616509
100.6289307,-0.08,1620585
100.6359314,-0.08,1627432
100.6271912,-0.08,1662742
100.6281555,-0.08,1693906
100.6256592,-0.08,1651603
100.6306702,-0.08,1692376
100.6263062,-0.08,1573328
100.6303162,-0.08,1647959
100.6260193,-0.08,1643484
100.6295105,-0.08,1693741
100.6296265,-0.08,1623421
100.6294434,-0.08,1633837
100.62596440000002,-0.08,1637984
100.6308838,-0.08,1687496
100.6331177,-0.08,1676871
100.6348267,-0.08,1671967
100.6381409,-0.08,1648837
100.6428162,-0.08,1665874
100.6405884,-0.08,1644230
100.6602966,-0.08,1642728
100.656189,-0.08,1627972
100.6542358,-0.08,1615888
100.6550476,-0.08,1612234
100.656311,-0.08,1650557
100.6491028,-0.08,1571742
100.6491089,-0.08,1639184
100.6542114,-0.08,1596116
100.6491028,-0.08,1609105
100.6479248,-0.08,1644140
100.6430298,-0.08,1640468
100.6413635,-0.08,1660460
100.6379883,-0.08,1617995
100.6378723,-0.08,1654658
100.6359131,-0.08,1672611
100.6360352,-0.08,1647100
100.6359985,-0.08,1674804
100.6350342,-0.08,1624307
100.6261047,-0.08,1623684
100.6271606,-0.08,1616194
100.6294128,-0.08,1654674
100.6236877,-0.08,1557042
100.6184387,-0.08,1615737
100.618689,-0.08,1716971
100.6136169,-0.08,1618367
100.6126099,-0.08,1645112
100.6139038,-0.08,1673075
100.613324,-0.08,1626290
100.6131287,-0.08,1596421
100.6170227,-0.08,1653313
100.6220215,-0.08,1621612
100.6125671,-0.08,1656721
100.6072388,-0.08,1626398
100.6089722,-0.08,1601406
100.6048462,-0.08,1627720
100.5998169,-0.08,1651682
100.5978455,-0.08,1581415
100.5915588,-0.08,1642869
100.5923218,-0.08,1634526
100.5897339,-0.08,1627287
100.582782,-0.08,1563601
100.5832275,-0.08,1653388
100.5839111,-0.08,1656453
100.581311,-0.08,1614816
100.590863,-0.08,1618649
100.5870544,-0.08,1612918
100.5824646,-0.08,1689529
100.5867004,-0.08,1632954
100.57901,-0.08,1593538
100.5816223,-0.08,1585449
100.574707,-0.08,1623743
100.5786621,-0.08,1682434
100.5715515,-0.08,1555497
100.5743103,-0.08,1623180
100.5690613,-0.08,1570395
100.563623,-0.08,1607383
100.5692017,-0.08,1629737
100.570752,-0.08,1545413
100.566217,-0.08,1608940
100.56212159999998,-0.08,1626201
100.2609436,-0.08,1608220
100.2537415,-0.08,1634130
100.255127,-0.08,1594423
100.257843,-0.08,1629393
100.2442688,-0.08,1679306
100.25793459999998,-0.08,1593074
100.2525696,-0.08,1595451
100.2535461,-0.08,1654658
100.2572021,-0.08,1634710
100.2454346,-0.08,1556772
100.2552368,-0.08,1600139
100.2491333,-0.08,1591803
100.2404968,-0.08,1618409
100.2488403,-0.08,1676994
100.2422729,-0.08,1588113
100.2421204,-0.08,1638424
100.2489319,-0.08,1604755
100.2425415,-0.08,1613748
100.2415527,-0.08,1550888
100.2428589,-0.08,1614379
100.2427002,-0.08,1577029
100.2390808,-0.08,1567203
100.2349182,-0.08,1622067
100.2316345,-0.08,1623669
100.232074,-0.08,1545604
100.2309692,-0.08,1647924
100.2260681,-0.08,1569901
100.2296509,-0.08,1593360
100.2261475,-0.08,1604146
100.2290955,-0.08,1642949
100.234729,-0.08,1637667
100.2373169,-0.08,1621459
100.234845,-0.08,1654401
100.2338074,-0.08,1633941
100.2337097,-0.08,1604690
100.2260864,-0.08,1603206
100.2251282,-0.08,1551783
100.2279419,-0.08,1618940
100.2245422,-0.08,1604056
100.2298767,-0.08,1610898
100.2277344,-0.08,1658316
100.2305115,-0.08,1619614
100.2232849,-0.08,1606403
100.2268066,-0.08,1636026
100.2243896,-0.08,1610155
100.2220825,-0.08,1644795
100.2180298,-0.08,1566683
100.2224365,-0.08,1607255
100.217627,-0.08,1618415
100.2171265,-0.08,1648718
100.2157227,-0.08,1636584
100.2153809,-0.08,1612472
100.2114624,-0.08,1611090
100.2092041,-0.08,1563156
100.2157104,-0.08,1640557
100.2138,-0.08,1615626
100.2128479,-0.08,1594497
100.2184082,-0.08,1628417
100.2133362,-0.08,1690171
100.2107422,-0.08,1644443
100.2133545,-0.08,1607793
100.21967159999998,-0.08,1617337
100.2199646,-0.08,1646333
100.2175293,-0.08,1640263
100.2199951,-0.08,1625929
100.21967159999998,-0.08,1605408
100.2122925,-0.08,1576738
100.2149597,-0.08,1667459
100.2166748,-0.08,1601355
100.2180603,-0.08,1626456
100.2162964,-0.08,1648595
100.2153503,-0.08,1598024
100.2117004,-0.08,1610746
100.2076233,-0.08,1627187
100.2033081,-0.08,1589899
100.2030762,-0.08,1652709
100.2034729,-0.08,1659576
100.1983276,-0.08,1623094
100.2044006,-0.08,1651120
100.2051025,-0.08,1608746
100.2022766,-0.08,1607065
100.2062744,-0.08,1642571
100.2053467,-0.08,1624358
100.2043579,-0.08,1612076
100.2094604,-0.08,1625563
100.2075195,-0.08,1673948
100.2085388,-0.08,1633543
100.2078491,-0.08,1616305
100.2066284,-0.08,1672576
100.2050537,-0.08,1643777
100.2054932,-0.08,1638348
100.2056641,-0.08,1625654
100.2050171,-0.08,1601825
100.1991089,-0.08,1593859
100.2001343,-0.08,1593137
100.203125,-0.08,1628683
100.1976501,-0.08,1673572
100.2011841,-0.08,1601040
100.1983337,-0.08,1675296
100.1971558,-0.08,1643109
100.1932495,-0.08,1587488
100.1909912,-0.08,1626892
100.1976501,-0.08,1586475
100.1956421,-0.08,1675779
100.1945679,-0.08,1598278
100.2014526,-0.08,1586422
100.200647,-0.08,1607649
100.1971558,-0.08,1615068
100.1914307,-0.08,1632318
100.1942871,-0.08,1634979
100.1997437,-0.08,1669474
100.1918518,-0.08,1629849
100.1924561,-0.08,1624806
100.1993713,-0.08,1613571
100.1984924,-0.08,1566032
100.2011292,-0.08,1650616
100.1937439,-0.08,1600205
100.1928833,-0.08,1650910
100.2008789,-0.08,1641024
100.1991882,-0.08,1558337
100.1926392,-0.08,1600418
100.1916321,-0.08,1577202
100.1910156,-0.08,1634377
100.1938416,-0.08,1629452
100.1972351,-0.08,1632037
100.1967224,-0.08,1636111
100.1961243,-0.08,1650140
100.1969604,-0.08,1662488
100.1968689,-0.08,1666219
100.1967529,-0.08,1647045
100.195874,-0.08,1606095
100.1965759,-0.08,1606543
100.1932678,-0.08,1632105
100.1946167,-0.08,1580649
100.1867737,-0.08,1628904
100.1920715,-0.08,1618786
100.1930237,-0.08,1581186
100.1945679,-0.08,1632202
100.1961121,-0.08,1678920
100.19200440000002,-0.08,1647743
100.1880188,-0.08,1627412
100.1939209,-0.08,1607481
100.1916382,-0.08,1654138
100.1867188,-0.08,1651204
100.1912537,-0.08,1606355
100.188623,-0.08,1625194
100.1912964,-0.08,1628030
100.1878357,-0.08,1595084
100.1815247,-0.08,1627209
100.1840759,-0.08,1637928
100.1823303,-0.08,1621215
100.1813965,-0.08,1613615
100.1810181,-0.08,1623498
100.1742798,-0.08,1652456
100.1771973,-0.08,1665990
100.1800537,-0.08,1664092
100.1797485,-0.08,1639482
100.180658,-0.08,1633138
100.1857361,-0.08,1605022
100.1837891,-0.08,1648501
100.1838318,-0.08,1541520
100.1841614,-0.08,1605790
100.1859436,-0.08,1578309
100.1896484,-0.08,1640829
100.1877319,-0.08,1614553
100.1863892,-0.08,1651701
100.1827759,-0.08,1727172
100.1791809,-0.08,1654436
100.1804871,-0.08,1608502
100.1801636,-0.08,1659055
100.1828979,-0.08,1609889
100.1837158,-0.08,1631246
100.1862793,-0.08,1617267
100.1914856,-0.08,1625562
100.1913818,-0.08,1599125
100.1995117,-0.08,1561678
100.1958679,-0.08,1572332
100.2008545,-0.08,1633797
100.2047119,-0.08,1638243
100.2056152,-0.08,1644978
100.2054749,-0.08,1624734
100.2059204,-0.08,1602744
100.2114624,-0.08,1585759
100.2147949,-0.08,1634060
100.2139282,-0.08,1616039
100.2117371,-0.08,1630869
100.2131775,-0.08,1636720
100.2135376,-0.08,1634212
100.2103699,-0.08,1612659
100.2067871,-0.08,1657807
100.2104919,-0.08,1650708
100.2090881,-0.08,1642794
100.2167175,-0.08,1626622
100.2112488,-0.08,1609932
100.2225281,-0.08,1643319
100.2214111,-0.08,1585282
100.2195984,-0.08,1624754
100.2228394,-0.08,1590559
100.2223877,-0.08,1611673
100.2294006,-0.08,1682976
100.2313416,-0.08,1652290
100.2260498,-0.08,1662838
100.2374512,-0.08,1655768
100.2302551,-0.08,1606953
100.2214172,-0.08,1584990
100.2321167,-0.08,1639226
100.2280029,-0.08,1584331
100.2334656,-0.08,1649530
100.2317139,-0.08,1598175
100.2359802,-0.08,1624833
100.2334961,-0.08,1646854
100.2338562,-0.08,1576922
100.2402771,-0.08,1650504
100.2374451,-0.08,1640906
100.2414551,-0.08,1605102
100.241333,-0.08,1579583
100.241687,-0.08,1611392
100.2417114,-0.08,1623773
100.2368164,-0.08,1580408
100.2396484,-0.08,1600060
100.2419678,-0.08,1654164
100.2436523,-0.08,1593774
100.2398621,-0.08,1624589
100.2413696,-0.08,1607905
100.2426453,-0.08,1648522
100.2405945,-0.08,1607841
100.2400391,-0.08,1585282
100.2434631,-0.08,1584830
100.240509,-0.08,1667353
100.2467163,-0.08,1638168
100.2478638,-0.08,1656460
100.2451294,-0.08,1692657
100.2499817,-0.08,1643087
100.2517944,-0.08,1655815
100.2561646,-0.08,1614511
100.2579224,-0.08,1654741
100.2625244,-0.08,1625145
100.2645142,-0.08,1630596
100.2633423,-0.08,1684225
100.2685425,-0.08,1632346
100.2623352,-0.08,1665791
100.2616089,-0.08,1602628
100.2640625,-0.08,1595929
100.267804,-0.08,1600746
100.2656921,-0.08,1642678
100.268103,-0.08,1624602
100.2650513,-0.08,1581365
100.269812,-0.08,1657259
100.2692993,-0.08,1648472
100.2705872,-0.08,1677400
100.2688599,-0.08,1612359
100.26698,-0.08,1729308
100.2710693,-0.08,1552946
100.2749512,-0.08,1623338
100.2721191,-0.08,1641727
100.2747925,-0.08,1638599
100.2784912,-0.08,1624818
100.2787476,-0.08,1600321
100.2788269,-0.08,1612079
100.2776855,-0.08,1598437
100.2787476,-0.08,1647736
100.2768372,-0.08,1616491
100.2800903,-0.08,1584719
100.2797058,-0.08,1625899
100.2778015,-0.08,1649319
100.281897,-0.08,1647023
100.2887207,-0.08,1664209
100.2836365,-0.08,1660827
100.2843323,-0.08,1624532
100.2859253,-0.08,1623354
100.2861511,-0.08,1599609
100.2839294,-0.08,1650274
100.2843689,-0.08,1632218
100.2837036,-0.08,1682650
100.2896423,-0.08,1646681
100.2858582,-0.08,1668481
100.2829407,-0.08,1673270
100.2866821,-0.08,1623331
100.2856018,-0.08,1627219
100.2851868,-0.08,1588511
100.2884583,-0.08,1612998
100.2872559,-0.08,1612439
100.289801,-0.08,1651620
100.2881348,-0.08,1607763
100.2862427,-0.08,1682971
100.289032,-0.08,1614098
100.2864746,-0.08,1637721
100.2834229,-0.08,1636348
100.2830933,-0.08,1637913
100.287793,-0.08,1680415
100.2844421,-0.08,1645306
100.2879089,-0.08,1645649
100.2917725,-0.08,1631131
100.2876099,-0.08,1641076
100.2918884,-0.08,1624432
100.3003113,-0.08,1602591
100.2923645,-0.08,1619991
100.2953613,-0.08,1637566
100.3003906,-0.08,1634221
100.2951538,-0.08,1642190
100.2976807,-0.08,1600744
100.3000977,-0.08,1634722
100.2985962,-0.08,1640984
100.3034119,-0.08,1629027
100.3026489,-0.08,1639806
100.3015869,-0.08,1571291
100.3026611,-0.08,1625645
100.3062195,-0.08,1633972
100.3100586,-0.08,1654468
100.3110291,-0.08,1599128
100.3135193,-0.08,1631029
100.3075317,-0.08,1619906
100.316687,-0.08,1646735
100.3140625,-0.08,1645779
100.3161865,-0.08,1650125
100.3188599,-0.08,1640338
100.3205566,-0.08,1625731
100.317334,-0.08,1627311
100.3246338,-0.08,1666431
100.3248047,-0.08,1686845
100.3261963,-0.08,1651621
100.3270325,-0.08,1662614
100.3279663,-0.08,1655670
100.3305908,-0.08,1583380
100.3260742,-0.08,1653207
100.3302185,-0.08,1593422
100.3318665,-0.08,1658312
100.3309998,-0.08,1612317
100.3320313,-0.08,1641764
100.3307007,-0.08,1649556
100.3319458,-0.08,1609737
100.3280396,-0.08,1596440
100.3350037,-0.08,1633290
100.3346619,-0.08,1619942
100.3302063,-0.08,1644500
100.3308716,-0.08,1667847
100.3321899,-0.08,1615852
100.3329895,-0.08,1683812
100.3311584,-0.08,1655974
100.3345276,-0.08,1650061
100.3319824,-0.08,1608918
100.3370605,-0.08,1686787
100.3409729,-0.08,1634327
100.341748,-0.08,1592913
100.3429688,-0.08,1642865
100.3471313,-0.08,1647102
100.3483337,-0.08,1701929
100.342572,-0.08,1636492
100.346582,-0.08,1663977
100.35114140000002,-0.08,1662978
100.3470764,-0.08,1629584
100.3499023,-0.08,1583867
100.3520691,-0.08,1659154
100.3514465,-0.08,1624424
100.349054,-0.08,1634807
100.353186,-0.08,1650836
100.353949,-0.08,1621421
100.353186,-0.08,1637125
100.3500488,-0.08,1668500
100.3530273,-0.08,1613137
100.3558289,-0.08,1643323
100.3613037,-0.08,1631901
100.3647156,-0.08,1719335
100.3648865,-0.08,1667408
100.3723816,-0.08,1634404
100.371991,-0.08,1628731
100.3754395,-0.08,1629788
100.3783569,-0.08,1726851
100.3775696,-0.08,1638638
100.3789856,-0.09,1621899
100.3836914,-0.09,1667034
100.3861938,-0.09,1657244
100.3837402,-0.08,1650851
100.3849243,-0.08,1644930
100.3836853,-0.08,1623485
100.3808289,-0.08,1656398
100.3828735,-0.04,1644326
100.3789978,-0.04,1644963
100.3762451,-0.04,1636703
100.382605,-0.01,1616712
100.3771362,-0.03,1638405
100.37677,-0.08,1631087
100.3822571,-0.08,1656695
100.3830566,-0.08,1666779
100.3827698,-0.08,1608101
100.3822815,-0.08,1643688
100.3816345,-0.08,1615536
100.373761,-0.08,1594315
100.3792542,-0.08,1665115
100.3780518,-0.08,1690951
100.3831726,-0.08,1644132
100.3864075,-0.08,1665929
100.3834961,-0.08,1666702
100.3863403,-0.08,1629220
100.3849854,-0.08,1648525
100.3835388,-0.08,1599911
100.3836121,-0.08,1683435
100.3791931,-0.08,1650768
100.3810852,-0.08,1639788
100.3807983,-0.08,1627771
100.3814026,-0.08,1695258
100.3786438,-0.08,1638149
100.3768616,-0.08,1671393
100.3831177,-0.08,1632204
100.3781189,-0.08,1655807
100.3811401,-0.08,1700121
100.3771484,-0.08,1620541
100.3772095,-0.08,1595994
100.3801392,-0.08,1677718
100.3778442,-0.08,1636368
100.369519,-0.08,1663766
100.3792664,-0.08,1643732
100.3792664,-0.08,1630277
100.3779602,-0.08,1658820
100.3767822,-0.08,1616788
100.3799255,-0.08,1661530
100.3790039,-0.08,1652304
100.375946,-0.08,1605182
100.3787415,-0.08,1640978
100.3819519,-0.08,1680031
100.3813538,-0.08,1721932
100.3762268,-0.08,1678412
100.3756775,-0.08,1595823
100.3757568,-0.08,1680128
100.3786865,-0.08,1633898
100.3754517,-0.08,1616894
100.3807251,-0.08,1622594
100.3825378,-0.08,1654962
100.3759094,-0.08,1617478
100.37596440000002,-0.08,1609321
100.3762146,-0.08,1612951
100.3799683,-0.08,1668934
100.3755615,-0.08,1641878
100.3821106,-0.08,1620717
100.3744629,-0.08,1597087
100.3764954,-0.08,1605614
100.3798462,-0.08,1631619
100.3772461,-0.08,1580127
100.3753113,-0.08,1674422
100.3775024,-0.08,1634798
100.3772705,-0.08,1599932
100.3775391,-0.08,1636751
100.3777161,-0.08,1639345
100.3770508,-0.08,1600803
100.3781433,-0.08,1634096
100.3766296,-0.08,1637806
100.3793213,-0.08,1592427
100.3785217,-0.08,1603049
100.3743774,-0.08,1595122
100.3787231,-0.08,1693690
100.3760254,-0.08,1632503
100.379425,-0.08,1630901
100.3747498,-0.08,1648324
100.3762573,-0.08,1585822
100.3696716,-0.08,1655151
100.3771667,-0.08,1690042
100.3807251,-0.08,1630558
100.3731323,-0.08,1673767
100.3772217,-0.08,1611539
100.3734131,-0.08,1646676
100.3774597,-0.08,1642040
100.3668823,-0.08,1626817
100.3721985,-0.08,1644213
100.3707397,-0.08,1604827
100.3702271,-0.08,1621497
100.368988,-0.08,1603242
100.3711548,-0.08,1647365
100.3707275,-0.08,1658095
100.3672485,-0.08,1641087
100.3732178,-0.08,1618236
100.3757263,-0.08,1663595
100.3751404,-0.08,1630242
100.374353,-0.08,1645467
100.3739075,-0.08,1656047
100.3770996,-0.08,1657234
100.3731384,-0.08,1578197
100.3764343,-0.08,1650427
100.3721375,-0.08,1530121
100.3749817,-0.08,1643825
100.3799194,-0.08,1667829
100.3717041,-0.08,1660678
100.3765381,-0.08,1652791
100.370343,-0.08,1629629
100.3723877,-0.08,1635146
100.3678223,-0.08,1678018
100.3694824,-0.08,1655338
100.3648865,-0.08,1646927
100.3643616,-0.08,1693682
100.3662964,-0.08,1680570
100.3656433,-0.08,1633486
100.3695801,-0.08,1638006
100.3715698,-0.08,1685087
100.3706787,-0.08,1658280
100.3662354,-0.08,1583304
100.3674072,-0.08,1640953
100.3662781,-0.08,1643138
100.3619019,-0.08,1672579
100.3613037,-0.08,1642319
100.3594177,-0.08,1654364
100.3693237,-0.08,1625357
100.3589478,-0.08,1622328
100.3601807,-0.08,1601722
100.3599792,-0.08,1632162
100.3569214,-0.08,1681507
100.3577942,-0.08,1653614
100.3622498,-0.08,1599050
100.3585449,-0.08,1606085
100.3551392,-0.08,1633215
100.3558777,-0.08,1664103
100.3575745,-0.08,1638585
100.3525452,-0.08,1691476
100.3522583,-0.08,1631324
100.3560791,-0.08,1645918
100.353241,-0.08,1640612
100.3562683,-0.08,1651736
100.355658,-0.08,1695372
100.3583008,-0.08,1670578
100.3575867,-0.08,1652709
100.3593201,-0.08,1664738
100.3576111,-0.08,1678330
100.2785156,-0.08,1578861
100.274231,-0.08,1653825
100.2773804,-0.08,1646622
100.2765625,-0.08,1635336
100.2779114,-0.08,1645649
100.2713562,-0.08,1625823
100.2714966,-0.08,1652368
100.2701355,-0.08,1619678
100.272699,-0.08,1629014
100.2746216,-0.08,1659989
100.2698242,-0.08,1639158
100.2737915,-0.08,1595349
100.2707031,-0.08,1645049
100.2738403,-0.08,1633699
100.2748779,-0.08,1715365
100.2750305,-0.08,1626841
100.2741943,-0.08,1632261
100.2716858,-0.08,1645338
100.2717896,-0.08,1588188
100.2661621,-0.08,1601195
100.2635315,-0.08,1651422
100.2654358,-0.08,1630977
100.2655884,-0.08,1625600
100.260144,-0.09,1604853
100.2591431,-0.08,1683540
100.2576599,-0.08,1658090
100.2575623,-0.08,1638499
100.2591064,-0.09,1596829
100.2577515,-0.08,1667704
100.2542786,-0.08,1600087
100.2565735,-0.08,1640339
100.2546021,-0.08,1616586
100.254248,-0.08,1656559
100.2559082,-0.08,1642878
100.2566895,-0.08,1645615
100.2522705,-0.05,1651239
100.2520203,-0.08,1633217
100.2511108,-0.08,1630364
100.2539063,-0.08,1677071
100.2524048,-0.08,1604737
100.257074,-0.09,1663449
100.2573242,-0.08,1635343
100.254303,-0.08,1663968
100.2574829,-0.08,1622040
100.253772,-0.08,1680125
100.2583313,-0.08,1607387
100.2449036,-0.08,1672227
100.2545898,-0.08,1640263
100.2508606,-0.08,1618679
100.2479248,-0.08,1655582
100.2472473,-0.08,1653343
100.2451172,-0.08,1609659
100.2488098,-0.08,1637238
100.2409363,-0.08,1614247
100.2422058,-0.08,1670207
100.2416687,-0.08,1689405
100.2389709,-0.08,1619249
100.24599,-0.08,1601633
100.2426453,-0.09,1635232
100.2403137,-0.08,1633451
100.2426575,-0.08,1603793
100.238269,-0.08,1636536
100.2440979,-0.08,1645277
100.243689,-0.08,1641446
100.2428406,-0.08,1654451
100.2400146,-0.08,1602717
100.2420227,-0.08,1622992
100.2433838,-0.08,1679433
100.2393066,-0.08,1630833
100.235553,-0.08,1625837
100.2388245,-0.08,1618338
100.2419739,-0.08,1592269
100.2389648,-0.08,1652077
100.2356628,-0.08,1586589
100.24419559999998,-0.08,1612939
100.2369812,-0.08,1591730
100.2380737,-0.08,1619140
100.238324,-0.08,1639852
100.2409851,-0.08,1695265
100.2384583,-0.08,1593165
100.2430725,-0.08,1600235
100.2457764,-0.08,1642781
100.2411072,-0.08,1635806
100.2415039,-0.08,1642506
100.2457886,-0.08,1581816
100.2414185,-0.08,1655505
100.2474854,-0.08,1576335
100.2504272,-0.08,1666337
100.2498901,-0.08,1607390
100.2442444,-0.08,1581426
100.2487061,-0.08,1652371
100.2473083,-0.08,1650544
100.246521,-0.08,1623776
100.2458557,-0.08,1661480
100.2487427,-0.08,1638257
100.2450623,-0.08,1625639
100.2513428,-0.08,1656702
100.2454529,-0.08,1578928
100.2424988,-0.08,1613744
100.2457581,-0.08,1525624
100.2437622,-0.08,1656751
100.2410156,-0.08,1677060
100.2465454,-0.08,1634905
100.2439392,-0.08,1579371
100.2379944,-0.08,1675746
100.2379272,-0.08,1639356
100.2356201,-0.08,1569427
100.2355591,-0.08,1706881
100.2344421,-0.08,1653777
100.2289185,-0.08,1587061
100.2346985,-0.08,1650032
100.2364075,-0.08,1647016
100.2322754,-0.08,1652013
100.2306091,-0.08,1669686
100.2272095,-0.08,1642859
100.228009,-0.08,1659867
100.2337646,-0.08,1626056
100.2338135,-0.08,1574228
100.2356201,-0.08,1646476
100.2314575,-0.08,1657280
100.2344727,-0.08,1627396
100.2338562,-0.08,1638344
100.2329834,-0.08,1617273
100.231665,-0.08,1603584
100.2250671,-0.08,1652599
100.2285278,-0.08,1585458
100.2283997,-0.08,1589773
100.2300049,-0.08,1680190
100.2302368,-0.08,1691085
100.2290161,-0.08,1612158
100.2253723,-0.08,1598228
100.2259155,-0.08,1573451
100.2251221,-0.08,1676711
100.223822,-0.08,1595206
100.2228394,-0.08,1627404
100.228949,-0.08,1634282
100.221582,-0.08,1625865
100.2209229,-0.08,1534959
100.2212708,-0.08,1628347
100.2225159,-0.08,1633977
100.2266785,-0.08,1606649
100.2197632,-0.08,1664252
100.2226318,-0.08,1640932
100.219574,-0.08,1596124
100.2211914,-0.08,1625922
100.2146057,-0.08,1622547
100.2159851,-0.08,1571328
100.2145508,-0.08,1668880
100.2124634,-0.08,1640806
100.2016113,-0.08,1627773
100.2059082,-0.08,1622921
100.2063477,-0.08,1587626
100.2065369,-0.08,1615931
100.2067444,-0.08,1631081
100.2057861,-0.08,1644975
100.2026184,-0.08,1599559
100.2015198,-0.08,1603852
100.1984131,-0.08,1623057
100.2050964,-0.08,1594833
100.2029785,-0.08,1607543
100.200177,-0.08,1643244
100.1963318,-0.08,1660867
100.2070313,-0.08,1607840
100.2063049,-0.08,1578464
100.2105469,-0.08,1575922
100.2043884,-0.08,1624858
100.209314,-0.08,1635619
100.208313,-0.08,1630933
100.2060913,-0.08,1633930
100.2014893,-0.08,1622071
100.2019775,-0.08,1636965
100.1995422,-0.08,1587281
100.204248,-0.08,1651517
100.1989746,-0.08,1638164
100.2002136,-0.08,1595902
100.1997803,-0.09,1638160
100.1942383,-0.09,1606704
100.1993042,-0.08,1621751
100.2053345,-0.08,1564899
100.2088562,-0.08,1609564
100.2071777,-0.08,1554629
100.2042114,-0.08,1583396
100.2050476,-0.08,1648746
100.2033508,-0.08,1689098
100.2053589,-0.08,1620902
100.2079102,-0.08,1632527
100.209967,-0.08,1594073
100.2100708,-0.08,1586061
100.2046936,-0.08,1578966
100.2002258,-0.08,1657599
100.2001221,-0.08,1598123
100.1947998,-0.08,1625177
100.2035156,-0.08,1651183
100.2044189,-0.08,1615341
100.2020447,-0.08,1648249
100.2002502,-0.08,1602344
100.2013306,-0.08,1632851
